timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,stmp_vwap,ecart_type,vwmp_upper
2021-02-24 01:20:00,8626373.3,49012.22,49184.21,48855.0,49184.21,16.60451223,813553.0357302263,48995.90090098216,75.95912028472465,48901.0
2021-02-24 01:25:00,14776459.02,49184.22,49355.73,49094.24,49155.93,62.42996316,3075067.320561747,49256.273188576815,57.2019815196411,49215.58
2021-02-24 01:30:00,12595822.12,49180.68,49227.94,48740.75,49025.78,41.57760736,2038039.6586683323,49017.72343516431,121.10726142953186,48773.04
2021-02-24 01:35:00,7227127.74,48990.05,49331.1,48926.76,49301.2,23.04434824,1132210.6841306249,49131.8162847996,108.19036271791502,49302.33
2021-02-24 01:40:00,19333317.88,49301.54,49892.56,49301.54,49716.85,53.69938394,2661337.9642312983,49559.93475092553,145.78895593744653,49543.29
2021-02-24 01:45:00,12152778.75,49699.0,49937.18,49655.24,49778.36,51.17775676,2548952.7686668783,49805.871340166144,66.22747769594486,49777.62
2021-02-24 01:50:00,9544549.01,49796.82,49900.0,49530.0,49767.98,54.69588499,2720528.803860909,49739.18612631097,79.43819199269076,49764.0
2021-02-24 01:55:00,12948637.14,49774.85,50232.0,49636.86,50206.74,33.32026854,1664974.855726673,49968.83064516481,129.02077687514975,50043.91
2021-02-24 02:00:00,18743794.82,50224.22,50567.78,49872.46,50521.49,44.89645463,2254677.498511959,50219.499893547814,182.71630030727255,50439.0
2021-02-24 02:05:00,20139486.5,50556.07,50820.16,50240.0,50340.55,93.1657916,4707490.281837065,50528.09836091238,106.51606545361399,50459.15
2021-02-24 02:10:00,11041276.45,50312.78,50363.99,50000.0,50326.65,39.34233868,1975267.3566292734,50207.16670393101,96.58487143648766,50192.13
2021-02-24 02:15:00,9817698.42,50339.01,50367.81,49900.0,50093.32,31.96824126,1600009.858573923,50049.980715577316,112.11967291882729,50060.33
2021-02-24 02:20:00,4796917.84,50138.49,50151.97,49815.26,49852.33,9.78990761,489023.6176856028,49951.81131087332,93.38424664911216,50029.75
2021-02-24 02:25:00,12109684.1,49862.83,50176.88,49842.17,50045.09,50.13550462,2509272.9657470277,50049.819679007116,74.97294444056169,49927.58
2021-02-24 02:30:00,10043397.75,50054.3,50374.28,50047.6,50230.45,34.99471535,1757423.7265318832,50219.689143203264,90.75389608682076,50081.68
2021-02-24 02:35:00,9419764.28,50237.03,50471.57,50233.86,50335.55,23.64907871,1191106.218036459,50365.86129390319,53.93092075429581,50308.41
2021-02-24 02:40:00,14316479.3,50308.52,50384.6,50055.05,50103.24,55.925399320000004,2811450.1021139496,50271.43545327394,75.77976787941745,50338.58
2021-02-24 02:45:00,6444690.99,50163.93,50447.83,50163.93,50309.04,14.56218145,732965.9138651027,50333.524299348894,48.83407485393367,50296.77
2021-02-24 02:50:00,5687408.48,50350.8,50411.42,50247.29,50366.85,15.938914610000001,801925.7816300674,50312.44606373277,42.7957946867385,50350.8
2021-02-24 02:55:00,9009643.38,50393.47,50485.11,50194.73,50202.83,64.31252322,3239172.076483601,50366.11711537199,69.03754457951139,50220.56
2021-02-24 03:00:00,8204639.67,50190.12,50470.0,50090.0,50442.94,31.67299024,1595097.3357996389,50361.43804904095,111.85223913751258,50400.0
2021-02-24 03:05:00,8579377.11,50460.73,50535.61,50317.81,50334.42,43.41859781,2190933.6550971004,50460.718807287085,47.259364719953254,50317.81
2021-02-24 03:10:00,10382598.83,50325.6,50540.0,50285.73,50457.52,65.52803809,3302207.7430446474,50393.81369100665,66.3201901539017,50379.19
2021-02-24 03:15:00,4986592.6899999995,50426.96,50504.2,50254.24,50457.81,9.96959068,502149.36596434406,50368.102571322815,53.012735036531076,50376.9
2021-02-24 03:20:00,7956147.66,50441.96,50460.85,50251.96,50272.29,33.99444113,1712224.5933248505,50367.78180223758,45.94190891349901,50336.84
2021-02-24 03:25:00,6888197.6,50288.91,50349.04,50220.5,50278.19,44.87360238,2256551.4791342774,50286.83590020876,26.097514382707455,50243.78
2021-02-24 03:30:00,4777422.98,50301.24,50379.66,50238.81,50368.17,7.65562314,385003.6147085005,50290.30395930651,29.532098785583276,50316.23
2021-02-24 03:35:00,5192459.26,50397.18,50525.21,50315.26,50524.53,14.99731866,756002.5951260597,50409.183952490595,59.656032329103226,50512.62
2021-02-24 03:40:00,7824601.84,50539.0,50571.22,50368.5,50442.9,20.5016313,1034890.485299968,50478.4458444518,52.89681294467999,50439.57
2021-02-24 03:45:00,10457625.540000001,50448.28,50737.03,50314.46,50722.18,22.80432836,1153605.838444933,50587.14381908387,137.16682295050978,50374.65
2021-02-24 03:50:00,7115346.06,50752.52,50886.8,50739.0,50827.8,16.5290862,840098.4862583344,50825.464644157684,37.48756267791523,50780.34
2021-02-24 03:55:00,8504752.98,50863.85,51000.0,50829.56,50939.95,35.29188304,1797208.7587155334,50924.139034422384,37.43015407901985,50863.85
2021-02-24 04:00:00,11126599.52,50937.53,51129.97,50926.06,51036.49,36.28832812,1852056.7264461378,51037.25694723844,45.14277861199288,51083.5
2021-02-24 04:05:00,10285852.02,51050.62,51265.05,51044.95,51224.99,35.04480467,1793628.3603283388,51181.0060640392,49.80020928073357,51187.89
2021-02-24 04:10:00,14050311.7,51253.2,51459.51,51173.63,51300.0,72.99635349,3742022.9097976964,51263.14851207367,58.14112015831267,51239.62
2021-02-24 04:15:00,12379197.34,51318.92,51394.1,50940.0,51010.06,50.52129707,2584011.1864467226,51146.968433261616,154.57006316439274,51355.18
2021-02-24 04:20:00,10042280.11,50996.89,51162.89,50814.87,51020.05,25.18821296,1283651.596244486,50962.392539835266,93.11210086813955,51108.41
2021-02-24 04:25:00,10071811.92,51050.99,51069.51,50689.07,50721.44,43.01114671,2189799.2978100977,50912.367265506415,123.92752999562789,50727.02
2021-02-24 04:30:00,10921698.21,50713.27,50893.44,50668.94,50786.71,46.40394107,2357428.5545133464,50802.334891279665,50.49133282276827,50752.06
2021-02-24 04:35:00,8315485.11,50774.66,50871.2,50617.65,50669.43,15.92611831,807481.2454989759,50701.698290911154,57.226753959577444,50689.1
2021-02-24 04:40:00,6162542.63,50600.0,50608.67,50362.09,50362.09,10.88911037,550463.5208371523,50551.74409414608,75.69713672500862,50431.97
2021-02-24 04:45:00,4955967.32,50342.26,50699.63,50342.26,50699.63,23.37312141,1181492.2143247584,50549.18397930652,79.33297280430875,50642.95
2021-02-24 04:50:00,5444889.38,50711.39,50962.54,50711.39,50899.42,18.30234429,931652.0888070189,50903.42931184249,60.123774543151896,50867.65
2021-02-24 04:55:00,9246545.790000001,50904.48,50927.27,50640.0,50650.54,17.50277922,889369.3191476457,50813.03420267023,55.46399226225584,50824.48
2021-02-24 05:00:00,8740428.75,50665.34,50932.75,50646.94,50892.18,40.531626609999996,2060112.5918719065,50827.286348375506,64.3223809851779,50729.78
2021-02-24 05:05:00,5653599.36,50919.88,51039.0,50883.28,50932.86,13.66915306,696160.7888246011,50929.32866936534,38.494463325209324,50917.52
2021-02-24 05:10:00,6499451.49,50883.72,50920.0,50643.29,50675.36,20.96977365,1064485.5918762549,50762.85560556132,86.01897442356851,50829.03
2021-02-24 05:15:00,13258072.31,50632.18,50640.0,50222.99,50237.63,65.57825297,3309063.74801063,50459.77283848081,129.0137569673177,50448.42
2021-02-24 05:20:00,17057270.56,50236.46,50415.8,50000.0,50071.06,52.685318960000004,2642061.2246821444,50147.959181723156,96.72025951300458,50261.19
2021-02-24 05:25:00,6977298.4,50154.16,50416.56,50057.71,50396.77,17.34725596,870529.5144414442,50182.54855112223,87.19869426949124,50166.04
2021-02-24 05:30:00,9957318.12,50379.76,50385.93,50200.67,50278.72,37.43072962,1882257.931589141,50286.43445366911,40.858508523106664,50291.69
2021-02-24 05:35:00,6455303.78,50317.81,50539.0,50247.65,50504.46,21.88653704,1104121.925988524,50447.538775577996,79.05437823510856,50280.47
2021-02-24 05:40:00,11341572.12,50493.28,50552.88,50276.79,50432.09,37.50998208,1890750.829586718,50406.604448762184,68.63014265971869,50341.23
2021-02-24 05:45:00,9627538.22,50442.95,50539.0,50266.69,50293.71,25.08184893,1264252.0678320208,50405.05870840602,76.98865002013909,50305.03
2021-02-24 05:50:00,8764181.75,50282.91,50488.95,50244.11,50375.81,20.53265621,1034600.1817465114,50388.03412305862,65.05036914163078,50278.29
2021-02-24 05:55:00,7299383.16,50346.15,50453.71,50200.0,50245.64,19.13610885,963450.3746066702,50347.24573102908,60.35833060842492,50378.28
2021-02-24 06:00:00,8022188.2,50264.18,50590.09,50223.01,50560.59,22.13964076,1116679.243839575,50438.00195065021,87.45716550682911,50476.08
2021-02-24 06:05:00,6721574.46,50516.93,50710.31,50429.33,50482.42,16.44304365,830516.6778349222,50508.69507573935,71.85096578190321,50626.33
2021-02-24 06:10:00,20780638.51,50497.89,50571.79,49600.0,49738.4,51.68080802,2581822.9196298453,49957.09274960838,238.79869942188674,49844.98
2021-02-24 06:15:00,18483068.22,49680.77,49954.83,49443.41,49719.0,81.04761407000001,4030435.335706321,49729.22870036957,133.59543688688586,49588.76
2021-02-24 06:20:00,8635335.2,49732.2,50139.0,49584.61,50127.0,27.55493781,1375255.0182895737,49909.56712631293,158.5239672863693,50101.17
2021-02-24 06:25:00,8880076.63,50101.89,50106.94,49628.23,49687.12,28.436612150000002,1419713.2488044417,49925.54110579735,127.05871708943731,50000.0
2021-02-24 06:30:00,11302184.24,49673.99,49951.94,49617.51,49826.75,55.31692037,2753731.3640981885,49780.995501543104,80.91508359532247,49911.17
2021-02-24 06:35:00,6965760.05,49813.51,49906.52,49575.0,49876.14,23.77129317,1182373.7524627189,49739.56376739762,78.95920891462549,49712.86
2021-02-24 06:40:00,5292036.64,49864.78,50045.44,49748.36,50045.44,11.68714616,583556.2194902292,49931.45559242574,71.66074304481116,49957.04
2021-02-24 06:45:00,7635093.01,50058.52,50406.83,50007.59,50192.22,25.34687663,1273717.430627082,50251.45501041885,101.5281895259476,50251.7
2021-02-24 06:50:00,5954817.39,50238.85,50239.16,49927.07,49998.27,12.79481115,640282.5575605943,50042.36092696016,72.98364950351616,50027.7
2021-02-24 06:55:00,5006445.9,49954.01,50147.02,49954.01,50109.14,10.43012827,522328.8849135517,50078.855349834696,49.679310995624114,49994.92
2021-02-24 07:00:00,5606691.48,50095.36,50173.64,49940.0,50000.0,15.88982568,795776.720875913,50080.89685197308,60.291256679681865,50155.81
2021-02-24 07:05:00,6934459.47,50022.41,50084.83,49726.47,49838.41,18.79385328,937750.635889785,49896.666847331326,97.18513851942575,49821.92
2021-02-24 07:10:00,8403640.18,49806.43,49858.56,49559.06,49559.06,17.69950056,880356.8072622982,49739.07621166787,84.74953074873137,49766.7
2021-02-24 07:15:00,8598641.89,49539.4,49854.11,49531.41,49717.12,22.52485066,1119362.2693895593,49694.5478700705,82.20616808338985,49754.41
2021-02-24 07:20:00,4593023.8,49711.78,50046.79,49711.78,49987.28,8.369543610000001,417638.934756731,49899.84570457731,89.55606141465702,49843.66
2021-02-24 07:25:00,10122370.04,49997.75,50004.09,49637.44,49702.15,13.9341548,693966.0142897178,49803.237028034,104.0498028637639,49759.4
2021-02-24 07:30:00,7640509.84,49712.25,50077.0,49712.25,49983.09,19.99080441,998225.1929503992,49934.21837747845,78.8638731248862,50016.98
2021-02-24 07:35:00,5157774.43,49980.1,50231.88,49926.33,50138.94,11.47904219,574822.4905962448,50075.823494838536,87.64244319680458,49949.4
2021-02-24 07:40:00,4207153.93,50112.72,50164.26,50015.08,50093.78,11.06970136,554483.43009972,50090.18871126257,34.96977464312946,50103.5
2021-02-24 07:45:00,7719518.15,50079.9,50249.31,49962.87,50200.0,18.09091476,906606.0625452943,50113.88725073482,75.41600983469584,50100.13
2021-02-24 07:50:00,7433493.42,50169.62,50350.29,50090.0,50144.95,18.9909885,953938.7098477905,50231.124611959545,75.5915870734677,50112.64
2021-02-24 07:55:00,8224035.9,50127.08,50200.0,50060.64,50060.64,24.58078758,1232581.7583508636,50144.11171079587,36.184519966859,50100.34
2021-02-24 08:00:00,11912461.09,50100.0,50239.0,49812.0,50239.0,52.44260615,2625374.745777234,50061.866457741526,100.13657432209183,50100.0
2021-02-24 08:05:00,9259610.81,50211.66,50499.99,50115.79,50470.3,22.71212307,1142417.9860568137,50299.92055501899,87.49666311364426,50290.34
2021-02-24 08:10:00,8472304.8,50440.0,50530.67,50354.74,50517.85,30.16208102,1521502.0255874202,50444.199277183034,44.27796627114729,50413.4
2021-02-24 08:15:00,17444239.59,50514.91,50910.53,50499.59,50792.04,65.94700043,3343214.683551676,50695.47760705749,120.22647728412072,50832.06
2021-02-24 08:20:00,12621540.9,50773.21,50795.44,50575.84,50706.17,56.37386437,2857897.946743918,50695.441561121384,43.2818944807048,50605.05
2021-02-24 08:25:00,9573186.35,50689.42,50735.08,50556.08,50633.95,25.89130256,1311340.3319164724,50647.90884419963,44.89818432796008,50681.56
2021-02-24 08:30:00,18247505.49,50643.59,51089.72,50643.59,50711.39,92.56395317,4706893.545965824,50850.17854975677,89.75577304142028,50742.0
2021-02-24 08:35:00,13448569.06,50715.69,50875.97,50643.08,50725.97,37.2784696,1891671.5374260168,50744.34540161533,48.79812799276646,50763.77
2021-02-24 08:40:00,11483660.03,50752.35,50765.14,50400.0,50448.05,51.12023831,2586419.094954659,50594.81685649168,85.31058055463765,50451.65
2021-02-24 08:45:00,15697036.72,50442.91,50623.2,50340.01,50480.4,68.21460345,3444388.0628741826,50493.41180146056,52.35608261448754,50437.67
2021-02-24 08:50:00,7691345.77,50492.94,50732.1,50490.9,50683.12,27.94395494,1413826.9124042876,50595.08990191235,64.55705093945828,50699.87
2021-02-24 08:55:00,8061320.81,50684.58,50762.41,50616.15,50700.14,27.75869952,1407413.1048591703,50701.69457488945,35.96522347843336,50718.21
2021-02-24 09:00:00,9405490.53,50659.75,50689.58,50464.2,50501.7,43.52781093,2202207.7390716104,50593.11947970755,69.30584655340836,50490.59
2021-02-24 09:05:00,8897033.11,50493.5,50643.07,50400.1,50488.79,36.366904,1838259.3923357732,50547.59108269907,44.53479443814262,50519.82
2021-02-24 09:10:00,7527319.9799999995,50472.26,50619.76,50387.22,50619.76,23.39006491,1181650.8124866495,50519.347296956665,60.95292448917986,50550.46
2021-02-24 09:15:00,15455952.75,50600.89,50979.99,50600.89,50963.44,53.43228543,2715477.065830258,50820.90432736069,104.8380305031319,50688.85
2021-02-24 09:20:00,16287876.81,50924.59,51020.66,50776.02,50814.95,81.86122998,4167581.069387615,50910.31579180794,53.18292406871792,50978.76
2021-02-24 09:25:00,12096433.53,50782.43,50908.87,50713.5,50810.51,41.67448421,2118312.043633798,50829.95227870147,38.49896580940605,50794.09
2021-02-24 09:30:00,13086979.02,50797.05,51019.84,50797.05,50856.48,43.6981848,2225997.9398979987,50940.28390620927,49.93471572207324,50825.05
2021-02-24 09:35:00,12154014.99,50856.48,51252.23,50821.9,51252.23,25.73419019,1314428.5501687392,51077.12892708434,117.75014700870784,51047.18
2021-02-24 09:40:00,17896214.54,51252.23,51443.47,51122.38,51326.23,66.28226138,3399493.5204053493,51288.13425534561,77.17276760178878,51143.66
2021-02-24 09:45:00,11253975.49,51334.17,51342.46,50987.0,51005.03,35.87853292,1835940.6779029511,51171.00752131174,80.25665406849865,51110.24
2021-02-24 09:50:00,8051652.76,50987.39,51077.94,50897.03,50909.74,18.20153537,927306.4270985726,50946.604681875935,32.618738410329065,50963.48
2021-02-24 09:55:00,6260979.1,50935.97,50953.21,50858.77,50889.26,13.77364049,701150.5529724496,50905.245674264705,16.539321906260692,50900.98
2021-02-24 10:00:00,6268652.88,50923.48,51051.0,50895.03,50903.56,31.59470341,1610352.7150715373,50969.07206800511,38.107144953278095,50911.14
2021-02-24 10:05:00,10689262.44,50897.91,51039.8,50722.63,50992.6,35.03944803,1783552.05513747,50901.26002014736,71.56804260824455,50927.78
2021-02-24 10:10:00,10462918.21,50993.08,50993.08,50602.01,50676.51,29.97171226,1522987.1498244712,50814.15224504998,107.28963311758082,50914.36
2021-02-24 10:15:00,11678900.14,50687.62,50707.31,50390.0,50550.0,50.07543867,2532571.429549227,50575.122191919625,66.1418405072931,50512.83
2021-02-24 10:20:00,12475085.44,50565.5,50666.32,50257.26,50262.58,67.2270876,3397081.134970622,50531.4339241229,110.42365288625194,50666.32
2021-02-24 10:25:00,7254913.33,50254.99,50539.0,50160.49,50434.52,16.45278234,828989.128064822,50385.95362982367,121.62397979329204,50177.01
2021-02-24 10:30:00,8192313.48,50455.27,50648.89,50417.96,50558.06,38.58953093,1951458.0059419766,50569.62235384126,40.911643380098596,50585.34
2021-02-24 10:35:00,6142780.87,50534.22,50534.22,50251.3,50350.92,21.08367654,1061117.6935346285,50328.87369152498,65.53911185508474,50300.0
2021-02-24 10:40:00,6263106.46,50361.3,50592.88,50361.3,50551.28,15.28163316,772072.4540972207,50522.90197085327,63.85333261287169,50433.51
2021-02-24 10:45:00,5662092.1,50579.91,50633.73,50500.0,50577.61,26.14207964,1321803.1210834207,50562.27887321289,28.099363430925013,50579.91
2021-02-24 10:50:00,7268625.34,50540.0,50595.67,50351.8,50409.1,21.25631709,1073321.2632494282,50494.225255717996,61.71722025796041,50397.7
2021-02-24 10:55:00,12163405.26,50413.63,50450.0,50096.98,50115.03,34.90418398,1754471.0162099656,50265.349770539615,101.67675497695248,50147.58
2021-02-24 11:00:00,9663092.83,50127.96,50545.44,50127.39,50469.57,27.22464789,1369935.1720787352,50319.66538608317,84.65851745954332,50301.17
2021-02-24 11:05:00,5105400.36,50469.61,50637.35,50452.99,50522.6,10.66749399,539149.5082483635,50541.34633249169,40.00042655051455,50620.44
2021-02-24 11:10:00,4246194.24,50535.99,50615.9,50429.1,50429.1,7.85149474,396945.6479550207,50556.697940935104,41.47303387064138,50584.43
2021-02-24 11:15:00,8063074.95,50453.12,50497.66,50292.51,50356.72,28.34464962,1428301.0288647397,50390.49866599621,47.785164545950806,50398.48
2021-02-24 11:20:00,9314897.17,50357.85,50888.26,50346.89,50873.21,31.86623427,1614950.5639109777,50679.05263695839,202.36478281081165,50851.18
2021-02-24 11:25:00,5283905.67,50869.28,50920.97,50741.38,50778.74,9.69410768,492538.8728852174,50808.0670386382,38.12722182571893,50855.3
2021-02-24 11:30:00,4161098.35,50779.4,50867.99,50658.97,50666.49,8.85738436,449407.1212288399,50738.130238354,55.63341676805323,50696.68
2021-02-24 11:35:00,4358640.22,50686.49,50752.16,50600.0,50623.25,5.79901937,293900.9780246706,50681.15129001037,36.888359387505986,50658.97
2021-02-24 11:40:00,13987904.26,50640.42,50693.96,50315.59,50366.55,69.66025492,3514222.9327764288,50448.03434630366,96.20001163658803,50409.18
2021-02-24 11:45:00,5846195.55,50386.23,50488.06,50299.39,50377.68,15.090054199999999,760599.9463688905,50404.05662485232,40.20535772057781,50385.93
2021-02-24 11:50:00,7346703.79,50388.49,50433.89,50220.72,50314.07,16.079524,809158.7980479411,50322.31041465787,40.826085247249374,50288.0
2021-02-24 11:55:00,3827232.7399999998,50320.11,50396.43,50320.11,50381.65,11.59843595,584148.6233895078,50364.43067907857,19.74490263298767,50340.02
2021-02-24 12:00:00,4143213.79,50408.26,50639.0,50364.29,50603.65,7.7212615499999995,390049.8248466899,50516.33367434495,75.98060310578936,50600.0
2021-02-24 12:05:00,6785716.2,50608.04,50757.79,50490.0,50506.61,15.72997962,796662.3897541959,50646.11709612602,78.45087155911602,50621.01
2021-02-24 12:10:00,5216729.06,50490.0,50839.0,50390.0,50825.95,6.49325312,328802.4253404905,50637.549355305346,143.5759598415244,50758.39
2021-02-24 12:15:00,10778972.72,50850.0,50976.42,50740.0,50768.61,43.06405294,2189932.1626400505,50852.904293314525,58.64216842029713,50831.23
2021-02-24 12:20:00,12791346.45,50768.61,51147.0,50768.61,51123.4,62.91352678,3207432.5651679067,50981.60490006958,108.52747537020298,50824.93
2021-02-24 12:25:00,9660917.03,51145.58,51203.95,50965.47,51119.17,25.83681371,1320382.1115696898,51104.68056897601,55.27571513699141,51020.39
2021-02-24 12:30:00,10949079.790000001,51137.52,51274.41,51023.87,51274.4,25.52490912,1306090.9894294143,51169.27089883462,64.35459605072668,51248.31
2021-02-24 12:35:00,8600922.41,51280.44,51310.99,51087.17,51195.4,26.24561164,1343441.868655181,51187.29512127998,54.50063942937516,51292.65
2021-02-24 12:40:00,9291340.35,51213.45,51213.45,50900.0,50908.57,45.46908837,2321502.973824837,51056.73012253615,93.74994896507069,51161.29
2021-02-24 12:45:00,9686169.27,50899.0,51090.18,50899.0,51018.21,39.72844665,2025705.4214583735,50988.789954574626,54.537868375866715,51013.95
2021-02-24 12:50:00,11971667.93,51025.9,51043.34,50805.74,50847.48,33.51609618,1707762.2692411125,50953.49589849258,65.40938565124972,50947.43
2021-02-24 12:55:00,18118345.02,50850.0,50850.0,50620.44,50709.43,58.1839064,2953539.3973191464,50762.13647489208,55.8728555398595,50725.65
2021-02-24 13:00:00,15478878.13,50745.92,51100.0,50745.92,50963.07,79.02428094,4023949.217592084,50920.41546885203,86.56766014705002,50908.52
2021-02-24 13:05:00,17665212.19,50924.23,50936.98,50521.0,50556.81,73.5190645,3722088.188795057,50627.52381452102,81.63794710554339,50590.03
2021-02-24 13:10:00,11523764.26,50566.01,50740.07,50390.0,50441.83,55.90873053,2827099.671955648,50566.33633344006,90.3024446490527,50467.64
2021-02-24 13:15:00,32768467.0,50399.0,50407.44,49543.86,49546.29,121.70185487,6073762.038972806,49906.89784852254,184.33682293283522,49686.93
2021-02-24 13:20:00,13918617.78,49567.52,49969.39,49500.0,49837.35,30.95634354,1539696.9558476564,49737.68797526584,155.14745549714885,49522.08
2021-02-24 13:25:00,7619263.17,49868.49,49986.45,49557.55,49606.85,25.30846722,1259806.4205759258,49778.060821493156,113.70039213758841,49575.01
2021-02-24 13:30:00,31244153.77,49620.0,49769.36,49050.0,49143.49,127.5851571,6286224.047555486,49270.81010394026,155.6719871705119,49634.81
2021-02-24 13:35:00,20833581.32,49124.84,49522.91,49124.84,49256.56,103.9217728,5133977.70096287,49402.32987406149,109.55341479367029,49248.84
2021-02-24 13:40:00,7909891.95,49256.56,49549.69,49248.98,49473.44,21.5571494,1065625.610299471,49432.58454661316,63.95158387328906,49287.0
2021-02-24 13:45:00,10115490.01,49473.44,49863.23,49321.9,49782.18,33.92175356,1680240.0707113314,49532.81874828087,167.31466896352015,49789.87
2021-02-24 13:50:00,4024218.34,49755.57,49773.5,49524.5,49636.0,10.29879388,511508.1734212965,49666.80364529215,68.11625571863183,49701.19
2021-02-24 13:55:00,7371698.0600000005,49660.54,49660.54,49369.15,49494.86,26.98297536,1334841.8405823912,49469.77947291841,50.63790720325912,49495.05
2021-02-24 14:00:00,6804714.75,49519.1,49787.02,49519.1,49763.97,27.98881764,1390314.6302830162,49673.93221698865,64.7608315956201,49519.1
2021-02-24 14:05:00,9262833.66,49757.36,49758.03,49277.53,49359.1,15.24567765,755850.8782881737,49578.04406209347,153.97355616936133,49674.56
2021-02-24 14:10:00,7782822.19,49359.09,49458.54,49100.7,49404.0,20.09992856,989456.5644530572,49226.869712469124,89.7333844863971,49288.89
2021-02-24 14:15:00,6931658.01,49416.9,49650.0,49316.4,49637.0,26.435477249999998,1308497.2901484892,49497.77444053858,85.9899451970686,49622.45
2021-02-24 14:20:00,5993015.06,49637.0,49637.0,49379.66,49433.63,18.58757848,920739.7454160012,49535.2176404638,59.35271834021877,49408.63
2021-02-24 14:25:00,6329978.69,49445.89,49539.4,49318.57,49487.9,7.97371008,394196.4897223579,49437.02313821246,44.909564545209804,49442.18
2021-02-24 14:30:00,12173473.6,49506.05,49664.18,49350.0,49396.77,61.79313419,3062665.1795665557,49563.19532441175,90.47524383021359,49539.4
2021-02-24 14:35:00,21436707.35,49375.14,49405.95,49143.38,49336.91,76.33706480000001,3761472.573189501,49274.52454511324,60.5031304427108,49369.95
2021-02-24 14:40:00,32267836.47,49336.69,49351.76,48729.36,48782.49,70.77476084,3471611.219513658,49051.542927314236,153.18745541263365,48832.43
2021-02-24 14:45:00,17557326.59,48777.01,49241.4,48753.67,49190.04,110.85701403,5435262.61378506,49029.48777164587,127.92941892912532,48840.77
2021-02-24 14:50:00,13984120.26,49177.75,49192.3,48890.36,49055.27,75.53239538,3705434.327690809,49057.550856807065,72.42889656363467,48981.6
2021-02-24 14:55:00,12649597.38,49080.97,49448.76,49035.07,49432.76,69.0231156,3393432.9252976323,49163.717050431624,101.56165986000497,49313.61
2021-02-24 15:00:00,8468676.24,49430.41,49643.07,49388.51,49505.21,21.47593782,1063858.0098779174,49537.208516555365,66.65077054206051,49568.04
2021-02-24 15:05:00,7010124.04,49530.92,49530.92,49165.41,49170.0,14.97674582,739298.9294691504,49363.121892733725,106.86462505542467,49194.52
2021-02-24 15:10:00,10193908.8,49198.52,49198.52,48837.86,48947.79,19.5857105,959604.6746468137,48995.142384383435,74.50175326508099,48975.72
2021-02-24 15:15:00,14175973.5,48940.33,49130.44,48655.0,48777.39,44.78268435,2189012.641232464,48880.78222654521,98.3221475066583,48773.04
2021-02-24 15:20:00,16526093.2,48720.0,48874.64,48488.51,48833.63,48.00586508,2333667.9750826876,48612.14293698729,78.97498474321041,48664.99
2021-02-24 15:25:00,9414796.93,48773.39,49227.17,48773.39,49181.8,17.77736093,871572.3401381455,49027.0937047429,105.92202308311869,48941.85
