timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,lmax_vwap,ecart_type,vwmp_upper
2021-02-24 03:35:00,3224401.03,50382.0,50546.5,50317.0,50546.5,25.41,1280695.1112,50401.224368358904,47.51274160084545,50546.5
2021-02-24 03:40:00,2877009.5,50534.0,50561.5,50382.5,50472.0,13.5,681213.845,50460.28481481481,49.90042408428946,50472.0
2021-02-24 03:45:00,7764024.3,50461.5,50678.5,50341.5,50678.5,64.74,3263989.3835,50416.888839975276,79.02680913878606,50395.75
2021-02-24 03:50:00,3303153.75,50752.5,50902.0,50737.5,50820.0,17.64,896235.42,50806.99659863946,38.88929059621586,50818.5
2021-02-24 03:55:00,5552295.76,50866.0,50999.5,50866.0,50929.0,29.57,1506361.7228,50942.22938112953,45.839129110175406,50964.0
2021-02-24 04:00:00,5970473.88,50937.25,51145.5,50934.0,51057.5,37.26,1901591.0364,51035.722930756856,45.874307923021284,51044.5
2021-02-24 04:05:00,5784322.5,51126.5,51244.0,51114.5,51205.5,35.0,1791357.54,51181.644,35.95316727763279,51223.0
2021-02-24 04:10:00,5740270.0,51187.5,51314.0,51172.0,51313.0,26.490000000000002,1357673.68,51252.309550773876,36.67358517366138,51264.0
2021-02-24 04:15:00,4712807.75,51366.5,51409.0,50947.0,51006.25,29.09,1490123.2225,51224.58654176693,133.84632821978434,50975.0
2021-02-24 04:20:00,3211637.75,51025.5,51115.5,50871.0,51059.0,14.87,758115.5725,50982.88987895091,53.96533780636701,51040.0
2021-02-24 04:25:00,3613124.55,51079.0,51079.0,50705.0,50766.4,28.79,1464643.037,50873.3253560264,117.82669827430844,50894.5
2021-02-24 04:30:00,2234650.75,50819.0,50877.0,50686.0,50776.5,14.26,724236.0725,50787.943373071525,50.428206103490496,50819.0
2021-02-24 04:35:00,1724081.01,50724.0,50865.5,50639.0,50643.0,14.44,732217.2606,50707.566523545705,54.379573492583546,50724.0
2021-02-24 04:40:00,8883510.13,50619.0,50640.0,50353.25,50353.25,63.86,3222757.4313,50465.979193548395,61.564766692523236,50427.5
2021-02-24 04:45:00,6577327.022,50360.5,50675.0,50360.5,50652.5,49.12,2485343.57465,50597.38547740228,61.39763249959071,50599.5
2021-02-24 04:50:00,4578573.55,50680.5,50968.0,50665.5,50899.6,32.27,1641396.627,50864.47558103501,60.71316189648795,50922.0
2021-02-24 04:55:00,4366001.2,50878.0,50878.0,50623.0,50623.0,37.68,1913333.014,50778.47701698515,69.1820813012639,50719.0
2021-02-24 05:00:00,5490035.45,50761.6,50920.5,50720.5,50887.5,35.47,1803069.0405,50833.63519875952,56.62673209127555,50759.0
2021-02-24 05:05:00,4483211.06,50918.0,51032.5,50865.0,50959.0,28.22,1437926.3495,50954.15838058115,43.57223120023251,50875.5
2021-02-24 05:10:00,3808366.737,50937.5,50945.5,50644.67,50705.0,19.32,980544.80767,50752.83683592133,92.64687746348687,50697.997
2021-02-24 05:15:00,3579426.38,50649.0,50649.0,50225.0,50232.0,24.9,1254464.1438,50380.08609638555,109.15697907244487,50361.61
2021-02-24 05:20:00,6774692.36,50222.5,50403.0,50028.5,50074.0,45.410000000000004,2279284.7397000003,50193.45385818101,90.28364322230489,50222.5
2021-02-24 05:25:00,4167642.07,50138.5,50377.5,50126.5,50377.5,38.02,1909324.9274,50218.96179379275,60.45880316726467,50273.0
2021-02-24 05:30:00,2414817.3,50379.0,50385.96,50246.0,50275.5,15.17,763055.8768,50300.32147659855,38.113624894572496,50282.0
2021-02-24 05:35:00,1512182.46,50299.5,50543.5,50258.5,50496.5,11.22,565551.797,50405.68600713011,74.19174928970651,50327.5
2021-02-24 05:40:00,1865025.06,50496.5,50532.0,50277.5,50396.0,8.450000000000001,426091.1101,50424.983443786994,74.30853941865125,50408.5
2021-02-24 05:45:00,1210165.83,50410.5,50531.0,50315.0,50315.0,5.52,278429.12309999997,50440.058532608695,59.754541306672536,50431.66
2021-02-24 05:50:00,705265.38,50265.0,50449.75,50265.0,50357.5,2.6,130976.4034,50375.53976923077,50.49090679902431,50313.5
2021-02-24 05:55:00,1862653.5,50303.0,50438.0,50236.5,50236.5,15.989999999999998,804409.02,50307.00562851782,62.518671425778166,50303.0
2021-02-24 06:00:00,1816526.749,50225.5,50573.5,50225.5,50532.5,20.89,1053610.81999,50436.13307754906,92.33643039094497,50485.0
2021-02-24 06:05:00,8042332.503,50543.5,50691.0,50421.5,50424.0,98.03,4958447.48406,50580.91894379271,51.12147019698262,50543.5
2021-02-24 06:10:00,12306151.889,50549.0,50572.5,49565.0,49740.0,100.44,5028880.51837,50068.50376712466,260.13553630002986,49920.0
2021-02-24 06:15:00,11366256.209,49645.0,49890.5,49475.0,49734.0,74.16,3680618.27449,49630.775006607335,95.38965125539703,49701.5
2021-02-24 06:20:00,4136087.795,49700.5,50150.0,49584.0,50131.0,20.71,1031152.23179,49790.06430661517,187.06143759846506,49869.0
2021-02-24 06:25:00,2343355.251,50111.0,50111.0,49613.0,49677.5,13.26,661358.29253,49876.190990196075,131.3849054446475,49875.5
2021-02-24 06:30:00,5374594.489,49644.5,49920.0,49589.5,49811.5,50.08,2493619.28562,49792.71736461663,95.46706248327808,49626.5
2021-02-24 06:35:00,3083584.77,49679.25,49901.5,49599.5,49869.0,20.89,1039428.2722,49757.217434179045,73.0470005240595,49873.5
2021-02-24 06:40:00,2644758.748,49848.0,50069.0,49774.0,50069.0,14.59,727616.83996,49870.928030157644,67.62324055049166,50069.0
2021-02-24 06:45:00,3563571.257,50035.5,50389.5,50012.0,50182.5,29.85,1498202.80357,50191.0486958124,106.54489004538885,50389.5
2021-02-24 06:50:00,2601231.558,50137.499,50141.5,49931.0,49972.0,8.98,449113.4693,50012.63577951002,51.00563486368598,49980.5
2021-02-24 06:55:00,5406662.05,49968.5,50148.0,49958.5,50096.0,38.91,1947786.6175,50058.766833718844,39.7640180563699,50065.5
2021-02-24 07:00:00,3302674.2,50099.75,50182.5,49928.0,50011.0,11.03,551577.8485,50007.05788757933,57.92155983452032,50142.5
2021-02-24 07:05:00,2447440.5,50022.0,50105.0,49720.5,49844.5,18.09,903503.665,49944.92343836373,100.03581511908094,50022.0
2021-02-24 07:10:00,2587215.661,49729.05,49849.5,49589.5,49589.5,17.84,887885.4342,49769.36290358743,62.63185831161514,49589.5
2021-02-24 07:15:00,1640380.4880000001,49574.0,49878.5,49566.0,49736.0,1.56,77593.69436000001,49739.54766666666,84.0264828397172,49574.0
2021-02-24 07:20:00,1596669.5,49752.0,50053.5,49749.0,49959.5,4.62,230500.385,49891.85822510822,87.6033415971353,49752.0
2021-02-24 07:25:00,5821762.67,49999.0,49999.0,49587.0,49678.5,41.52,2065613.08,49749.833333333336,99.50378694483696,49678.5
2021-02-24 07:30:00,4995117.04,49720.0,50071.5,49720.0,50000.0,10.77,538169.88,49969.34818941505,66.81865586675625,50000.0
2021-02-24 07:35:00,4357365.152,49966.0,50251.5,49915.5,50137.25,41.53,2081496.5542,50120.311923910434,84.4260255153994,49966.0
2021-02-24 07:40:00,3457444.598,50133.5,50170.0,50038.5,50104.5,14.27,715022.13669,50106.666901892095,40.722667182546004,50054.0
2021-02-24 07:45:00,2907720.899,50088.0,50242.0,50005.499,50204.5,11.78,590725.3779900001,50146.46672241086,64.95676869734788,50141.5
2021-02-24 07:50:00,3466411.75,50255.0,50358.5,50100.0,50100.0,30.6,1536704.9975,50219.11756535948,68.6900373400951,50255.0
2021-02-24 07:55:00,2658368.0,50148.5,50221.25,50039.0,50078.0,7.13,357423.035,50129.45792426368,40.889593812661815,50148.5
2021-02-24 08:00:00,5656814.293,50037.5,50166.0,49770.5,50166.0,24.72,1237000.166,50040.459789644025,98.8601806045784,50026.0
2021-02-24 08:05:00,6039212.378,50177.5,50514.5,50128.0,50483.5,34.95,1758617.41353,50318.09480772533,111.0243659547296,50243.5
2021-02-24 08:10:00,8418648.96,50482.0,50522.5,50338.0,50488.5,32.57,1641653.4058,50403.85034694502,37.62148018934883,50482.0
2021-02-24 08:15:00,8674647.737,50514.5,50901.5,50503.5,50775.5,57.46,2915098.08554,50732.65028785241,106.23004387108789,50514.5
2021-02-24 08:20:00,3445220.99,50768.5,50768.5,50567.0,50698.0,13.47,682256.0649,50650.041937639195,50.85272791670146,50670.5
2021-02-24 08:25:00,1975705.0,50628.5,50724.0,50564.5,50673.0,14.49,733987.955,50654.79330572808,44.625963968210755,50687.0
2021-02-24 08:30:00,5282476.28,50665.0,50888.0,50665.0,50706.0,31.29,1589389.4629,50795.44464365612,48.40490531221008,50782.5
2021-02-24 08:35:00,3348149.0,50725.0,50833.0,50635.5,50708.5,25.31,1284004.53,50731.1153694192,43.58698015809436,50712.5
2021-02-24 08:40:00,11442044.5,50761.0,50761.0,50428.0,50464.5,34.94,1768490.9510000001,50615.08159702347,59.24548060865663,50609.5
2021-02-24 08:45:00,4388793.85,50451.0,50523.5,50340.0,50502.5,34.26,1727537.607,50424.33178633976,45.29883901775173,50451.0
2021-02-24 08:50:00,3643793.79,50486.0,50700.0,50486.0,50681.0,22.55,1141413.1816,50616.99253215078,65.26595972202892,50486.0
2021-02-24 08:55:00,3902942.14,50656.5,50760.0,50601.5,50674.5,10.09,511367.5566,50680.62999008921,31.843387251057994,50710.0
2021-02-24 09:00:00,4601828.15,50679.5,50679.5,50469.0,50473.5,22.31,1127898.745,50555.748319139406,63.219596010795094,50679.5
2021-02-24 09:05:00,5105235.03,50509.0,50618.0,50417.5,50452.0,35.26,1782390.5623,50549.93086500284,45.53422649988522,50438.5
2021-02-24 09:10:00,3233044.46,50489.0,50609.5,50389.0,50609.5,5.62,283864.9396,50509.77572953737,46.117379247441434,50494.5
2021-02-24 09:15:00,7475902.999,50614.5,50982.5,50612.5,50891.0,56.23,2859126.2424500003,50846.98990663346,104.93773365781212,50614.5
2021-02-24 09:20:00,3663965.93,50928.5,50986.25,50773.5,50791.97,18.49,941099.5025,50897.75567874527,49.59185634944943,50928.5
2021-02-24 09:25:00,3099978.19,50748.5,50884.5,50689.5,50776.0,23.63,1201145.6978,50831.387972915785,38.36886047747884,50748.5
2021-02-24 09:30:00,5194124.304,50834.0,51012.25,50800.0,50838.007,23.71,1206882.1127,50901.818334036274,56.12892387533997,50834.0
2021-02-24 09:35:00,4335993.059,50851.5,51264.0,50833.47,51264.0,19.53,996390.4940000001,51018.45847414234,109.10965389820464,51264.0
2021-02-24 09:40:00,7642304.971,51293.0,51449.5,51132.5,51300.5,74.42999999999999,3819142.98612,51311.87674486094,73.14466194129395,51248.5
2021-02-24 09:45:00,4757826.469,51330.0,51330.0,50982.5,51004.0,14.36,734789.14948,51169.16082729806,86.58846635196745,51159.0
2021-02-24 09:50:00,2140165.099,50956.25,51096.5,50888.5,50948.5,3.29,167618.58789,50947.89905471126,45.25500664551745,50956.25
2021-02-24 09:55:00,1730781.53,50964.5,50964.5,50871.0,50896.5,5.29,269405.0569,50927.231928166344,22.622432173768328,50896.5
2021-02-24 10:00:00,1630488.07,50994.0,51068.9,50898.0,50939.96,8.99,458490.817,51000.09087875418,51.23842568902621,50939.96
2021-02-24 10:05:00,3256786.768,50906.5,51042.5,50744.49,51015.0,27.92,1420237.36929,50868.100619269346,64.34285702221548,50921.0
2021-02-24 10:10:00,1270354.11,50980.0,50980.0,50633.5,50701.5,5.13,260571.9978,50793.76175438597,116.08821022239944,50980.0
2021-02-24 10:15:00,2223422.22,50663.5,50663.5,50390.0,50577.0,20.45,1032819.8088,50504.63612713936,74.88786659134642,50482.0
2021-02-24 10:20:00,1413907.5,50526.0,50670.5,50212.5,50212.5,12.29,620374.9625,50478.02786818551,128.91605721815057,50586.0
2021-02-24 10:25:00,1864828.21,50198.5,50568.5,50198.5,50568.5,18.0,907379.8589,50409.9921611111,85.36233834424164,50198.5
2021-02-24 10:30:00,4854570.82,50473.0,50671.5,50444.5,50563.5,50.11,2534203.7931,50572.81566753144,52.207921044112496,50609.5
2021-02-24 10:35:00,5084366.03,50519.43,50519.43,50273.0,50348.5,49.45,2489675.3227,50347.32705156725,42.9798659259455,50338.0
2021-02-24 10:40:00,1919497.25,50370.5,50586.0,50370.5,50559.0,25.03,1263960.5150000001,50497.82321214542,63.38230587795937,50549.0
2021-02-24 10:45:00,3083860.75,50564.93,50643.5,50511.0,50572.5,15.17,767031.8123,50562.4134673698,31.509727483669852,50572.5
2021-02-24 10:50:00,1919292.34,50537.5,50593.5,50384.5,50384.5,18.919999999999998,955397.0646,50496.67360465116,59.14322887369814,50563.75
2021-02-24 10:55:00,4777091.49,50370.5,50453.75,50127.5,50136.5,33.9,1704751.3572,50287.65065486725,88.3078693985843,50370.5
2021-02-24 11:00:00,3976924.09,50160.5,50482.5,50152.63,50449.46,29.69,1494321.672,50330.807409902336,84.20664212604915,50160.5
2021-02-24 11:05:00,3387962.94,50444.0,50653.5,50444.0,50535.0,38.63,1953628.0526,50572.82041418588,34.454195643142036,50444.0
2021-02-24 11:10:00,2223820.96,50522.0,50624.0,50442.0,50442.0,12.99,656485.2616,50537.741462663595,46.21833778405131,50485.75
2021-02-24 11:15:00,2468791.75,50431.5,50486.0,50291.0,50325.5,24.86,1252136.985,50367.53761061946,51.077334568497605,50325.5
2021-02-24 11:20:00,6677354.09,50356.5,50879.5,50322.5,50879.5,43.41,2196392.9916,50596.475272978576,146.29700292628908,50488.0
2021-02-24 11:25:00,4420257.82,50839.0,50910.5,50749.0,50769.0,35.2,1788531.2878,50810.54794886363,27.61863066117438,50789.5
2021-02-24 11:30:00,3655202.0,50767.5,50885.5,50675.5,50688.0,15.959999999999999,809986.335,50751.023496240596,50.36350886000059,50688.0
2021-02-24 11:35:00,4663023.5,50679.0,50752.5,50627.5,50634.0,50.72,2571026.825,50690.59197555206,30.29532928698424,50665.0
2021-02-24 11:40:00,4999619.18,50645.0,50664.0,50374.5,50374.5,33.98,1715033.5563,50471.85274573278,95.15696325531768,50471.5
2021-02-24 11:45:00,3226058.11,50397.5,50509.5,50304.0,50401.5,34.05,1715691.0685999999,50387.40289574156,52.286183678736045,50376.0
2021-02-24 11:50:00,4476257.25,50388.0,50388.0,50220.0,50316.0,35.1,1765503.6432,50299.2490940171,40.040515130145224,50271.5
2021-02-24 11:55:00,6144639.85,50312.5,50447.5,50312.5,50388.5,71.54,3603251.1815,50366.94410819122,28.177377636816605,50359.5
2021-02-24 12:00:00,3385400.83,50397.1,50665.5,50393.0,50587.5,33.38,1687124.7851,50542.98337627322,67.35832018504506,50563.5
2021-02-24 12:05:00,3495810.5,50613.0,50769.0,50512.0,50535.5,34.78,1763246.085,50697.12722829214,74.18717139718959,50535.5
2021-02-24 12:10:00,3032883.8,50552.5,50838.0,50374.0,50838.0,27.38,1381735.5548,50465.14078889699,154.67595197343658,50552.5
2021-02-24 12:15:00,9259963.72,50840.5,50994.0,50766.5,50773.5,78.96000000000001,4017043.3743000003,50874.409502279654,61.88855544796067,50773.5
2021-02-24 12:20:00,9534945.17,50794.5,51144.0,50784.0,51106.0,75.45,3849446.5068,51019.834417495025,95.71337798186323,51007.0
2021-02-24 12:25:00,6084279.96,51136.0,51201.0,50953.0,51171.5,35.29,1804747.2394,51140.47150467557,57.463212266260676,51171.5
2021-02-24 12:30:00,5882747.1,51140.0,51268.5,51036.0,51251.5,60.79,3110031.019,51160.24048363217,45.89102793976842,51261.5
2021-02-24 12:35:00,4658490.54,51244.5,51297.5,51101.0,51153.0,55.830000000000005,2858462.3616,51199.39748522302,47.862833929413526,51244.5
2021-02-24 12:40:00,7703228.79,51119.0,51183.5,50900.84,50912.51,69.85,3565044.4649,51038.57501646385,89.53550725955304,51100.18
2021-02-24 12:45:00,8360478.06,50926.0,51088.5,50891.5,51028.5,68.13,3472919.0486,50974.88696022311,53.01184932487201,51003.0
2021-02-24 12:50:00,9878976.03,51040.5,51040.5,50816.57,50845.62,90.11,4586471.9276,50898.589808012424,62.27351217382641,50968.0
2021-02-24 12:55:00,15479232.202,50849.99,50855.0,50643.0,50714.5,128.14,6504640.56622,50761.98350413611,57.150535943013665,50700.0
2021-02-24 13:00:00,3769449.272,50788.0,51089.5,50788.0,50943.25,31.26,1592637.10694,50948.08403518873,80.62174422525136,51048.5
2021-02-24 13:05:00,17921336.215,50946.5,50946.5,50459.5,50571.5,200.47,10144497.58119,50603.569517583666,110.64207478435561,50608.0
2021-02-24 13:10:00,10765609.18,50556.0,50721.5,50367.5,50441.83,104.17,5263782.2719,50530.69282806951,93.47050217493435,50556.0
2021-02-24 13:15:00,33187042.466,50439.0,50439.0,49550.25,49550.25,278.89,13923629.47069,49925.16573089749,178.9756088879943,50024.5
2021-02-24 13:20:00,12775594.57,49620.0,49982.5,49475.5,49839.998,112.1,5574973.20922,49732.142811953614,129.86666489336568,49839.998
2021-02-24 13:25:00,10552894.43,49824.5,49997.0,49530.0,49595.0,74.4,3701363.8866,49749.5146048387,139.6786801483101,49881.75
2021-02-24 13:30:00,22887069.468,49723.0,49775.0,49045.0,49138.5,200.33,9881190.55799,49324.56725398093,174.31444393073542,49723.0
2021-02-24 13:35:00,19331175.484,49157.5,49520.0,49138.5,49220.75,188.32,9286503.84346,49312.3611058836,93.78320316103203,49220.75
2021-02-24 13:40:00,9344239.65,49371.5,49534.25,49315.0,49478.5,70.73,3495091.5516,49414.55608087092,54.413049609449885,49475.5
2021-02-24 13:45:00,8280224.95,49477.5,49853.75,49276.5,49727.0,57.46,2849370.072,49588.75864949529,173.98651079168863,49320.5
2021-02-24 13:50:00,6804473.66,49685.5,49771.0,49472.5,49642.0,47.26,2344549.1328,49609.588082945396,77.11577695455043,49685.5
2021-02-24 13:55:00,6825471.45,49617.5,49637.5,49333.5,49468.0,64.38,3183611.8625,49450.32405250078,55.71477718609902,49459.5
2021-02-24 14:00:00,4373807.5,49603.5,49793.75,49580.5,49745.5,30.84,1532791.1575,49701.39940012971,62.15958196374091,49623.0
2021-02-24 14:05:00,9156388.05,49774.75,49774.75,49291.5,49331.0,42.13,2082986.838,49441.890291953474,135.83253266223653,49774.75
2021-02-24 14:10:00,6703739.0,49340.5,49435.0,49169.0,49391.5,26.42,1302266.225,49290.92448902347,60.41225648104437,49300.0
2021-02-24 14:15:00,6135601.4,49433.0,49663.0,49329.0,49636.5,33.6,1663411.0494,49506.28123214287,107.29763289330167,49568.5
2021-02-24 14:20:00,3763557.25,49620.0,49620.0,49370.5,49370.5,16.49,816706.1925,49527.36158277744,53.080010993668324,49620.0
2021-02-24 14:25:00,2668272.99,49459.0,49530.0,49253.0,49477.0,40.28,1988370.675,49363.720829195634,65.16324516214429,49459.0
2021-02-24 14:30:00,7626575.37,49544.5,49667.0,49365.5,49392.5,48.660000000000004,2411172.183,49551.42176325523,83.82648847590801,49544.5
2021-02-24 14:35:00,3498236.78,49365.5,49423.0,49150.0,49315.0,11.81,581784.0628,49261.98668924641,65.41279030047465,49233.5
2021-02-24 14:40:00,5489363.51,49369.5,49369.5,48738.5,48800.5,54.41,2670316.9399,49077.686820437426,167.560249141052,49260.0
2021-02-24 14:45:00,7948325.747,48794.5,49245.0,48785.5,49190.0,91.84,4506862.03244,49072.97509189895,121.33371268341719,49190.0
2021-02-24 14:50:00,5939546.656,49172.51,49219.0,48904.0,49107.5,86.82,4261899.00576,49088.9081520387,71.01850242933197,48904.0
2021-02-24 14:55:00,4578867.99,49090.0,49443.5,49075.5,49443.5,61.5,3026131.2838,49205.3867284553,97.34187401899749,49090.0
2021-02-24 15:00:00,5250309.3,49441.5,49639.0,49410.0,49549.5,32.33,1601264.318,49528.744757191474,49.62049403488729,49549.5
2021-02-24 15:05:00,2172546.498,49473.0,49480.0,49208.0,49263.0,14.36,708944.51994,49369.39553899721,89.0196582203932,49454.5
2021-02-24 15:10:00,3774105.9,49156.0,49189.0,48862.0,48929.0,35.24,1726722.369,48998.93215096482,80.5174398934968,49156.0
2021-02-24 15:15:00,6502341.68,48908.0,49143.999,48684.2,48759.5,36.22,1771297.35812,48903.847546107114,128.4073084491138,48872.498
2021-02-24 15:20:00,5784188.444,48667.501,48834.5,48458.0,48834.5,52.39,2547438.09322,48624.51027333462,69.42016204250999,48644.0
2021-02-24 15:25:00,1963094.25,48931.5,49215.5,48892.5,49148.0,6.14,301355.475,49080.696254071656,89.15551524408068,49188.5
2021-02-24 15:30:00,3641406.43,49124.0,49359.5,49016.0,49359.5,8.65,426007.2796,49249.39648554913,108.15379296681233,49109.5
2021-02-24 15:35:00,4158408.799,49278.0,49582.25,49278.0,49434.5,33.17,1642758.44149,49525.42784112149,57.44870946382848,49278.0
2021-02-24 15:40:00,8626613.74,49419.0,49421.5,49155.0,49272.5,52.34,2580215.5333000002,49297.201629728705,64.8017888244906,49375.0
2021-02-24 15:45:00,6093562.675,49264.0,49729.999,49264.0,49545.0,38.18,1891815.40082,49549.90573127293,100.14352374470614,49264.0
2021-02-24 15:50:00,7138782.61,49547.0,49632.0,49513.5,49573.0,40.04,1984645.9108,49566.58118881119,30.048310224256266,49600.5
2021-02-24 15:55:00,16819749.76,49578.5,49877.5,49578.5,49845.81,80.42,4001599.2627,49758.757307883614,84.13564598964582,49767.0
2021-02-24 16:00:00,7892355.91,49866.0,50143.5,49780.0,49884.5,54.73,2735023.4543,49973.021273524566,92.54591383535725,49948.5
2021-02-24 16:05:00,7086124.38,49915.0,49989.25,49779.0,49882.0,46.53,2322554.0069999998,49915.19464861379,65.17437612644649,49882.0
2021-02-24 16:10:00,6267005.9629999995,49867.0,49868.5,49672.5,49762.0,60.7,3019655.84871,49747.21332306425,45.930845977213096,49867.0
