timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,btrx_vwap,ecart_type,vwmp_upper
2021-02-24 05:50:00,2217394.707,50294.072,50494.826,50291.02,50412.414,0.8510794700000001,42883.81850793153,50387.56076201855,63.96984039129269,50312.408
2021-02-24 05:55:00,4179107.091,50392.68,50457.959,50240.6,50244.01,2.76343555,139128.61375521802,50346.24880439785,60.101294062704056,50300.0
2021-02-24 06:00:00,11345660.216,50226.75,50580.798,50225.19,50554.119,4.45969631,224792.94263419206,50405.43727834959,106.63294924378462,50493.449
2021-02-24 06:05:00,7991142.109,50528.508,50709.49,50455.204,50501.09,3.10200522,156896.7331860872,50579.1325477161,61.17179177561082,50666.774
2021-02-24 06:10:00,14092584.215,50518.997,50561.348,49624.92,49755.99,7.48722762,373925.4205128579,49941.772775015204,267.2187402038645,49686.5
2021-02-24 06:15:00,8197797.874,49708.588,49918.671,49504.22,49713.24,5.20939084,258975.39657177427,49713.18231361083,106.89501920134323,49900.651
2021-02-24 06:20:00,5926536.151,49676.055,50157.63,49593.433,50102.844,2.67528595,133287.74050549773,49821.86689445207,193.69592031714473,50065.01
2021-02-24 06:25:00,4137767.017,50077.454,50097.1,49653.23,49653.234,2.72226402,135677.40052177367,49839.91248643609,138.53677495192025,49713.87
2021-02-24 06:30:00,3084703.877,49630.54,49935.45,49630.54,49830.99,1.85175102,92108.77433612425,49741.44652347714,75.84582055169157,49774.76
2021-02-24 06:35:00,1890133.056,49807.22,49885.84,49640.53,49873.569,0.53472794,26605.2447678083,49754.73091570323,65.60065606444734,49794.809
2021-02-24 06:40:00,3393344.9,49870.863,49993.11,49755.512,49986.449,1.65319183,82490.23091930516,49897.555397007476,58.24685694941946,49930.34
2021-02-24 06:45:00,5881448.651,50039.88,50400.0,50028.85,50233.939,2.86412756,144081.8223951031,50305.65831191649,107.7376332181528,50285.806
2021-02-24 06:50:00,6210830.239,50189.67,50189.67,49950.488,49983.609,3.54822224,177736.3981461432,50091.6758095015,75.49898719223859,49966.278
2021-02-24 06:55:00,3504650.819,49957.937,50144.01,49957.937,50119.51,2.16763278,108490.69919426223,50050.31303976784,48.57334929800817,50079.314
2021-02-24 07:00:00,2803337.965,50114.94,50173.291,49959.89,50038.657,0.79427796,39756.16959034357,50053.220147696884,51.044955781991106,50139.61
2021-02-24 07:05:00,3046006.935,50039.887,50117.45,49745.77,49862.19,1.28097819,63985.48200340454,49950.485108106746,105.95600064182139,49904.838
2021-02-24 07:10:00,3479063.176,49818.542,49864.33,49551.014,49587.97,1.84295279,91482.92635539571,49639.32166455317,94.4636569138396,49624.926
2021-02-24 07:15:00,1987763.877,49587.64,49831.43,49586.01,49718.12,0.4306224,21400.412957075332,49696.46947552038,80.96264305109749,49718.099
2021-02-24 07:20:00,3597700.307,49710.757,50019.549,49710.757,49970.96,2.25230327,112579.96412878759,49984.37183318905,71.59023841634446,49837.448
2021-02-24 07:25:00,3541826.324,49970.959,49974.273,49640.01,49693.539,1.92547937,96063.47908290017,49890.682070979645,97.62104088044107,49851.278
2021-02-24 07:30:00,2944712.04,49717.745,50025.169,49717.745,49985.67,1.37338271,68559.33790981106,49920.053172805034,74.24113187017717,49717.746
2021-02-24 07:35:00,3404915.076,49976.871,50204.554,49936.634,50167.68,1.86092473,93180.49199509025,50072.14450586093,84.73943225914397,50152.248
2021-02-24 07:40:00,2304573.788,50129.95,50178.14,50051.925,50117.789,0.67615269,33871.77860926317,50094.86630787961,34.53925684877095,50149.423
2021-02-24 07:45:00,2608057.216,50096.439,50252.108,50014.839,50219.751,0.9522536899999999,47790.25723210557,50186.47628669789,75.79496255599017,50146.077
2021-02-24 07:50:00,5726999.616,50250.0,50346.99,50103.809,50161.649,4.43831758,222990.80628760683,50242.19251286809,50.65194130968262,50285.806
2021-02-24 07:55:00,2106969.748,50152.85,50227.809,50098.382,50105.15,2.09522471,105139.12529004543,50180.357642901894,38.02284101754344,50098.382
2021-02-24 08:00:00,5004479.224,50105.15,50225.0,49840.0,50225.0,4.10525262,205283.9026582197,50005.181571072164,100.71632677010403,50017.286
2021-02-24 08:05:00,7551194.393,50225.0,50499.614,50155.578,50477.46,3.4100574200000002,171637.95183036584,50332.862673721735,93.65735214097064,50253.226
2021-02-24 08:10:00,5193215.133,50473.239,50521.574,50348.673,50506.02,0.85746593,43239.74620628078,50427.36357616071,35.67290918518961,50500.9
2021-02-24 08:15:00,8985501.186,50535.426,50921.529,50535.426,50790.412,5.11130163,259591.70464710836,50787.7882071124,100.96278025920196,50778.491
2021-02-24 08:20:00,6287190.974,50788.69,50788.69,50609.931,50722.759,2.66645594,135217.5796015872,50710.59962895439,44.2950091958567,50695.79
2021-02-24 08:25:00,4559102.833,50638.565,50761.09,50574.26,50653.686,1.66518208,84345.24993752658,50652.268572051034,44.57865151954897,50638.565
2021-02-24 08:30:00,8178091.147,50686.149,50902.55,50685.22,50733.865,4.9316923599999996,250548.63210267512,50803.783734530254,51.67352101237355,50792.559
2021-02-24 08:35:00,8373331.086,50739.084,50834.73,50686.77,50694.68,4.58936593,232914.6295004389,50750.93881224654,35.09811105962115,50700.001
2021-02-24 08:40:00,4251120.494,50759.53,50759.53,50429.917,50505.436,1.92469408,97382.28302004853,50596.239699583064,85.87797143288851,50475.806
2021-02-24 08:45:00,3431352.808,50471.627,50544.851,50346.138,50500.17,1.4764889,74519.16054845983,50470.51863949659,53.573652782341725,50423.728
2021-02-24 08:50:00,3543472.756,50525.541,50718.636,50513.982,50677.48,2.54869506,129008.96974829411,50617.65598129032,61.88463334652222,50677.915
2021-02-24 08:55:00,4411308.211,50663.501,50759.361,50649.627,50679.16,1.51364272,76760.31325208847,50712.306304415404,34.37018468182087,50706.92
2021-02-24 09:00:00,4348149.788,50699.12,50715.04,50476.084,50486.29,1.99196162,100749.49324919046,50578.029334315404,72.86625859403433,50570.294
2021-02-24 09:05:00,5456397.301,50486.29,50616.17,50455.19,50464.779,3.17461962,160374.52301216777,50517.71305192392,40.886208959112885,50561.184
2021-02-24 09:10:00,3382050.213,50490.978,50600.987,50356.99,50600.987,2.037415,102816.11469938868,50464.00203168657,58.532119420701164,50435.345
2021-02-24 09:15:00,8386036.038,50612.86,51000.0,50612.86,50915.449,4.48461513,228089.3382136778,50860.40420455831,119.93168552993846,50976.998
2021-02-24 09:20:00,5700664.975,50935.92,51000.98,50784.231,50813.165,2.92497354,148911.74827723653,50910.45995487417,45.240871310771794,50921.55
2021-02-24 09:25:00,4471777.4,50792.198,50882.561,50734.766,50805.27,1.46974186,74687.29781328091,50816.609260405035,27.428023997831485,50805.26
2021-02-24 09:30:00,6113520.512,50805.27,51022.59,50805.27,50881.301,2.5213473,128464.0297374513,50950.54923113976,48.84293471437021,50995.69
2021-02-24 09:35:00,8525934.458,50868.97,51237.741,50840.198,51237.741,3.21157855,164005.3761921026,51066.90483784137,106.25099476757129,51066.61
2021-02-24 09:40:00,10869333.698,51243.587,51408.635,51163.021,51332.76,4.33527117,222286.42450792767,51273.93784410668,65.09047015471205,51279.96
2021-02-24 09:45:00,12046392.468,51332.76,51387.961,51058.858,51058.858,5.78837468,296736.1807454986,51264.16259313376,74.10903484588373,51237.74
2021-02-24 09:50:00,4794808.43,51031.06,51124.809,50962.021,50980.89,1.83885365,93781.55322467224,51000.00928549819,32.07667007980665,51008.188
2021-02-24 09:55:00,3976271.245,50999.736,51014.999,50946.6,50980.189,1.32467552,67530.84935660507,50979.163075803706,15.848616374716762,50968.271
2021-02-24 10:00:00,3977925.552,50981.64,51088.359,50960.0,50967.979,2.03951784,104001.36969895184,50993.115950852305,34.32062858065993,50962.637
2021-02-24 10:05:00,6623613.734,50966.381,51057.248,50820.0,51027.437,3.1856273,162364.0053313961,50967.67136927665,58.430496278914525,50856.774
2021-02-24 10:10:00,7065110.153,51028.288,51028.288,50667.37,50721.145,4.19560808,213390.82796572166,50860.524600219964,107.70814254816455,50946.629
2021-02-24 10:15:00,5512666.483,50714.107,50714.107,50433.4,50618.161,2.64266847,133627.35469175052,50565.31161918716,68.67946874550321,50492.04
2021-02-24 10:20:00,4339622.652,50550.459,50699.0,50273.427,50301.566,2.03338776,102581.67014328534,50448.65134001069,114.7177887022689,50285.806
2021-02-24 10:25:00,2319046.603,50288.053,50575.29,50232.81,50488.789,0.67788508,34181.92717321181,50424.368645511146,106.84594050630676,50237.33
2021-02-24 10:30:00,2580665.207,50487.459,50659.15,50481.86,50545.482,0.49001512,24793.31758891622,50597.046044040886,43.52590302979328,50642.041
2021-02-24 10:35:00,2771291.85,50557.06,50557.06,50304.577,50377.946,0.8673047700000001,43706.16984736097,50393.092900158925,58.02098119781349,50312.68
2021-02-24 10:40:00,2120918.886,50379.487,50601.781,50379.487,50573.43,0.48848139,24653.41072416604,50469.4983859386,58.97591297635444,50466.229
2021-02-24 10:45:00,1567847.37,50599.181,50621.66,50531.44,50575.797,0.49939488,25253.33176740534,50567.86278506768,27.886855282150155,50585.228
2021-02-24 10:50:00,3887740.957,50571.078,50611.457,50359.957,50388.377,0.86379387,43601.85344871986,50477.15081460333,75.01943418114256,50572.863
2021-02-24 10:55:00,4826015.191,50378.711,50454.861,50142.85,50159.45,2.42374147,121795.01994144877,50250.82973946424,93.18630012347845,50212.343
2021-02-24 11:00:00,3376905.294,50128.489,50513.869,50128.489,50444.306,1.22885917,61907.40605560083,50377.95018903657,110.84034546748629,50246.473
2021-02-24 11:05:00,3134725.048,50450.978,50648.167,50450.977,50542.348,0.68836024,34808.04137690492,50566.60648631435,41.60905402656346,50539.371
2021-02-24 11:10:00,1769712.953,50593.676,50628.01,50422.16,50439.634,0.39974638,20219.53477178046,50580.90775401259,50.299730919521416,50575.628
2021-02-24 11:15:00,3174070.759,50431.904,50500.761,50305.917,50347.44,0.80076308,40341.99407870107,50379.43817127668,56.28695039065604,50499.379
2021-02-24 11:20:00,4956348.133,50364.95,50870.539,50364.94,50870.539,2.34656642,118789.45163971715,50622.66749718389,193.1384609214055,50666.774
2021-02-24 11:25:00,6098431.5370000005,50860.758,50914.526,50729.5,50781.336,2.43162845,123565.4022224572,50815.90578628787,30.69775516149246,50837.747
2021-02-24 11:30:00,6243607.802,50781.336,50860.69,50673.11,50705.027,1.98307699,100660.20674201747,50759.60603124012,45.973292839191046,50720.387
2021-02-24 11:35:00,3904217.633,50704.593,50790.249,50646.699,50650.207,1.88414666,95562.83839752756,50719.4266912999,34.48243287797442,50665.4
2021-02-24 11:40:00,3438041.219,50626.38,50715.528,50413.98,50423.728,1.18100393,59719.36566377669,50566.610446230006,83.90034291177467,50475.806
2021-02-24 11:45:00,2420159.73,50452.785,50508.96,50327.446,50381.24,0.8066264,40649.77494355024,50394.798562940974,49.534482066209705,50350.0
2021-02-24 11:50:00,4480986.007,50405.72,50405.72,50266.467,50307.922,4.00183835,201480.21423684573,50346.91474653037,33.4077678148503,50285.806
2021-02-24 11:55:00,3525931.138,50374.259,50401.6,50317.731,50401.6,0.9988327,50301.8264998086,50360.612442712976,20.400952009279028,50388.817
2021-02-24 12:00:00,3488265.313,50397.3,50641.43,50397.3,50641.43,1.05812962,53503.41021059366,50564.136188337354,67.54601112015168,50500.0
2021-02-24 12:05:00,3344474.705,50599.297,50773.105,50510.113,50531.39,1.70018538,86129.6806974671,50658.99384305204,74.3725872876975,50522.91
2021-02-24 12:10:00,6527135.149,50550.0,50837.396,50391.132,50837.396,3.03036482,153334.11606679362,50599.226553452936,102.12443831164433,50762.711
2021-02-24 12:15:00,4830743.471,50804.577,50940.74,50764.563,50776.5,2.09829395,106709.51069399333,50855.36785443876,46.78559019847679,50921.531
2021-02-24 12:20:00,5360161.373,50790.07,51200.0,50790.07,51139.7,2.60715006,133175.70257741286,51080.950276185045,75.882962805735,50965.528
2021-02-24 12:25:00,5058745.786,51129.111,51200.0,50986.434,51157.911,1.46850904,75020.72059620683,51086.318539930005,65.73259039180624,51111.621
2021-02-24 12:30:00,3582506.459,51154.239,51250.0,51089.171,51237.74,1.6354201,83711.14539184791,51186.325392385676,42.89000468352589,51180.45
2021-02-24 12:35:00,3379095.42,51254.727,51300.0,51100.0,51186.95,1.4366803400000001,73528.59528817965,51179.509624374536,54.54269162252395,51254.727
2021-02-24 12:40:00,4287972.36,51124.79,51199.451,50944.063,50956.157,2.73044741,139390.48615586126,51050.419665787056,77.04305451174726,50982.195
2021-02-24 12:45:00,3212813.746,50940.23,51101.04,50940.001,51045.791,1.25138273,63822.822746543556,51001.84077699679,49.18363226374283,50940.23
2021-02-24 12:50:00,3210040.212,51064.311,51064.311,50856.78,50875.836,1.79445175,91418.61147968355,50945.148834279644,66.43951962707594,50889.361
2021-02-24 12:55:00,7212803.4690000005,50887.675,50911.659,50678.579,50774.399,2.80046098,142261.84125990697,50799.437048363,70.28805864497224,50768.017
2021-02-24 13:00:00,5654311.638,50761.77,51089.154,50761.23,50970.49,2.33997839,119237.30032957443,50956.5818381658,97.88279667857473,50761.77
2021-02-24 13:05:00,7140671.091,50937.813,50952.361,50526.178,50575.918,3.91962837,198542.54412778167,50653.41032006605,105.64724810335001,50666.774
2021-02-24 13:10:00,7632669.333,50595.561,50745.851,50442.329,50491.759,3.25090069,164273.68491807228,50531.745070955185,69.3343373440586,50546.008
2021-02-24 13:15:00,23696050.914,50423.729,50423.729,49675.55,49684.376,21.91250176,1092523.1263001438,49858.43872444002,183.5419891633629,50400.0
2021-02-24 13:20:00,10987773.465,49684.376,50000.0,49520.0,49846.906,9.11583766,453158.41325335857,49711.11050406294,120.50331952579805,49834.908
2021-02-24 13:25:00,8317719.665,49876.448,49984.51,49660.0,49660.001,5.09227953,253562.16869419228,49793.45049704928,121.03933512875543,49977.007
2021-02-24 13:30:00,14019137.908,49660.001,49817.68,49093.667,49242.901,8.10544855,400175.53610469506,49371.177133028024,164.2093027309665,49122.709
2021-02-24 13:35:00,6865018.981,49164.282,49580.254,49164.282,49295.59,3.59512633,177440.9334410281,49355.96614793452,100.946014421955,49451.218
2021-02-24 13:40:00,4500497.58,49297.639,49561.523,49294.65,49508.795,1.68823752,83499.48226115134,49459.55842821887,66.17393864532727,49297.639
2021-02-24 13:45:00,3823996.378,49490.233,49878.08,49344.08,49727.98,1.24750933,62020.26228085029,49715.26928848724,165.29302030393112,49771.977
2021-02-24 13:50:00,3577365.245,49759.98,49777.779,49550.363,49675.51,1.41093826,70142.00830947013,49713.02451566529,76.72216814723562,49677.949
2021-02-24 13:55:00,4109190.613,49662.662,49662.662,49410.014,49514.992,1.66858817,82621.41683039135,49515.7632757227,57.310844986355505,49468.71
2021-02-24 14:00:00,7207847.339,49511.505,49804.57,49511.505,49785.927,3.99996778,198769.56561235082,49692.79167852467,66.38702926745997,49746.383
2021-02-24 14:05:00,6587529.114,49796.76,49796.76,49317.7,49340.398,2.5973289999999998,128595.94956761194,49510.8434732804,141.583097634185,49531.038
2021-02-24 14:10:00,8678245.005,49358.52,49476.099,49187.039,49443.24,4.96639359,244822.700406287,49295.87153528179,66.53012807732868,49289.38
2021-02-24 14:15:00,3862128.008,49447.14,49677.08,49351.159,49677.06,1.18246017,58490.6896189767,49465.25143335415,92.04390718996142,49677.06
2021-02-24 14:20:00,3469299.983,49670.309,49670.309,49442.026,49442.026,1.1472189,56856.80443525483,49560.5541673475,51.150485454677636,49550.721
2021-02-24 14:25:00,2325453.351,49453.3,49545.397,49381.063,49483.987,0.76342809,37790.838176843696,49501.50337911157,44.64516983600619,49541.389
2021-02-24 14:30:00,4657853.899,49529.673,49713.864,49411.057,49425.52,3.47009166,171965.77124209178,49556.55011201976,79.14524501464892,49529.673
2021-02-24 14:35:00,2908764.69,49418.611,49432.498,49150.35,49341.498,1.5386086399999999,75769.09261129715,49245.20156815001,82.99961832447947,49267.702
2021-02-24 14:40:00,10986154.764,49409.878,49409.878,48767.13,48805.0,6.36048441,312263.5925959655,49094.30987756567,168.7799393625143,49067.796
2021-02-24 14:45:00,8095004.567,48807.163,49250.0,48804.227,49203.95,5.01965512,246314.2808686105,49069.96097943289,114.89141435870778,48818.88
2021-02-24 14:50:00,5741471.608,49193.467,49193.467,48954.312,49073.51,2.71346438,133186.61032682977,49083.603716526304,74.52853513430045,49127.391
2021-02-24 14:55:00,3990441.283,49102.057,49473.15,49101.049,49473.137,2.25457242,111077.8445926385,49267.80954440953,106.73478493222828,49415.528
2021-02-24 15:00:00,4808414.78,49445.43,49670.727,49403.56,49541.636,2.9800620700000002,147787.2910178109,49592.01773196989,78.46073101753116,49535.879
2021-02-24 15:05:00,2618668.228,49542.06,49542.06,49212.329,49244.601,1.00632966,49743.60357818928,49430.72390233363,95.1161969645794,49462.57
2021-02-24 15:10:00,7599557.48,49221.136,49221.136,48901.0,48946.319,3.29431098,161451.81960355537,49009.28315017649,78.80047826510923,49108.247
2021-02-24 15:15:00,8762800.962,48932.792,49124.402,48728.815,48783.261,3.46037095,169402.7364104117,48955.07992009113,96.06955870416876,49018.911
2021-02-24 15:20:00,7685457.376,48763.864,48859.871,48518.63,48859.87,3.23485535,157431.76774637244,48667.32843135395,74.14467971211093,48668.791
2021-02-24 15:25:00,3730883.351,48892.359,49252.929,48892.359,49199.9,2.51011696,123310.16893696116,49125.26822533447,95.14811401388627,48892.359
2021-02-24 15:30:00,2953860.727,49180.0,49377.49,49056.206,49340.86,1.59286053,78429.63089424217,49238.228593838154,99.57752459735289,49332.903
