timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,okcn_vwap,ecart_type,vwmp_upper
2021-02-24 04:10:00,1742234.0,51203.74,51289.37,51173.03,51272.29,2.2787,116744.970286,51233.1462175802,40.54364996209784,51288.12
2021-02-24 04:15:00,2456279.44,51383.99,51383.99,50984.24,51007.99,4.5649999999999995,233713.671661,51196.861261993436,93.36370849473008,51293.78
2021-02-24 04:20:00,917608.82,50993.27,51047.27,50849.05,50991.68,0.1047,5337.893599999999,50982.74689589302,51.00479210117252,50963.96
2021-02-24 04:25:00,813756.27,50993.83,51045.69,50676.36,50676.36,1.4717,74744.053265,50787.5608242169,127.15185526166913,50676.36
2021-02-24 04:30:00,1219098.86,50801.68,50910.01,50705.38,50806.89,0.2708,13753.148805,50787.107847119645,50.468388614117224,50861.96
2021-02-24 04:35:00,812017.97,50788.74,50844.55,50636.77,50636.77,0.6436000000000001,32662.791506,50750.142178371665,67.89458370506748,50715.81
2021-02-24 04:40:00,1162227.1199999999,50643.26,50643.26,50365.76,50365.76,1.8455,93274.865698,50541.78580222161,82.71315135108355,50616.84
2021-02-24 04:45:00,910140.06,50443.75,50675.76,50443.75,50607.05,1.3103,66241.98800499999,50554.825616271075,66.64675802734617,50631.78
2021-02-24 04:50:00,1170310.12,50714.41,50958.05,50714.41,50898.43,1.4705,74799.985434,50867.04211764706,54.3990293475062,50958.05
2021-02-24 04:55:00,1117582.34,50900.97,50903.62,50666.0,50666.0,0.9359,47549.549073,50806.2283075115,62.42913394633389,50725.56
2021-02-24 05:00:00,1067486.73,50721.28,50918.46,50721.28,50918.46,0.5232,26588.984419,50819.9243482416,57.280176433429645,50878.27
2021-02-24 05:05:00,1477831.58,50935.35,51044.41,50901.26,50931.5,1.8369,93600.538224,50955.70701943492,37.988195034115805,50925.48
2021-02-24 05:10:00,609813.96,50945.66,50945.66,50691.9,50691.9,0.1576,7996.492217999999,50739.163819796944,91.92189882358413,50904.54
2021-02-24 05:15:00,1009345.77,50640.52,50640.52,50257.74,50257.74,1.81,91495.833387,50550.1841917127,117.21569008776127,50640.52
2021-02-24 05:20:00,1655580.33,50359.72,50359.72,50019.98,50128.57,2.5654,128704.796564,50169.484900600306,86.31938598103693,50209.38
2021-02-24 05:25:00,4268118.53,50184.53,50432.42,50085.36,50432.42,4.6996,235971.36918,50210.94756575028,76.89388020033165,50159.83
2021-02-24 05:30:00,1459125.17,50400.81,50400.81,50251.47,50319.74,1.8267,91829.228928,50270.55834455577,48.72770382051189,50254.51
2021-02-24 05:35:00,555318.31,50373.25,50539.71,50368.21,50532.3,0.781,39397.895798000005,50445.44916517286,60.7662219405289,50529.77
2021-02-24 05:40:00,1260873.73,50532.3,50532.3,50304.56,50421.0,0.5660000000000001,28553.439631,50447.77319964663,74.33767647270098,50452.21
2021-02-24 05:45:00,907348.98,50465.0,50484.32,50322.53,50322.53,0.4816,24285.040503,50425.74855274086,40.99076671099941,50348.46
2021-02-24 05:50:00,2067316.91,50303.7,50505.34,50297.64,50382.75,5.2123,262813.17142,50421.727724804776,54.293654561463036,50505.34
2021-02-24 05:55:00,704981.83,50370.9,50419.24,50226.92,50250.84,1.168,58817.798780000005,50357.7044349315,57.52964512194762,50388.68
2021-02-24 06:00:00,707199.25,50498.53,50605.98,50483.77,50576.92,0.64,32339.922277,50531.12855781249,35.35300435375732,50520.56
2021-02-24 06:05:00,910545.7,50585.11,50660.34,50487.17,50487.17,0.6101000000000001,30870.406668,50598.92913948533,65.34547136868017,50508.47
2021-02-24 06:10:00,4461544.11,50578.71,50583.69,49669.08,49818.13,5.3154,266902.617149,50213.08220434961,239.4924059017014,50299.87
2021-02-24 06:15:00,4369128.6,49711.14,49922.48,49496.23,49643.78,4.4897,222986.188982,49666.16677773571,104.71463774101203,49651.86
2021-02-24 06:20:00,7569688.77,49665.26,50180.1,49599.25,50105.51,7.3237,365012.140116,49839.85418791049,175.15506283253188,50045.51
2021-02-24 06:25:00,1146353.38,50068.34,50083.86,49671.0,49732.53,0.7053,35194.731659,49900.370989649804,140.50720465217498,49889.78
2021-02-24 06:30:00,2789985.68,49689.23,49946.42,49632.83,49798.32,5.5471,276567.318577,49858.00122171945,82.51807199712297,49632.83
2021-02-24 06:35:00,1144740.5,49812.67,49893.95,49608.92,49885.2,4.1365,205862.621223,49767.34466892301,89.89974675880242,49643.57
2021-02-24 06:40:00,1446875.48,49875.79,50051.65,49753.24,50051.65,3.0658,152970.865927,49895.90512329572,88.84137407449006,49993.37
2021-02-24 06:45:00,3518035.18,50034.55,50423.11,50034.55,50217.08,1.9808,99544.877907,50254.88585773427,89.93614790006346,50173.89
2021-02-24 06:50:00,801066.98,50152.63,50184.03,49929.15,49929.15,2.5394,127202.614594,50091.60218713081,75.30084336139515,50182.68
2021-02-24 06:55:00,651166.37,50023.57,50137.94,50002.92,50104.04,0.4274,21406.463664,50085.31507721104,40.958798333774695,50002.92
2021-02-24 07:00:00,450945.21,50206.4,50206.4,50035.1,50035.1,0.8659,43429.199862,50154.98309504562,46.57218173020502,50083.1
2021-02-24 07:05:00,1546688.18,50021.51,50115.49,49776.66,49852.47,2.7470000000000003,136915.205006,49841.72006042954,100.32940363376308,50115.49
2021-02-24 07:10:00,2041916.27,49861.52,49876.77,49561.04,49561.04,3.2065,159742.81723400002,49818.43668610634,63.006040863133705,49812.7
2021-02-24 07:15:00,596415.67,49632.57,49821.53,49562.71,49754.05,0.1028,5112.670244,49734.14634241245,95.78719386034362,49773.03
2021-02-24 07:20:00,748619.68,49789.84,50040.25,49789.84,49979.49,0.2265,11295.964538,49871.80811479028,77.68526731769818,49912.9
2021-02-24 07:25:00,1246546.84,50000.2,50012.92,49669.57,49739.65,1.0869,54045.577637,49724.51710092925,122.61491093272411,49669.57
2021-02-24 07:30:00,2147664.46,49801.05,50068.23,49801.05,49984.55,2.6982,134841.01185,49974.43178785855,60.062776785784756,49937.62
2021-02-24 07:35:00,2104411.81,49952.86,50238.97,49948.22,50129.51,4.5931,230238.452953,50127.02814068929,87.57122378759838,50238.97
2021-02-24 07:40:00,952373.5700000001,50153.07,50202.28,50058.51,50106.72,2.6525,132979.975125,50133.826625824695,38.12478325990714,50127.6
2021-02-24 07:45:00,2156647.67,50094.06,50273.97,50055.92,50230.63,2.4268,121734.839345,50162.69958175375,57.78149174722262,50170.54
2021-02-24 07:50:00,2010194.75,50196.92,50345.18,50101.22,50184.28,2.5707,129134.245516,50233.10596958027,70.1478666527892,50343.93
2021-02-24 07:55:00,350985.86,50127.35,50191.06,50078.48,50078.48,0.7970999999999999,39958.862746,50130.30077280142,37.185311122340046,50182.87
2021-02-24 08:00:00,3503074.16,50119.82,50235.58,49814.39,50235.58,4.503,225308.479391,50035.19417965802,118.97432308678663,50190.0
2021-02-24 08:05:00,3271379.57,50188.57,50493.5,50172.27,50490.5,4.8443,243785.151008,50324.12340441343,78.28398717157471,50480.92
2021-02-24 08:10:00,1411512.27,50383.71,50488.7,50344.77,50488.7,1.0975,55330.526438,50415.05825785877,33.4863676553608,50401.31
2021-02-24 08:15:00,3550468.3,50503.77,50881.7,50503.77,50759.72,2.3654,119909.196197,50692.98900693329,125.61420004546147,50848.65
2021-02-24 08:20:00,2127756.02,50734.21,50751.29,50569.18,50700.36,1.3201,66881.371304,50663.86736156351,44.72723772301462,50660.75
2021-02-24 08:25:00,2329316.78,50608.51,50720.7,50538.89,50637.39,0.5734,29037.826885000002,50641.48392919428,46.86931552123472,50677.62
2021-02-24 08:30:00,2691415.53,50648.67,50874.98,50648.67,50692.39,2.8237,143515.413921,50825.305068172966,64.82566404851364,50707.26
2021-02-24 08:35:00,2638349.22,50709.14,50848.38,50646.77,50718.15,1.2278,62341.00191100001,50774.557673073796,48.923485963759475,50671.34
2021-02-24 08:40:00,1923075.53,50734.56,50734.56,50397.11,50507.72,2.7117,137405.800239,50671.46079544198,89.67100421398828,50597.67
2021-02-24 08:45:00,2572353.24,50445.54,50507.08,50335.45,50478.51,0.9227,46538.07872899999,50436.847002275936,50.974705593859404,50502.51
2021-02-24 08:50:00,1618885.45,50491.34,50712.35,50491.34,50652.77,0.4653,23534.716802,50579.66215774769,63.56324677458942,50624.28
2021-02-24 08:55:00,2179325.18,50640.47,50754.14,50615.11,50676.57,0.7934,40241.512169,50720.33295815477,38.7482531827698,50639.46
2021-02-24 09:00:00,1010547.91,50665.65,50665.65,50450.5,50474.79,0.3421,17283.890806,50522.91963168664,57.269741965107876,50506.34
2021-02-24 09:05:00,1566572.75,50481.45,50601.91,50418.41,50464.42,1.0351,52330.390273000005,50555.87892280939,49.21547873946371,50502.98
2021-02-24 09:10:00,2171636.3,50469.61,50598.35,50371.57,50592.78,1.1611,58605.116279,50473.788888984585,62.06792676176673,50515.76
2021-02-24 09:15:00,3249794.23,50614.6,50952.42,50607.65,50927.08,3.2231,163738.699577,50801.61942756972,106.94625776517663,50794.31
2021-02-24 09:20:00,2442293.01,50893.19,50978.83,50758.36,50758.36,4.6267,235400.806867,50878.77036916161,53.57510712799414,50965.0
2021-02-24 09:25:00,2285793.76,50777.32,50881.9,50702.89,50777.48,2.3044,117085.584034,50809.57474136434,38.125105395684855,50813.14
2021-02-24 09:30:00,2390838.23,50788.02,50966.61,50788.02,50826.23,6.4758000000000004,329498.38712,50881.495277803515,48.267037295354726,50939.62
2021-02-24 09:35:00,3315934.48,50823.24,51229.77,50810.18,51218.31,1.7508,89152.19267399999,50920.832004797805,130.3908028525954,50819.94
2021-02-24 09:40:00,2870961.52,51246.56,51432.06,51125.77,51297.15,2.4768,127059.736523,51299.95822149547,73.26951626894831,51172.83
2021-02-24 09:45:00,3377450.07,51317.37,51339.16,50978.15,50978.15,16.8389,862103.678989,51197.149397466594,68.05715784004272,51151.89
2021-02-24 09:50:00,1936744.38,50987.98,51090.94,50908.59,50933.03,0.421,21451.292997,50953.19001662709,42.53546840017411,50980.29
2021-02-24 09:55:00,1323586.06,50925.12,50939.61,50887.55,50899.67,0.3985,20288.220354,50911.46889335007,15.090653265392975,50909.89
2021-02-24 10:00:00,1630785.82,50905.82,51041.91,50902.89,50906.61,0.8491000000000001,43279.111021,50970.5700400424,37.10140027996787,50921.03
2021-02-24 10:05:00,1730203.46,50906.61,51009.13,50748.85,51005.87,1.0349,52640.054080999995,50864.87011402069,67.51940024168239,50906.61
2021-02-24 10:10:00,1878724.6,50967.93,50967.93,50631.65,50695.67,0.986,50070.326893,50781.26459736307,112.29622260129115,50945.54
2021-02-24 10:15:00,2983265.72,50696.78,50696.78,50408.36,50584.69,1.4496,73329.559554,50586.06481374172,61.5895167781063,50630.48
2021-02-24 10:20:00,3337446.34,50541.36,50691.32,50342.27,50392.23,5.6282,284685.970651,50582.06365285527,61.84051367723355,50617.67
2021-02-24 10:25:00,2520855.91,50255.76,50566.67,50255.76,50472.94,0.265,13356.295577,50401.11538490566,76.59588194387476,50407.05
2021-02-24 10:30:00,2175349.68,50470.28,50646.41,50470.28,50543.71,0.8285,41925.547805,50604.16150271575,39.0183406542284,50584.23
2021-02-24 10:35:00,1511377.81,50457.56,50457.56,50302.24,50441.92,0.8202,41328.719655,50388.587728602775,41.53313572585431,50423.94
2021-02-24 10:40:00,1767614.09,50375.89,50578.43,50375.89,50569.75,0.1197,6044.027837,50493.131470342516,61.185842129214244,50573.31
2021-02-24 10:45:00,1618048.57,50619.2,50638.6,50514.13,50582.08,0.2262,11437.055105000001,50561.69365605658,30.300813286772033,50581.41
2021-02-24 10:50:00,2373076.35,50538.16,50603.17,50356.53,50395.28,1.3669,68992.951113,50474.02963859829,74.76233186694843,50553.57
2021-02-24 10:55:00,3520702.42,50405.62,50446.28,50124.23,50144.41,2.7662,139160.237802,50307.36671318054,95.69485560949674,50445.86
2021-02-24 11:00:00,4379443.32,50140.45,50530.95,50140.45,50464.76,0.8694000000000001,43758.734846,50332.10817345295,96.2047799136833,50308.03
2021-02-24 11:05:00,3488733.77,50460.5,50624.4,50447.26,50592.87,0.6349,32089.979813,50543.360864703114,38.4648392858939,50588.69
2021-02-24 11:10:00,2325058.83,50540.7,50606.27,50440.95,50456.26,0.347,17533.645041,50529.23642939482,46.49555227270305,50459.43
2021-02-24 11:15:00,3628766.74,50445.09,50483.79,50289.62,50346.74,0.7921,39914.914781,50391.257140512556,50.779531108040636,50368.91
2021-02-24 11:20:00,3892217.34,50352.96,50885.62,50350.72,50875.09,1.0707,54160.126121,50583.84806294949,172.95456555893716,50690.31
2021-02-24 11:25:00,2794931.89,50877.9,50924.23,50749.53,50767.93,3.2076000000000002,163028.823657,50825.79612701084,43.198791911482886,50828.72
2021-02-24 11:30:00,3452220.04,50766.28,50903.97,50672.46,50688.74,0.12639999999999998,6421.24014,50800.95047468353,66.51839157311332,50802.14
2021-02-24 11:35:00,3396241.16,50662.02,50752.5,50620.14,50631.25,0.1406,7125.9710939999995,50682.582460881924,32.990474136301664,50723.71
2021-02-24 11:40:00,3184349.64,50626.5,50683.94,50388.65,50400.25,0.2408,12185.256886000001,50603.226270764106,97.034990918663,50624.4
2021-02-24 11:45:00,1563155.0,50412.03,50522.39,50344.39,50383.88,0.5672,28635.20323,50485.196103667135,43.364728261941714,50403.39
2021-02-24 11:50:00,1510131.91,50392.79,50392.79,50277.0,50328.06,1.6353,82256.043815,50300.27751177155,30.227917171971665,50336.89
2021-02-24 11:55:00,1158774.6199999999,50345.59,50406.3,50343.78,50377.79,0.8949,45096.0101,50392.23388088055,17.841749248800514,50400.28
2021-02-24 12:00:00,1920972.67,50406.27,50657.52,50398.72,50606.12,2.9428,148748.761158,50546.67702800054,71.77866240025276,50606.12
2021-02-24 12:05:00,2431495.75,50622.53,50787.08,50539.24,50539.24,1.1698,59241.837906,50642.706365190636,71.22693249366151,50775.53
2021-02-24 12:10:00,2127161.63,50564.53,50837.38,50378.29,50837.38,0.4797,24197.124725,50442.202887221174,129.2118209468166,50837.38
2021-02-24 12:15:00,3764061.56,50852.41,50979.14,50776.05,50806.2,3.1276,159136.312242,50881.286686916486,53.663794733107,50979.14
2021-02-24 12:20:00,4690665.43,50765.5,51147.64,50765.5,51143.8,8.9808,458033.995678,51001.46932099591,115.82926262431324,50825.41
2021-02-24 12:25:00,2352288.0,51141.44,51204.51,50975.08,51141.31,2.5907,132513.372509,51149.64006214536,50.759634752693145,51141.44
2021-02-24 12:30:00,2046070.41,51131.69,51287.66,51062.77,51241.03,1.3017,66574.22140000001,51144.0588461243,51.666716582704886,51121.34
2021-02-24 12:35:00,2305008.39,51297.97,51338.97,51143.17,51174.06,1.2857,65886.880904,51245.921213346825,47.289790093752046,51174.06
2021-02-24 12:40:00,765689.55,51199.2,51199.33,50925.45,50925.45,1.3693,69893.02461400001,51042.88659461038,87.43260017483952,50925.45
2021-02-24 12:45:00,1683618.9,50928.21,51087.65,50928.21,51034.08,1.3031,66515.210567,51043.82669557209,50.11320965942195,50995.66
2021-02-24 12:50:00,1427717.85,51076.42,51076.42,50866.62,50897.0,0.5278,26885.890518,50939.54247442214,53.42734680008798,50942.47
2021-02-24 12:55:00,2082603.24,50893.71,50893.71,50700.4,50735.42,3.3194,168474.838582,50754.60582695667,64.80552004510473,50893.71
2021-02-24 13:00:00,3161096.37,50779.47,51105.22,50772.23,50967.34,5.4873,279939.542653,51015.89901281142,82.77833479838017,51105.22
2021-02-24 13:05:00,4155886.47,50975.46,50984.79,50518.9,50557.01,12.8685,651325.627373,50613.95091681237,145.24387133956571,50560.59
2021-02-24 13:10:00,3283233.27,50557.02,50724.02,50407.25,50466.05,3.6366,183726.356684,50521.46419292747,62.42226893377252,50622.95
2021-02-24 13:15:00,11346375.62,50476.25,50476.25,49577.21,49577.21,11.1653,559198.083435,50083.569938559645,176.20470465061885,49863.2
2021-02-24 13:20:00,4377478.12,49577.21,49991.87,49518.2,49854.64,1.7413,86636.53069,49753.93711020502,126.74531987871235,49801.62
2021-02-24 13:25:00,4979448.76,49880.12,49969.48,49581.0,49621.93,6.9935,347860.42931700003,49740.534684635735,120.13738645500844,49897.84
2021-02-24 13:30:00,8883207.3,49628.68,49817.42,49108.0,49178.48,16.9971,840981.3109269999,49477.929230692294,183.65958002208532,49305.75
2021-02-24 13:35:00,9092577.29,49177.35,49567.34,49177.35,49287.52,9.988,493431.347687,49402.41766990389,74.13837757952803,49418.1
2021-02-24 13:40:00,3609023.74,49304.64,49563.4,49304.64,49492.21,1.8536,91636.634831,49437.11417296073,66.96467922626753,49459.57
2021-02-24 13:45:00,2832180.45,49494.68,49884.03,49327.87,49764.21,0.8382000000000001,41678.276771000004,49723.546612980186,175.46990521825614,49853.25
2021-02-24 13:50:00,1391564.52,49788.35,49788.35,49541.72,49553.1,0.8841,43942.3291,49702.89458206085,67.47136884090368,49691.66
2021-02-24 13:55:00,3118530.34,49597.97,49622.82,49418.73,49502.71,2.3038,114007.689725,49486.79995008246,54.8065223266714,49614.56
2021-02-24 14:00:00,2782989.12,49532.6,49797.52,49532.6,49797.52,1.7258,85762.141677,49694.13702456832,47.58395084543989,49782.51
2021-02-24 14:05:00,2225879.49,49759.89,49759.89,49310.6,49336.6,5.4699,270433.188786,49440.243658202155,120.57000634209683,49692.57
2021-02-24 14:10:00,2563542.06,49312.72,49474.41,49174.28,49458.35,1.9909000000000001,98067.451793,49257.849109950286,75.34192160631012,49474.41
2021-02-24 14:15:00,1684520.6,49391.85,49658.73,49391.85,49640.12,2.138,106017.912031,49587.42377502339,80.82920402204498,49401.58
2021-02-24 14:20:00,1931649.21,49640.08,49640.08,49381.64,49407.05,1.8014,89262.15793900001,49551.547651271234,64.85329191786471,49407.05
2021-02-24 14:25:00,2917288.01,49435.71,49554.48,49352.16,49504.47,2.0734,102483.219453,49427.61621153659,44.22225011039385,49504.47
2021-02-24 14:30:00,2525977.97,49486.32,49668.45,49381.13,49381.13,0.5462,27060.271498,49542.78926766752,70.2946235773627,49427.19
2021-02-24 14:35:00,1331261.85,49371.88,49415.06,49185.27,49328.87,0.4185,20635.195386,49307.515856630824,64.85959732708913,49209.13
2021-02-24 14:40:00,3435538.15,49362.29,49389.56,48797.43,48846.82,2.3855,116771.464402,48950.51955648712,145.8215129340927,49148.69
2021-02-24 14:45:00,2600831.6,48838.47,49222.42,48838.47,49218.17,0.9169999999999999,45022.930522,49098.07036205016,112.13369733222068,49215.95
2021-02-24 14:50:00,2698726.03,49164.85,49197.67,48943.59,49076.57,2.8627,140407.477342,49047.22022635972,77.65121137262675,49095.54
2021-02-24 14:55:00,2758939.98,49059.55,49462.73,49059.55,49416.13,0.7130000000000001,35118.971415,49255.219375876564,98.77179231448311,49254.63
2021-02-24 15:00:00,1931219.69,49385.65,49623.65,49367.67,49531.02,2.6481,131123.009659,49515.8829572146,60.36357942043397,49385.65
2021-02-24 15:05:00,2074457.85,49534.25,49534.25,49208.74,49212.15,1.2196,60262.887773999995,49412.01030993769,89.83437010148549,49465.48
2021-02-24 15:10:00,2255631.64,49141.55,49166.07,48879.71,48999.4,3.4696,170062.990166,49015.157414687565,64.03742753966525,49084.0
2021-02-24 15:15:00,2981941.85,48913.25,49104.49,48693.43,48769.5,2.2178,108267.41643099999,48817.484187483096,100.35488555827871,48871.39
2021-02-24 15:20:00,3452648.25,48709.45,48787.79,48509.32,48787.79,10.327,502236.927644,48633.38119918661,54.808955942778276,48720.53
2021-02-24 15:25:00,2796952.5,48825.83,49208.49,48825.83,49177.27,3.23,158639.722494,49114.46516842105,106.90645753290335,49184.35
2021-02-24 15:30:00,1378489.99,49183.8,49406.76,49106.18,49289.84,0.9428000000000001,46413.536456,49229.4616631311,74.37563010451728,49289.84
2021-02-24 15:35:00,1731474.32,49288.2,49585.81,49288.2,49451.42,0.8876,43933.474383,49496.92922825599,68.29174367045405,49369.37
2021-02-24 15:40:00,2761414.67,49377.55,49409.69,49155.98,49292.48,2.559,126191.05717800002,49312.64446189919,59.66882580910648,49225.63
2021-02-24 15:45:00,3814254.56,49385.81,49753.3,49385.81,49548.51,21.314999999999998,1057993.822348,49636.11646014543,79.64543680957257,49647.89
2021-02-24 15:50:00,1140334.56,49563.66,49655.49,49506.87,49617.6,1.1465,56840.214014,49577.16006454427,31.94899435155342,49576.9
2021-02-24 15:55:00,2490563.88,49585.16,49881.16,49585.16,49832.52,1.2244,60964.958675,49791.700975988235,52.675899823733175,49869.63
2021-02-24 16:00:00,8002703.33,49887.05,50164.28,49818.56,49937.14,10.2738,513759.016196,50006.71768926784,68.8363466897384,50059.83
