timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,itbi_vwap,ecart_type,vwmp_lower
2021-02-24 06:35:00,3880468.5,49841.0,49903.75,49601.75,49888.25,7.24451974,360286.7085858175,49732.31097660277,68.72117380252497,49661.0
2021-02-24 06:40:00,2596535.75,49880.5,50023.5,49785.0,50021.5,0.63155136,31507.87898215,49889.65423516782,71.2480345610261,49955.0
2021-02-24 06:45:00,2963066.0,50040.0,50419.75,50040.0,50221.25,0.40283647,20252.0241846225,50273.56183669889,106.55944621393397,50231.75
2021-02-24 06:50:00,2001799.25,50262.75,50262.75,49980.25,50014.25,0.6568852599999999,32915.32494203,50108.18014401784,61.2201556755412,50006.5
2021-02-24 06:55:00,2854200.5,49997.25,50179.0,49962.25,50104.75,0.27777426,13915.6668716375,50097.03516674835,49.185961517522465,50033.75
2021-02-24 07:00:00,2103134.75,50104.75,50199.25,49960.0,50049.5,0.48718556,24409.7314220325,50103.5609964148,55.55084549903445,50079.5
2021-02-24 07:05:00,2545169.0,50032.5,50045.25,49777.0,49840.75,2.14149011,106789.1605789075,49866.75403273635,83.31731593470609,49795.5
2021-02-24 07:10:00,3331091.75,49840.0,49860.0,49555.25,49609.5,0.7982593,39647.552602035,49667.511048145636,91.1798928571375,49590.75
2021-02-24 07:15:00,3628266.25,49580.25,49860.75,49567.25,49745.75,0.4654195,23122.33336737,49680.628695982865,83.81525837853965,49660.5
2021-02-24 07:20:00,1998347.5,49780.0,50048.0,49780.0,49989.75,0.47949827,23971.8529830575,49993.61725133544,72.380823384029,50027.75
2021-02-24 07:25:00,3891240.25,50013.5,50013.5,49663.25,49698.75,2.1328859000000002,106466.49380427999,49916.63820567241,88.68928627007881,49949.5
2021-02-24 07:30:00,3245562.75,49713.25,50055.5,49713.25,50038.75,0.31711877,15841.023491054999,49952.96712034738,75.37586428797859,50011.5
2021-02-24 07:35:00,2253374.0,49953.0,50250.0,49952.75,50127.0,1.16592269,58355.097386559995,50050.57186644166,99.04562391788923,49953.0
2021-02-24 07:40:00,1754327.75,50155.5,50163.75,50053.75,50111.25,0.13359979,6693.8278450825,50103.580590078025,34.08053487172491,50084.5
2021-02-24 07:45:00,2056021.25,50089.0,50251.25,50019.5,50213.75,0.29680133,14868.6132886625,50096.18147149981,68.10890778343686,50137.75
2021-02-24 07:50:00,2059206.25,50214.0,50327.75,50119.5,50168.5,0.25797909,12949.1462180975,50194.55731120495,73.22655086332067,50213.75
2021-02-24 07:55:00,4264709.0,50134.0,50245.5,50085.5,50085.5,0.87922788,44128.6806432425,50190.2653988207,39.5254105555499,50142.25
2021-02-24 08:00:00,3404055.5,50109.5,50194.25,49842.0,50194.25,0.6642705799999999,33285.9074409,50108.95927514959,97.39587560676074,50152.75
2021-02-24 08:05:00,1811094.5,50187.0,50492.25,50186.75,50492.25,0.1546692,7780.1136717750005,50301.63517865871,74.59833673840056,50241.25
2021-02-24 08:10:00,1866370.75,50386.5,50520.0,50361.75,50520.0,0.29526417,14896.8812436925,50452.722535526416,44.030196864636444,50502.5
2021-02-24 08:15:00,5480977.75,50524.5,50910.0,50524.5,50797.75,0.6613352100000001,33590.857463765,50792.48307944317,116.87330821068927,50748.25
2021-02-24 08:20:00,2838829.25,50736.25,50765.75,50620.25,50700.25,0.47766086,24214.4533915025,50693.819442318345,36.39601108538264,50660.0
2021-02-24 08:25:00,3798078.5,50700.25,50700.25,50580.25,50670.75,2.16601064,109649.02360321,50622.5692424161,29.258408857777777,50642.5
2021-02-24 08:30:00,3960452.75,50660.0,50863.75,50660.0,50720.25,0.28934907,14694.387610835,50784.29182729013,52.10101327141932,50808.5
2021-02-24 08:35:00,6192237.5,50720.25,50868.75,50680.25,50740.0,0.60615551,30765.1022427675,50754.47098182362,44.19812668023908,50720.25
2021-02-24 08:40:00,2733236.25,50759.75,50759.75,50469.0,50490.75,0.76475434,38761.886293075004,50685.40871971385,77.79930877577034,50642.75
2021-02-24 08:45:00,2775662.5,50485.75,50524.0,50398.75,50475.25,0.27060605,13657.048966722501,50468.38001856391,31.13136987160451,50470.5
2021-02-24 08:50:00,2632575.25,50516.75,50715.0,50490.75,50671.5,0.69236781,35022.388703829994,50583.502291693774,63.06920299701744,50680.25
2021-02-24 08:55:00,2839394.5,50661.75,50759.75,50661.5,50680.25,0.32626983,16540.79550289,50696.674905215725,25.692449495852646,50700.0
2021-02-24 09:00:00,2628958.25,50680.25,50680.25,50467.5,50479.5,0.19351288,9788.6243087775,50583.83870250653,68.32964874594397,50560.0
2021-02-24 09:05:00,3487790.25,50479.75,50620.0,50429.25,50429.25,0.38426112,19410.84304358,50514.72041610663,37.58021980517031,50542.75
2021-02-24 09:10:00,2828561.5,50514.75,50600.0,50420.0,50600.0,0.5807185100000001,29341.1098046825,50525.52880513916,46.98811776499394,50440.5
2021-02-24 09:15:00,2896012.75,50618.5,50969.0,50618.5,50931.25,0.3518056,17865.600565945,50782.5929034245,125.04227324585811,50618.75
2021-02-24 09:20:00,2493939.5,50940.0,51000.0,50797.5,50797.5,0.24117529999999998,12272.098003665,50884.55577194265,48.10061321944483,50922.75
2021-02-24 09:25:00,2083401.25,50789.0,50886.5,50737.5,50800.75,0.16733854,8502.122996915,50807.919065835056,36.76854143830426,50827.5
2021-02-24 09:30:00,3002550.25,50810.0,50999.75,50796.0,50868.75,1.31808785,67072.7222577825,50886.38231342663,50.23708263241666,50919.75
2021-02-24 09:35:00,2704734.75,50868.75,51226.25,50860.25,51226.25,0.96967306,49570.27604576501,51120.607646627825,114.53566892161663,51000.0
2021-02-24 09:40:00,3076274.0,51278.75,51397.0,51140.25,51306.0,1.68354424,86308.26995181749,51265.816425363126,77.7601395674902,51355.0
2021-02-24 09:45:00,3427961.75,51375.0,51375.0,50998.0,50998.0,2.30146667,117783.432331405,51177.55293471401,77.17871806505529,51190.0
2021-02-24 09:50:00,2497901.75,50980.25,51080.0,50920.25,50920.25,0.0954007,4861.3694505775,50957.377153181274,40.226259033974166,50944.5
2021-02-24 09:55:00,1934996.75,50923.75,50933.25,50906.25,50929.5,0.22611248,11514.2989436725,50922.8811416004,4.427846635897062,50920.0
2021-02-24 10:00:00,2752642.5,50940.0,51041.75,50913.0,50913.25,0.45142204,23014.3234153025,50981.83379637932,33.55422182779889,51000.25
2021-02-24 10:05:00,2850535.5,50939.75,51031.0,50726.25,51011.5,1.1534749100000001,58630.0743693025,50829.08510710693,79.20799510881565,50767.25
2021-02-24 10:10:00,2186422.25,51000.0,51000.0,50680.25,50699.0,0.24389859,12402.836729055,50852.4330913721,88.41380326870342,50819.5
2021-02-24 10:15:00,2377379.75,50680.0,50680.0,50426.5,50597.25,0.128417,6494.452492185,50573.15224763855,55.838450450066716,50570.5
2021-02-24 10:20:00,4093971.75,50560.25,50672.75,50300.0,50300.0,2.93490429,148389.4648937275,50560.23986858104,80.8121392604592,50499.0
2021-02-24 10:25:00,3176005.0,50280.0,50550.0,50198.25,50440.75,0.31417988,15828.9313422175,50381.74736783748,97.27605652389238,50497.25
2021-02-24 10:30:00,2832475.0,50495.75,50600.0,50495.75,50549.75,1.57751274,79814.325319505,50595.043257466816,26.613529914120672,50598.0
2021-02-24 10:35:00,5137366.5,50550.0,50553.0,50289.75,50360.0,0.39229301,19750.3248968875,50345.8496415409,52.866213948778,50397.5
2021-02-24 10:40:00,3181556.0,50390.0,50592.0,50390.0,50563.5,0.46445068,23451.7728432,50493.56983006247,55.564665919678056,50553.25
2021-02-24 10:45:00,3438606.75,50579.75,50647.75,50525.0,50580.5,0.51971517,26290.670746194995,50586.69106425161,27.235104288421795,50594.5
2021-02-24 10:50:00,3232408.5,50580.5,50580.5,50344.25,50381.5,0.35098817,17724.453339505,50498.72005516596,61.54636477558885,50560.25
2021-02-24 10:55:00,2867162.75,50395.75,50451.25,50127.25,50140.25,0.67857758,34115.9559611375,50275.6898645804,86.34529898683118,50297.75
2021-02-24 11:00:00,3373312.0,50180.0,50516.25,50160.0,50447.5,1.0815715,54410.284284467496,50306.69196115791,85.43005878023541,50353.25
2021-02-24 11:05:00,3337354.75,50480.0,50647.75,50480.0,50560.0,0.37486298,18959.840753495,50578.05588990142,33.27708257393803,50616.0
2021-02-24 11:10:00,3791813.75,50555.75,50620.0,50480.0,50480.0,0.40291192,20370.549839715,50558.32014032994,41.75446749218047,50579.75
2021-02-24 11:15:00,3629952.5,50471.0,50498.5,50320.25,50359.5,0.7597335,38293.243287205,50403.52082303202,46.43026005739053,50340.25
2021-02-24 11:20:00,3691946.0,50359.75,50928.0,50359.75,50881.75,0.35979946,18201.84911744,50588.87280553451,184.32805049143593,50918.75
2021-02-24 11:25:00,3405281.25,50857.75,50918.25,50788.25,50800.25,0.63587497,32314.455661935,50818.88293532768,28.506540092127256,50821.25
2021-02-24 11:30:00,3555569.25,50800.25,50851.0,50700.0,50700.25,0.78145612,39685.279799015,50783.75968060111,48.0253893577052,50847.5
2021-02-24 11:35:00,2940610.75,50680.25,50749.75,50660.25,50660.25,0.54125207,27431.1909958925,50680.990459569985,31.914505955730153,50685.0
2021-02-24 11:40:00,4198513.5,50660.25,50699.75,50410.75,50420.0,1.86727749,94522.3171182175,50620.39125112439,86.33377719257597,50640.5
2021-02-24 11:45:00,3631029.75,50418.25,50510.5,50360.0,50399.75,2.6299983,132584.7612636075,50412.48934024312,35.94360304458067,50400.0
2021-02-24 11:50:00,3976685.5,50400.0,50419.75,50227.75,50337.25,1.07199307,53950.7680317375,50327.53432980448,37.98230830625953,50311.25
2021-02-24 11:55:00,3576993.25,50340.0,50403.25,50340.0,50400.25,0.97203011,48962.0451850475,50370.914111958424,14.897875256735267,50369.5
2021-02-24 12:00:00,3790708.0,50402.25,50646.25,50402.25,50609.75,1.11988838,56546.255746955,50492.760490072214,72.122028226857,50416.25
2021-02-24 12:05:00,4659611.25,50610.0,50778.0,50520.25,50524.75,0.40299618,20415.5301240925,50659.36387807074,69.79411237591378,50627.0
2021-02-24 12:10:00,5515044.75,50520.25,50837.25,50400.25,50837.25,1.8261673699999998,92251.2959640275,50516.342302199555,131.91654440014034,50520.25
2021-02-24 12:15:00,4018099.0,50839.75,50972.5,50795.5,50820.0,1.8268699,92887.5838431075,50845.21007385775,48.72997639300617,50870.0
2021-02-24 12:20:00,5147333.0,50830.25,51161.5,50802.5,51135.0,2.48528524,126867.3868190325,51047.41491122866,115.53756665431868,51082.25
2021-02-24 12:25:00,5317984.75,51154.5,51227.0,51000.25,51130.5,0.89424417,45741.087559955,51150.55719061049,38.30416111879261,51168.5
2021-02-24 12:30:00,5526400.5,51167.5,51272.5,51067.25,51244.0,3.30067767,168953.560637865,51187.53708472991,50.9592191255801,51190.0
2021-02-24 12:35:00,6145756.0,51275.5,51345.25,51091.0,51215.75,1.2971901799999999,66436.7714474125,51215.90686680382,43.212278026299686,51230.75
2021-02-24 12:40:00,4441548.75,51217.0,51217.0,50939.75,50939.75,1.09047986,55702.74589973,51080.94880333693,87.54270035618048,51035.0
2021-02-24 12:45:00,4641439.75,50934.0,51088.5,50934.0,51049.75,1.9462859700000001,99257.4912037475,50998.41068255119,49.9383143518996,50960.25
2021-02-24 12:50:00,5303196.5,51053.75,51053.75,50860.0,50860.0,0.95788703,48858.71460592,51006.76079299247,55.643952251366606,51020.25
2021-02-24 12:55:00,4875734.25,50876.5,50880.0,50680.25,50734.0,0.78647305,39950.363744465,50796.862962392675,58.622230057663224,50845.5
2021-02-24 13:00:00,5297731.25,50762.75,51095.25,50762.75,50980.25,2.06595229,105203.9873981875,50922.757465123985,91.17941104174642,50860.25
2021-02-24 13:05:00,6076121.0,50980.0,50980.0,50553.0,50600.25,3.31951552,168020.22384652498,50615.88741917525,88.98161639100269,50606.0
2021-02-24 13:10:00,6166411.25,50600.0,50741.25,50460.0,50460.0,0.95493938,48262.1262132875,50539.46588032373,63.7803996962536,50485.0
2021-02-24 13:15:00,14823211.5,50480.0,50480.0,49595.5,49605.5,38.4251305,1918252.2090589975,49921.813773905014,198.63541189703344,50084.75
2021-02-24 13:20:00,7710987.5,49602.0,49984.0,49523.75,49850.75,3.798702,188581.76139489,49643.736569725654,135.81703046683174,49596.5
2021-02-24 13:25:00,7327342.0,49829.25,49973.75,49606.0,49624.0,2.3484606,116985.1678971675,49813.55356660763,92.07073234476002,49939.75
2021-02-24 13:30:00,9828122.0,49658.25,49768.0,49082.0,49200.25,18.78720813,929066.31985392,49452.0693774802,184.48453308380027,49500.0
2021-02-24 13:35:00,6125531.25,49158.0,49551.5,49158.0,49243.0,1.05201859,51968.95607256,49399.27541827946,98.86846487764421,49340.5
2021-02-24 13:40:00,6131632.25,49260.25,49544.0,49260.25,49486.25,0.90158961,44578.809111509996,49444.67928319405,56.13424480309397,49519.75
2021-02-24 13:45:00,6644147.5,49486.25,49898.5,49310.75,49748.5,2.17182343,107485.97590838998,49491.120881954026,190.5425780440479,49351.25
2021-02-24 13:50:00,5765272.0,49748.75,49782.5,49560.0,49654.0,1.18232144,58760.50724226,49699.26557557817,62.38401723535386,49728.5
2021-02-24 13:55:00,5744096.75,49653.75,49653.75,49392.5,49506.75,8.82334227,436782.0166917475,49503.011820910295,67.80704606089152,49580.0
2021-02-24 14:00:00,5216751.25,49540.25,49811.25,49540.25,49795.0,0.77619849,38566.9947748525,49687.02628480056,52.57124849002974,49690.25
2021-02-24 14:05:00,6936981.75,49781.0,49781.0,49320.0,49360.0,1.3290579200000001,65888.3590376925,49575.2352445953,147.7384436738054,49372.5
2021-02-24 14:10:00,7200506.5,49365.25,49456.75,49200.25,49438.75,1.40449832,69266.69126781,49317.74590361205,61.9575248234472,49331.5
2021-02-24 14:15:00,7578069.75,49438.75,49632.5,49345.5,49622.75,1.2249153400000001,60650.5604018225,49514.083480922454,72.21537016855424,49467.75
2021-02-24 14:20:00,6588982.75,49622.75,49622.75,49420.25,49420.5,1.52829398,75674.6215603775,49515.74929345564,55.77302167335897,49480.25
2021-02-24 14:25:00,6579354.25,49420.5,49530.5,49380.0,49502.75,1.08365387,53606.53197548,49468.315907440076,45.2131373592832,49480.25
2021-02-24 14:30:00,7231011.75,49520.5,49710.75,49372.75,49416.25,1.4950341600000001,74046.49030894249,49528.29325916038,84.66258534453061,49546.25
2021-02-24 14:35:00,7789565.25,49416.25,49438.5,49140.75,49353.5,3.4522628600000003,169821.86511372752,49191.46426576785,76.95463400667269,49179.25
2021-02-24 14:40:00,8051146.75,49363.0,49383.5,48777.0,48807.25,2.56203612,125557.9648053675,49007.10174428278,168.41722185754818,48897.75
2021-02-24 14:45:00,7508737.75,48807.5,49249.0,48785.0,49207.5,3.57013642,174756.2906513225,48949.471418608286,117.91081601507926,49022.0
2021-02-24 14:50:00,6578686.25,49180.0,49211.5,48952.5,49079.25,1.02948271,50540.4507858775,49093.054497124576,61.79892789073265,49042.25
2021-02-24 14:55:00,5812368.75,49070.5,49450.75,49069.0,49427.25,1.14448455,56383.2462256575,49265.18774382539,117.6076255988604,49429.5
2021-02-24 15:00:00,5647554.75,49433.25,49640.0,49420.25,49546.75,0.8768482,43440.5738963475,49541.726716605575,66.13534074775596,49614.25
2021-02-24 15:05:00,6918006.75,49546.0,49546.0,49220.0,49220.25,2.84027681,140286.605765615,49391.878028119034,95.88609132489616,49320.0
2021-02-24 15:10:00,6670387.0,49200.0,49220.25,48892.5,48947.0,2.1009165800000003,102904.3402443825,48980.688345266186,88.00681754910302,48899.0
2021-02-24 15:15:00,7581911.0,48946.75,49140.0,48689.75,48759.0,2.57722371,126027.59608514751,48900.52640604781,96.47703751105476,48888.0
2021-02-24 15:20:00,10211417.0,48724.0,48885.25,48495.75,48874.75,7.06060095,343316.82965632,48624.30720664364,71.99297899756137,48608.75
2021-02-24 15:25:00,6325943.5,48823.75,49179.75,48821.0,49149.25,1.47250096,72127.847572455,48983.22617898667,106.43581423623479,48955.0
2021-02-24 15:30:00,6596253.5,49149.0,49379.75,49060.25,49319.5,1.4881688100000001,73292.52773655251,49250.143696098894,94.25902339464429,49327.0
