timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,gmni_vwap,ecart_type,vwmp_lower
2021-02-24 01:00:00,7676271.67,48510.28,48716.49,48442.89,48556.69,7.6156308123,369880.4190003082,48568.585861976724,66.4930525356682,48462.83
2021-02-24 01:05:00,7066416.17,48559.57,48867.7,48520.36,48794.0,9.0382623396,440432.3671706494,48729.7613879773,72.85714835371621,48800.0
2021-02-24 01:10:00,8696125.8,48775.81,48988.95,48750.0,48784.18,29.8128536178,1456228.3857213797,48845.65578291127,65.15491658042129,48900.0
2021-02-24 01:15:00,5531441.79,48779.42,49085.44,48776.98,49050.19,6.6147565745,323620.3021722559,48923.99267114646,69.88886271065732,48915.0
2021-02-24 01:20:00,9273629.22,49050.09,49200.0,48893.12,49200.0,17.0477331174,836656.7157000982,49077.30018638978,83.87372123455242,48992.96
2021-02-24 01:25:00,8426943.02,49188.48,49380.0,49158.06,49214.54,11.5140232969,567206.0347247024,49262.19272783781,59.432903331802656,49333.0
2021-02-24 01:30:00,9993272.59,49233.05,49233.05,48764.28,49031.18,9.9128059103,485360.2139516469,48962.94937514396,117.25723021053746,49227.1
2021-02-24 01:35:00,6442979.6,49026.28,49309.32,48954.55,49300.0,7.6345920779,375699.12986477284,49210.11182147064,93.83906659242864,49297.54
2021-02-24 01:40:00,15484329.62,49295.07,49901.18,49295.07,49732.09,27.3889981947,1360073.3933806135,49657.65391316135,139.548593680025,49442.15
2021-02-24 01:45:00,11963086.53,49699.99,49979.66,49650.93,49847.79,24.4041435779,1217129.815938057,49873.899981487986,73.20617600586071,49900.0
2021-02-24 01:50:00,9842086.05,49826.92,49826.92,49500.0,49812.77,12.4940089208,621004.2916482365,49704.16585939761,85.00174734780985,49546.82
2021-02-24 01:55:00,20511796.7,49812.78,50331.36,49666.72,50227.97,49.4440593905,2477415.512302709,50105.423034475,150.92539953332968,49923.97
2021-02-24 02:00:00,16512403.85,50257.72,50573.59,49880.25,50573.56,22.7097751686,1138812.8541279489,50146.37290212123,194.39917301129458,50083.77
2021-02-24 02:05:00,18367295.34,50613.36,50613.36,50244.91,50357.14,34.1649336124,1724718.2290683915,50482.11855568814,79.0846416296034,50467.33
2021-02-24 02:10:00,10793853.47,50358.69,50396.66,50021.6,50335.96,9.1830221566,460847.7357849001,50184.75703596998,91.49896644911833,50290.0
2021-02-24 02:15:00,13725097.56,50335.53,50372.31,49890.0,50097.07,9.4724326333,474357.8753332064,50077.72487772763,118.37700080897709,50196.22
2021-02-24 02:20:00,10549153.3,50097.07,50150.9,49833.0,49861.46,9.1193682139,456139.09342830774,50018.71650856773,85.1265485470699,50027.95
2021-02-24 02:25:00,7701832.32,49863.79,50159.11,49863.79,50063.91,7.6013438098,380137.79118547874,50009.28792293116,73.75571412118092,49984.3
2021-02-24 02:30:00,7889827.44,50086.98,50376.43,50033.6,50250.08,8.2058375916,412823.70221909304,50308.539208926675,88.85599474551528,50368.17
2021-02-24 02:35:00,8467254.47,50250.08,50475.0,50244.6,50354.74,10.637733600099999,536178.4640542133,50403.44910020804,59.14707673508412,50244.6
2021-02-24 02:40:00,9640355.52,50340.39,50385.51,50057.78,50147.76,9.4218365001,472726.1956197821,50173.46624670942,82.70169620514662,50159.02
2021-02-24 02:45:00,6042639.36,50138.13,50472.25,50138.13,50308.1,7.0509465639,354942.8789532352,50339.748817626845,70.14540583198139,50219.39
2021-02-24 02:50:00,7601659.59,50343.81,50456.42,50266.65,50350.42,8.9909859039,452670.94728532794,50347.197974025716,40.87402825381397,50448.78
2021-02-24 02:55:00,5937208.75,50386.06,50430.22,50202.55,50244.25,5.6603607943,284724.6111741241,50301.49517338942,62.86958616339455,50264.06
2021-02-24 03:00:00,11830025.48,50200.0,50573.39,50054.16,50486.04,23.8598427507,1202273.2048227687,50388.98275167786,135.2786263537898,50200.0
2021-02-24 03:05:00,11364074.6,50481.46,50573.45,50312.56,50369.76,19.9737458632,1008983.3332773251,50515.47867825308,66.11751007239174,50569.2
2021-02-24 03:10:00,7410888.98,50365.29,50537.29,50299.09,50438.17,9.0978843828,458631.4594646986,50410.781250612956,48.231039488988216,50504.82
2021-02-24 03:15:00,6195179.17,50413.11,50500.28,50250.0,50483.89,4.0739319466,204962.11675291002,50310.63833159171,67.70117535619065,50250.0
2021-02-24 03:20:00,6194300.74,50513.89,50513.89,50264.35,50311.06,6.7872980797,341809.3375740075,50360.14825933734,53.19499261728654,50324.42
2021-02-24 03:25:00,6386606.42,50319.77,50351.45,50222.58,50276.37,2.023332269,101722.84814023961,50274.91020568485,30.4982013632111,50243.12
2021-02-24 03:30:00,5330892.54,50276.37,50387.09,50236.69,50387.09,5.8255208596,292959.8920953238,50289.046963508685,31.66647749945007,50279.97
2021-02-24 03:35:00,6048561.56,50387.09,50533.57,50313.94,50533.57,5.0093857839,252555.82377016076,50416.52503224383,56.99349437923204,50482.98
2021-02-24 03:40:00,5605806.73,50551.73,50575.5,50390.29,50492.34,5.0596100933,255584.04737161193,50514.57378307857,39.9134421650836,50503.54
2021-02-24 03:45:00,6567771.24,50471.01,50744.1,50332.53,50737.47,11.1641733573,563503.442460935,50474.26481356748,123.25687019713278,50656.81
2021-02-24 03:50:00,8288748.37,50804.29,50934.91,50747.19,50860.25,10.9091596857,554651.1426841475,50842.700873761896,45.47849251181505,50802.77
2021-02-24 03:55:00,6621628.85,50875.25,51000.0,50821.94,50965.74,6.335331070600001,322766.94934047677,50947.132161462316,41.95915966217866,50955.58
2021-02-24 04:00:00,10004671.27,50943.71,51143.14,50943.71,51059.78,14.927883060100001,762087.2921327536,51051.26353579893,46.89637565029062,51075.84
2021-02-24 04:05:00,8498616.24,51087.27,51285.34,51082.55,51191.91,14.4310665614,738755.905663933,51192.051711544744,46.379370538108006,51125.53
2021-02-24 04:10:00,7587252.88,51248.29,51347.11,51160.53,51311.65,10.0378373185,514521.18266729126,51258.17109219484,40.11565478511555,51297.64
2021-02-24 04:15:00,17023691.74,51311.65,51397.44,50956.21,51009.15,16.8747612259,862590.8636073775,51117.21890816693,132.8307722246121,51023.67
2021-02-24 04:20:00,9024808.05,51008.07,51200.33,50849.6,51071.79,11.618975757,592417.2480149682,50987.04570909005,74.62992156064395,51104.29
2021-02-24 04:25:00,12260517.44,51096.94,51096.94,50680.4,50730.36,11.8323973285,602796.9013413723,50944.61287988113,122.81438924553632,50808.52
2021-02-24 04:30:00,12494114.37,50729.44,50930.21,50669.85,50782.79,13.1625857657,668811.6987192676,50811.57385216094,51.94278780287272,50757.04
2021-02-24 04:35:00,5630688.75,50782.8,50886.28,50635.18,50641.49,4.7673147056000005,241742.04623135016,50708.22069862183,51.611004337133615,50785.51
2021-02-24 04:40:00,7072637.02,50641.17,50648.51,50350.01,50350.01,11.12256236,561708.0204859576,50501.67419209306,81.6232870831932,50486.81
2021-02-24 04:45:00,8345274.87,50350.97,50729.91,50350.97,50722.19,9.4675545288,478500.24920421775,50541.06081445164,87.93450213794303,50499.0
2021-02-24 04:50:00,5649770.26,50733.66,50966.54,50684.19,50898.25,3.6252452626,184550.11707112927,50906.93282880707,51.07537813645156,50899.9
2021-02-24 04:55:00,7716151.63,50898.68,50912.22,50645.41,50645.41,5.9809598199,303508.63651352015,50745.80763837915,56.110483573866496,50650.01
2021-02-24 05:00:00,6304396.37,50713.91,50900.0,50713.91,50881.81,6.1859090066,314651.9660782342,50865.92216964705,58.55087138263372,50900.0
2021-02-24 05:05:00,10847857.4,50894.94,51015.63,50875.23,50971.58,25.7908074722,1313131.7008612058,50914.71844286515,39.18464723017952,50939.02
2021-02-24 05:10:00,6400820.03,50971.59,50971.59,50643.94,50643.94,5.71368595,290122.5432704606,50776.77453911527,98.64252810285647,50706.35
2021-02-24 05:15:00,8118580.44,50657.55,50657.55,50222.25,50235.52,5.5828627647,281485.8115160219,50419.61864007019,124.74830438086508,50505.32
2021-02-24 05:20:00,17914018.080000002,50232.82,50402.38,50002.51,50124.97,12.2891625063,616471.505692766,50163.833815097976,97.44578507086452,50036.69
2021-02-24 05:25:00,11697221.45,50139.08,50439.89,50051.37,50406.91,8.6565807927,434857.599516703,50234.33731288151,82.2168357165252,50232.76
2021-02-24 05:30:00,12318645.63,50378.51,50402.99,50202.82,50319.9,10.2397237612,514832.32752590853,50277.950805342334,41.69330664949229,50260.5
2021-02-24 05:35:00,7259573.74,50314.61,50513.79,50261.74,50502.05,8.68404937,437817.4671007237,50416.28029122129,77.7599845439603,50385.3
2021-02-24 05:40:00,8265694.97,50502.05,50546.71,50264.55,50421.82,6.3667373907,320991.2438619891,50416.9128022881,71.58652685109465,50366.41
2021-02-24 05:45:00,4483852.37,50423.06,50536.17,50256.95,50282.37,3.0633429794,154390.15118905384,50399.237769743086,78.41117736451854,50500.0
2021-02-24 05:50:00,5641150.7,50283.31,50489.12,50257.0,50363.52,4.1868660434,210932.1820162418,50379.49144533689,60.20802310441351,50365.25
2021-02-24 05:55:00,5183796.75,50339.38,50433.34,50200.0,50212.6,2.7957249,140713.416480896,50331.63902531899,57.64265453278046,50357.11
2021-02-24 06:00:00,5146507.82,50253.37,50575.27,50253.37,50512.45,5.2506827727,264949.4278835459,50459.99527168234,84.64447123589075,50274.89
2021-02-24 06:05:00,7029870.89,50551.7,50703.1,50429.85,50509.41,9.25072262,467942.1750352468,50584.3915397008,70.14792030576126,50701.6
2021-02-24 06:10:00,25074206.12,50539.36,50557.9,49600.01,49735.0,20.6222756965,1030849.5211336571,49987.18552233361,228.97870941191564,50126.49
2021-02-24 06:15:00,18875813.57,49735.0,49932.47,49450.82,49697.09,20.6361280187,1025079.0199025945,49673.99984016821,116.96855170425754,49743.38
2021-02-24 06:20:00,18737635.32,49707.64,50147.76,49565.52,50096.25,13.0907435544,652636.3986360434,49854.79976167452,181.62491995404625,49610.39
2021-02-24 06:25:00,8620469.08,50078.67,50079.92,49601.31,49610.76,6.87523683,342518.5274713289,49819.16055265967,139.5819473481689,49727.97
2021-02-24 06:30:00,12581167.15,49642.27,49919.03,49598.39,49781.67,10.7263113837,533334.2640300952,49722.05681447629,74.98173360369917,49829.95
2021-02-24 06:35:00,10385553.8,49765.01,49877.57,49543.68,49865.91,6.7056044072,333280.061256535,49701.71829681493,65.77134701492216,49683.23
2021-02-24 06:40:00,7283686.75,49865.42,50073.44,49716.4,50036.24,8.1606506947,407468.57406833704,49930.89268395849,82.70047102056253,49892.01
2021-02-24 06:45:00,3918391.2,50053.36,50428.29,50037.22,50204.83,1.0830952479,54379.24241542129,50207.25787584844,106.63069220315401,50204.83
2021-02-24 06:50:00,5304858.24,50212.85,50212.85,49935.11,49992.41,2.9516056925000003,147720.67660455944,50047.56461200633,66.59470040690546,49991.98
2021-02-24 06:55:00,3304943.08,49978.47,50176.44,49957.97,50140.49,5.5208080005,276343.6230596033,50054.92366961066,46.97212672014522,50039.09
2021-02-24 07:00:00,3353610.02,50125.63,50183.63,49940.55,50011.86,1.8627294436,93175.75376311055,50021.08818499945,54.83586689116415,49976.9
2021-02-24 07:05:00,6934819.21,50034.07,50080.62,49722.2,49820.62,4.10319721,204765.8963051927,49903.98604438336,108.11806869570756,49748.61
2021-02-24 07:10:00,4822238.35,49817.43,49889.83,49526.44,49554.32,2.74230989,136429.6012191222,49749.884838552,99.42011617144175,49768.33
2021-02-24 07:15:00,2931183.77,49555.28,49872.38,49543.72,49705.2,1.032062623,51322.01489332965,49727.6170550066,105.27958199018208,49621.11
2021-02-24 07:20:00,2496623.38,49793.21,50051.59,49793.2,49976.32,0.2782999839,13904.019384302108,49960.54685112079,81.2434389365693,49996.72
2021-02-24 07:25:00,8073898.97,49989.18,49997.99,49614.66,49679.13,6.7327801492,335227.94399813144,49790.418901167264,100.65676501040605,49852.1
2021-02-24 07:30:00,4094772.45,49717.54,50034.96,49704.76,49981.82,1.7352484457,86689.15353594633,49957.77621974811,63.906870720118505,49900.31
2021-02-24 07:35:00,2754980.58,49955.0,50247.09,49931.8,50124.43,3.37740925,169179.2966504565,50091.44113952329,82.36001575345345,50050.0
2021-02-24 07:40:00,3506637.19,50125.19,50205.51,50022.35,50090.29,3.3204444118,166483.33390709953,50138.870964218186,41.969055891556714,50152.22
2021-02-24 07:45:00,2955817.85,50090.15,50237.82,49997.59,50209.58,4.6203454100000005,231370.194849427,50076.384840982486,64.6357160367994,50058.79
2021-02-24 07:50:00,3014782.87,50234.96,50363.01,50097.88,50162.09,9.93873971,499311.969232369,50238.96226298989,77.1702955825982,50331.77
2021-02-24 07:55:00,1905392.57,50136.07,50207.18,50060.47,50095.0,6.5465359129000005,328259.5683492305,50142.48340139592,42.6852940587054,50206.56
2021-02-24 08:00:00,4151413.92,50041.59,50214.01,49845.77,50214.01,11.77502744,589074.2796145135,50027.42308806996,88.69735813782769,50067.82
2021-02-24 08:05:00,2114051.67,50214.01,50483.48,50207.79,50466.55,1.41829367,71356.1268206497,50311.24958814046,84.46131021337011,50207.79
2021-02-24 08:10:00,1310890.51,50453.06,50500.0,50367.4,50500.0,0.83346587,42010.1175617253,50404.1246004774,38.12332257828909,50393.85
2021-02-24 08:15:00,3855695.76,50500.28,50899.0,50500.0,50753.22,2.2798304917,115743.38602225322,50768.417408062174,117.03768641338249,50897.03
2021-02-24 08:20:00,3597185.9,50738.23,50748.42,50582.74,50674.02,3.70541708,187728.1038903049,50663.150689180955,40.370559433754174,50717.75
2021-02-24 08:25:00,3239240.34,50634.82,50702.12,50531.96,50596.94,2.11686742,107135.0069949693,50610.16385946801,47.01278406484073,50627.28
2021-02-24 08:30:00,2539877.96,50649.48,50904.42,50649.48,50736.73,2.18383219,110806.5048464796,50739.47776476342,78.4456025495361,50866.7
2021-02-24 08:35:00,3602833.85,50723.23,50849.92,50649.86,50732.21,3.007895007,152698.4382022451,50765.88040702351,42.465262653090754,50715.3
2021-02-24 08:40:00,3336562.63,50689.91,50689.91,50387.99,50420.79,3.3113805,167285.7304853014,50518.42592094186,98.22784893807797,50678.49
2021-02-24 08:45:00,3833408.02,50463.3,50533.53,50302.63,50501.51,2.4260796386,122434.76491605536,50466.094751410514,58.36748837646456,50504.23
2021-02-24 08:50:00,5006354.68,50580.66,50743.14,50501.51,50662.13,12.566166238300001,635292.6689253232,50555.806510742776,86.16730093754808,50525.1
2021-02-24 08:55:00,3041833.95,50662.71,50785.03,50616.15,50684.06,5.7491351989999995,291603.5035678963,50721.28128394295,38.564775189499905,50785.03
2021-02-24 09:00:00,5005196.36,50689.09,50689.09,50460.28,50480.86,4.9542450404,250484.62928186284,50559.59631371786,52.172111372267906,50514.7
2021-02-24 09:05:00,9655418.43,50493.82,50600.92,50405.08,50458.9,5.3466864357,270215.1117786665,50538.799128827035,48.31132334454768,50579.93
2021-02-24 09:10:00,5200050.51,50470.83,50600.0,50351.27,50589.54,7.0390671676,355318.7156083837,50478.09704727268,75.64700580826509,50580.0
2021-02-24 09:15:00,8640624.94,50600.0,50981.64,50600.0,50926.52,4.19993911,213439.4714391186,50819.658535268296,104.98472216028705,50619.64
2021-02-24 09:20:00,6309350.49,50932.27,51058.84,50752.34,50762.61,4.96371173,252695.9119606433,50908.659830784185,72.27758268661566,50916.45
2021-02-24 09:25:00,4826685.12,50799.1,50869.61,50706.46,50789.26,2.5222354098,128144.28951174293,50805.840332684915,31.563816458555074,50811.62
2021-02-24 09:30:00,2900593.94,50810.3,51006.95,50789.26,50853.7,1.04723385,53291.587286653594,50887.95333215557,57.90571186457777,50789.26
2021-02-24 09:35:00,4236272.94,50852.75,51213.71,50831.83,51211.19,3.11056499,158771.7358672396,51042.732229568224,129.91847041890497,51200.0
2021-02-24 09:40:00,9386957.77,51213.71,51442.01,51099.0,51316.56,12.94281583,664283.7419222895,51324.514746053486,86.15437391049868,51362.73
2021-02-24 09:45:00,5679322.26,51300.0,51365.98,51000.0,51000.01,3.27365755,167455.0684067555,51152.28634918015,87.1579018326086,51300.0
2021-02-24 09:50:00,6419307.83,51000.0,51097.73,50892.98,50904.95,5.5060945100000005,280719.6953698368,50983.450222295,36.54514267957757,51010.12
2021-02-24 09:55:00,3257625.96,50934.56,50935.46,50862.1,50901.73,1.77339968,90267.1948255156,50900.64909987781,16.14135564657998,50885.03
2021-02-24 10:00:00,1885311.1199999999,50915.34,51044.54,50904.99,50904.99,1.91636731,97672.2894546063,50967.41576885192,43.53465575679554,50983.28
2021-02-24 10:05:00,4579489.38,50909.42,51008.85,50743.0,51008.85,3.02657653,153994.05636012962,50880.60877817275,75.55083289782796,50835.5
2021-02-24 10:10:00,3199386.66,51000.01,51000.01,50601.58,50700.0,0.71507643,36303.40624657,50768.56783906303,112.11922398432907,50917.1
2021-02-24 10:15:00,5355959.24,50601.58,50660.67,50399.99,50584.4,5.16508986,261007.9511708187,50533.09008080233,67.22577204454223,50437.05
2021-02-24 10:20:00,6969611.01,50540.0,50661.87,50262.43,50262.43,8.55771646,432444.74463040446,50532.72641734668,124.68835931485175,50493.17
2021-02-24 10:25:00,13350190.8,50262.43,50549.95,50175.98,50455.23,14.9391439843,752671.3714568157,50382.49663085255,105.30282695404718,50466.48
2021-02-24 10:30:00,10769536.38,50442.21,50641.09,50429.07,50519.58,12.24270187,619051.3361844544,50564.927804164065,44.08925783083144,50604.46
2021-02-24 10:35:00,9968599.51,50508.69,50521.8,50258.94,50377.47,7.2701974803,366009.72040453093,50343.84848503836,48.38723978040565,50362.23
2021-02-24 10:40:00,2928484.01,50403.42,50573.31,50368.99,50571.66,1.01727729,51378.6302517014,50506.02304480954,53.01058722161349,50496.35
2021-02-24 10:45:00,3891716.91,50587.07,50644.76,50487.38,50563.37,2.6607888791,134433.31622140977,50523.85676945598,37.39504443309526,50541.5
2021-02-24 10:50:00,4741439.33,50542.9,50587.91,50336.29,50382.69,2.47380778,124890.5246074696,50485.136968673265,81.29113547519792,50369.52
2021-02-24 10:55:00,7140124.81,50366.28,50436.34,50121.89,50121.89,5.2668246062,264976.5097642031,50310.48678786039,70.27201577637078,50274.66
2021-02-24 11:00:00,9963400.99,50152.87,50536.81,50121.89,50460.87,17.6460515072,889016.4340800924,50380.47371205693,93.75497444962613,50261.66
2021-02-24 11:05:00,2730529.61,50535.74,50631.91,50513.21,50530.45,0.96775628,48930.0315396542,50560.283152752265,29.750375336821957,50548.25
2021-02-24 11:10:00,2881366.67,50522.79,50598.37,50423.72,50448.45,0.9003298,45513.1215555271,50551.610704796294,36.4682229989927,50551.0
2021-02-24 11:15:00,3477871.3,50451.86,50484.17,50299.09,50372.09,1.51106733,76154.6313886806,50397.90741070459,50.997331850506406,50410.28
2021-02-24 11:20:00,2679825.69,50431.91,50903.02,50364.53,50880.99,0.5838765499999999,29532.683848657198,50580.35615346635,189.91577392991292,50861.17
2021-02-24 11:25:00,3100515.62,50854.97,50957.67,50770.66,50778.39,0.48845422,24819.8020752715,50812.95453905896,45.45299566758161,50809.2
2021-02-24 11:30:00,4772764.96,50788.33,50880.7,50670.39,50688.99,2.90602602,147582.477199727,50784.981340162594,58.26587459156112,50800.0
2021-02-24 11:35:00,2737542.97,50686.43,50754.29,50622.76,50622.76,0.96895347,49100.0852661224,50673.315888039906,31.066837594351888,50682.61
2021-02-24 11:40:00,6867729.2,50633.57,50710.79,50360.64,50404.3,2.71921967,137267.5310045266,50480.48619202825,92.29988376338012,50383.32
2021-02-24 11:45:00,2974524.8,50453.55,50492.72,50345.0,50389.34,1.4469426851,72915.87262922825,50393.06213030058,41.134138377686696,50382.13
2021-02-24 11:50:00,5184445.45,50374.54,50434.55,50238.25,50328.84,2.8229717787,142045.7389118966,50317.80338141027,35.69723308598707,50382.4
2021-02-24 11:55:00,3072345.41,50349.79,50405.39,50321.81,50360.62,1.05289043,53048.829714178406,50383.99837500508,17.797073945188174,50389.91
2021-02-24 12:00:00,4648321.59,50409.14,50655.72,50377.9,50615.37,1.49793443,75726.8193546003,50554.16167622257,75.37123608672975,50625.62
2021-02-24 12:05:00,8199755.64,50589.59,50807.55,50468.22,50500.3,6.1103333303000005,309530.0733598291,50656.822897848666,90.40589395458893,50512.87
2021-02-24 12:10:00,8605721.35,50526.25,50856.71,50382.19,50849.51,8.1587125148,413539.2645860098,50686.82881469898,141.33615346744224,50769.26
2021-02-24 12:15:00,8742080.87,50785.43,50963.22,50733.13,50759.94,5.0190167003,255122.48878398933,50831.16953341478,55.838039998803055,50759.94
2021-02-24 12:20:00,12643234.06,50771.42,51204.03,50768.07,51111.29,24.27571839,1239527.0812931617,51060.36663383627,118.29561070597013,50973.85
2021-02-24 12:25:00,8227427.5,51130.19,51212.69,50973.85,51140.64,7.1120049051,363471.418993883,51106.74470053285,53.07704829163774,51090.42
2021-02-24 12:30:00,6394454.95,51165.27,51284.04,51055.64,51283.95,3.8409851717000003,196481.8797836079,51154.032364214014,47.79818718570821,51145.79
2021-02-24 12:35:00,4968505.18,51294.89,51364.74,51096.68,51236.86,3.7144112221,190136.61478461727,51188.89735561389,60.77899040080988,51220.77
2021-02-24 12:40:00,4389596.25,51236.81,51236.81,50926.93,50949.94,5.3460334302999994,272735.41616968723,51016.40678561604,86.86359131395139,51000.0
2021-02-24 12:45:00,4894452.25,50946.95,51080.9,50907.97,51056.68,8.5696337932,436692.06478632806,50958.077710723526,55.9663294189909,50921.16
2021-02-24 12:50:00,5251604.8,51041.81,51070.26,50832.57,50898.23,4.9744494372000005,253670.44085798765,50994.676709544125,66.20380574033908,50860.54
2021-02-24 12:55:00,5785397.3,50897.09,50899.43,50614.12,50742.99,11.1730480727,566748.8991108648,50724.64518394471,71.1840433721597,50897.09
2021-02-24 13:00:00,4125949.55,50784.52,51114.68,50784.52,51101.77,2.3034392608000003,117358.55714967054,50949.27361310631,107.64968722188529,51072.3
2021-02-24 13:05:00,13569951.94,50928.6,50932.95,50528.0,50577.03,24.1029360667,1220095.1216362636,50620.18661377589,90.23354803425259,50553.67
2021-02-24 13:10:00,8134890.37,50593.15,50749.42,50418.0,50486.73,10.345909537899999,522691.1966441324,50521.53169611297,65.13155209170968,50500.0
2021-02-24 13:15:00,37256368.54,50434.37,50434.37,49551.66,49551.68,115.3098266062,5759082.395737482,49944.41987503454,203.55094641274323,50092.3
2021-02-24 13:20:00,22947669.47,49551.68,50019.53,49484.99,49827.57,25.2361689891,1252445.0285443657,49628.968211669584,135.54312386309638,49677.0
2021-02-24 13:25:00,14245128.14,49840.0,50007.44,49566.08,49598.12,23.0363317845,1146878.0804140943,49785.62086806597,116.11770643072055,49614.85
2021-02-24 13:30:00,28292816.45,49620.52,49769.63,48940.12,49162.0,46.6247537772,2294717.909789636,49216.7298245718,191.77855641580533,49176.3
2021-02-24 13:35:00,13140965.65,49151.67,49500.0,49096.06,49227.09,14.3294602932,707543.9698184631,49376.87500723428,93.71139386051217,49500.0
2021-02-24 13:40:00,17498550.62,49276.87,49578.01,49276.85,49503.26,28.7721779489,1422003.2066566811,49422.855968087955,53.83252586361447,49386.19
2021-02-24 13:45:00,14972540.34,49498.94,49873.56,49319.16,49778.85,26.0531361208,1291885.954675449,49586.581388336126,159.83067210302875,49559.17
2021-02-24 13:50:00,8290104.1,49712.27,49780.66,49520.92,49661.85,22.9494016287,1138574.0158858525,49612.36176467356,89.88902116981438,49646.4
2021-02-24 13:55:00,13653977.11,49609.85,49609.85,49365.77,49470.1,16.5605821975,819102.753635168,49460.987776071095,46.766346124313905,49468.94
2021-02-24 14:00:00,8986093.02,49480.62,49792.18,49480.61,49792.18,20.0874063164,997347.8884197841,49650.40646414951,73.91447390083695,49583.7
2021-02-24 14:05:00,10497380.14,49768.43,49781.0,49299.75,49353.97,15.572018248300001,769948.3903748458,49444.354488789606,147.50841940331682,49368.34
2021-02-24 14:10:00,14346973.85,49314.21,49442.78,49150.0,49432.03,19.9057537853,981237.7991422007,49294.17944809632,73.01291208495272,49421.66
2021-02-24 14:15:00,10640398.76,49447.63,49649.04,49313.96,49642.87,13.2124692513,653721.4522205755,49477.613895393144,93.5224053962245,49415.54
2021-02-24 14:20:00,9758129.709999999,49641.96,49641.96,49376.8,49401.9,10.5731977645,523683.41512131057,49529.33131352199,56.93606248337519,49500.25
2021-02-24 14:25:00,13741220.66,49428.77,49535.76,49332.53,49507.37,24.0788630333,1189361.1895784654,49394.408196667406,60.03527764866222,49397.09
2021-02-24 14:30:00,18274090.79,49507.37,49679.39,49351.75,49381.67,19.9223847032,987062.2464104522,49545.38631371308,80.73530645010108,49589.07
2021-02-24 14:35:00,9314811.33,49381.68,49406.62,49149.64,49342.74,7.4110101603,364997.9668138915,49250.77134142214,76.17785606823246,49179.25
2021-02-24 14:40:00,22636353.11,49335.8,49363.94,48757.78,48765.76,40.1505741803,1966913.0193940685,48988.4157213159,174.88084166298,48824.86
2021-02-24 14:45:00,15939266.07,48766.66,49284.98,48730.24,49169.62,32.626969229,1600242.4920377366,49046.61787020612,134.24724775987582,48954.8
2021-02-24 14:50:00,10941566.78,49165.74,49196.97,48918.92,49033.18,12.8647645709,631191.6815716728,49063.601443544765,53.66217157678362,49060.0
2021-02-24 14:55:00,13295029.85,49045.15,49465.79,49042.48,49424.75,12.9771822872,638735.0903033266,49219.85960953487,109.80036735832604,49299.0
2021-02-24 15:00:00,14607084.3,49435.86,49669.02,49368.55,49518.35,21.75678008,1077448.4413604338,49522.421856480614,58.354142617966026,49596.99
2021-02-24 15:05:00,11417541.28,49526.51,49543.86,49199.63,49209.37,10.15285851,501875.1661316743,49431.907835350525,79.34020140931644,49460.92
2021-02-24 15:10:00,13726686.92,49199.63,49199.63,48859.69,48962.32,8.0800710115,396222.05352264096,49036.95189791229,75.7011073620242,49056.9
2021-02-24 15:15:00,17595843.77,48942.51,49142.46,48676.35,48712.39,16.5868513469,810402.1875590957,48858.108788112804,88.37881771239064,48832.28
2021-02-24 15:20:00,19834725.28,48690.82,48887.47,48481.21,48887.47,17.2157464163,836615.0947817861,48595.923438421036,77.5796035316702,48588.37
