timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,krkn_vwap,ecart_type,vwmp_lower
2021-02-24 02:00:00,42076372.3,50200.0,50564.5,49910.2,50559.7,100.80972044,5065068.449628888,50243.84977481927,192.8656709172276,50180.0
2021-02-24 02:05:00,33139920.1,50564.5,50564.5,50240.1,50336.2,79.58133371,4013013.508729316,50426.567659107364,80.49018452382438,50540.6
2021-02-24 02:10:00,18013683.8,50336.2,50365.6,50024.1,50351.3,35.81744912,1796963.910829793,50170.069476734214,97.25309625022237,50072.7
2021-02-24 02:15:00,23723830.1,50346.9,50367.5,49897.9,50080.0,57.91939382,2899255.289888661,50056.727093844805,110.00429260053735,50071.5
2021-02-24 02:20:00,18284091.0,50080.0,50135.5,49844.3,49876.7,36.11119414,1804595.617169758,49973.302189163165,81.97521127644572,49861.2
2021-02-24 02:25:00,17440779.2,49861.0,50159.7,49836.7,50035.1,42.52526417,2126108.2221525162,49996.35542893127,85.91429579500799,49961.3
2021-02-24 02:30:00,13507552.0,50037.3,50332.5,50037.3,50225.1,26.53754249,1332758.744594844,50221.63393980661,84.81284121436465,50304.4
2021-02-24 02:35:00,12395318.0,50226.5,50475.0,50226.5,50351.3,26.91489479,1356323.518614604,50393.04553100219,53.09949400387453,50459.8
2021-02-24 02:40:00,13698875.9,50329.1,50342.4,50051.5,50108.1,24.49310132,1228609.994478159,50161.47111900973,91.94262464477292,50099.9
2021-02-24 02:45:00,12169256.9,50096.5,50422.9,50093.2,50269.8,17.92872579,901705.157919428,50293.878576823714,92.11587742333951,50200.0
2021-02-24 02:50:00,10718316.7,50298.4,50400.0,50248.8,50334.3,25.47021519,1281929.782320813,50330.543843387626,30.80309788901213,50327.4
2021-02-24 02:55:00,9103793.6,50350.0,50380.0,50202.2,50202.2,10.36030149,521044.395263403,50292.39696994599,57.75038011957975,50380.0
2021-02-24 03:00:00,8047510.3,50202.2,50442.8,50074.9,50433.1,15.45712924,777368.904233152,50291.93274915984,113.70336082152282,50295.9
2021-02-24 03:05:00,14133462.7,50442.7,50539.9,50300.0,50300.0,37.45384676,1890744.3012802291,50481.978884462886,59.02502732648939,50520.4
2021-02-24 03:10:00,9473961.1,50351.4,50490.2,50300.0,50426.9,21.485117119999998,1082891.341683653,50401.92872281877,57.12041176684767,50426.9
2021-02-24 03:15:00,9565532.8,50430.8,50500.0,50243.9,50499.9,31.74205365,1598125.615581546,50347.2659079683,55.37093684498566,50299.9
2021-02-24 03:20:00,5135136.5,50458.5,50458.5,50271.2,50288.0,8.863755190000001,446297.984719078,50350.892500120826,34.06569327186859,50359.3
2021-02-24 03:25:00,8396123.7,50282.3,50340.6,50237.8,50268.2,17.05349122,857495.95136444,50282.72160241216,19.83532394531656,50337.2
2021-02-24 03:30:00,8498329.5,50268.2,50373.6,50259.4,50373.6,15.12837391,760732.327243546,50285.135188303,18.186936949541813,50277.3
2021-02-24 03:35:00,8013915.8,50383.4,50542.4,50347.9,50533.9,14.73075315,742470.975054974,50402.78439904303,49.849484744644926,50387.0
2021-02-24 03:40:00,8733082.2,50542.3,50549.4,50356.0,50484.4,20.97474561,1059113.427256084,50494.69714431898,51.387560972480436,50416.1
2021-02-24 03:45:00,16175136.9,50450.0,50754.0,50307.6,50742.3,34.64599535,1750512.705462566,50525.68667110227,135.29501870298037,50679.8
2021-02-24 03:50:00,19110629.3,50733.9,50907.0,50733.9,50812.9,39.19878186,1992385.599600554,50827.74272722142,43.77460628525964,50855.4
2021-02-24 03:55:00,16297379.4,50816.8,51000.0,50816.8,50928.4,41.09065224,2093040.8475598071,50937.15318352433,47.29335259430637,50990.0
2021-02-24 04:00:00,19799807.0,50922.2,51118.0,50922.2,51033.8,40.0789231,2045936.067446093,51047.68065602275,47.00716991631472,51014.8
2021-02-24 04:05:00,15456853.3,51033.9,51250.0,51033.9,51214.0,26.61387237,1362409.854037679,51191.7181797802,50.546096993273856,51162.4
2021-02-24 04:10:00,18398781.5,51214.1,51310.0,51179.9,51306.8,34.93232582,1790160.937102629,51246.54299650722,37.2872328390331,51280.0
2021-02-24 04:15:00,26322344.3,51310.0,51392.0,50931.0,50993.6,69.25606163,3541923.1349147703,51142.42784750696,137.53327792004455,51291.0
2021-02-24 04:20:00,12893317.3,50993.7,51131.2,50862.7,51039.4,26.09289781,1329703.558793447,50960.36356237303,61.61049058234884,51000.0
2021-02-24 04:25:00,12615736.2,51048.2,51078.6,50715.7,50722.0,25.736728460000002,1309218.471667818,50869.65399283768,111.80905807496907,50800.0
2021-02-24 04:30:00,9898783.6,50714.9,50868.1,50673.4,50792.8,27.44913776,1393101.607969417,50752.10814087942,42.264365177293016,50794.6
2021-02-24 04:35:00,10797589.7,50770.2,50826.7,50616.2,50649.2,25.34461371,1284015.593759954,50662.26727509095,56.67546443251798,50623.7
2021-02-24 04:40:00,17018709.2,50619.7,50624.1,50342.2,50385.7,45.03883254,2275157.724308083,50515.46845241746,75.82126324610806,50423.1
2021-02-24 04:45:00,8750513.9,50365.4,50687.2,50365.4,50655.6,12.73067562,643618.03673652,50556.471309770124,86.8807403083086,50500.0
2021-02-24 04:50:00,12408484.5,50692.0,50940.9,50686.5,50896.5,37.61029807,1912827.609217705,50859.145164379304,65.17063992074473,50905.7
2021-02-24 04:55:00,10813105.5,50899.9,50899.9,50610.3,50635.3,24.80749008,1259393.756406033,50766.67378862992,56.57536623890667,50845.8
2021-02-24 05:00:00,7165415.7,50647.5,50920.5,50647.5,50900.0,10.50828889,534246.749420777,50840.50838468879,65.20048363504786,50900.2
2021-02-24 05:05:00,9120047.9,50900.1,51058.4,50875.8,50955.6,16.31357059,831809.584034116,50988.81201053584,49.82470194407958,51031.7
2021-02-24 05:10:00,7825113.4,50946.1,50946.1,50672.0,50672.1,10.75316124,546578.572841375,50829.57101100577,85.30317232852553,50696.3
2021-02-24 05:15:00,14617073.7,50672.1,50672.1,50225.0,50261.9,31.0586192,1565277.74592653,50397.531707608236,118.55968391213767,50413.4
2021-02-24 05:20:00,18162454.1,50240.9,50398.8,50022.5,50100.8,32.120503660000004,1612178.594136864,50191.57268522309,100.0427969366289,50080.8
2021-02-24 05:25:00,15567767.7,50161.0,50413.8,50074.7,50406.6,27.74641429,1392396.876658887,50182.94840211899,90.8181621859328,50168.1
2021-02-24 05:30:00,9105230.2,50400.3,50400.4,50225.0,50313.4,20.18911741,1015851.952332928,50316.80839251348,55.21771632444395,50280.3
2021-02-24 05:35:00,5598576.5,50313.4,50533.6,50280.8,50499.9,6.914678950000001,348747.159716074,50435.77037167778,76.64146516273269,50499.9
2021-02-24 05:40:00,6955648.5,50499.9,50537.2,50303.0,50436.6,9.97278125,502534.620600874,50390.61902624947,60.424227612843325,50383.6
2021-02-24 05:45:00,7209427.0,50417.2,50540.1,50300.0,50300.1,15.04133158,758121.245949478,50402.5353019628,72.41555385900332,50528.3
2021-02-24 05:50:00,8412076.2,50300.1,50488.6,50267.6,50356.8,18.98409132,956878.991819903,50404.25563123045,55.4393372049187,50420.3
2021-02-24 05:55:00,4429483.6,50354.3,50441.8,50202.5,50204.8,4.71188476,237135.249386779,50327.04776650331,66.9102326668888,50204.8
2021-02-24 06:00:00,10193178.8,50235.4,50581.9,50235.4,50555.9,19.31487146,974790.800608631,50468.40734236142,87.42719880939613,50487.8
2021-02-24 06:05:00,13603363.6,50555.9,50704.3,50449.6,50505.0,31.61669789,1598190.686784145,50548.94386328797,63.751866890739606,50511.3
2021-02-24 06:10:00,38114088.4,50513.9,50575.6,49608.0,49757.6,83.1493835,4150608.621358558,49917.49122660131,226.29988264786346,49749.6
2021-02-24 06:15:00,25863580.6,49735.1,49923.9,49410.6,49706.5,114.05511452,5663428.244958288,49655.188798790645,129.68743999232194,49730.7
2021-02-24 06:20:00,11516944.8,49706.5,50115.2,49578.2,50100.0,25.34258486,1263776.7229463519,49867.711992593955,167.1202833860077,50068.8
2021-02-24 06:25:00,9427706.3,50104.4,50104.4,49608.7,49633.0,14.25074367,711113.840651714,49900.12150374423,139.61927190511932,49661.1
2021-02-24 06:30:00,16373833.0,49647.4,49925.2,49610.7,49800.0,50.39974208,2509207.045630552,49786.10885840771,81.32474869342336,49900.0
2021-02-24 06:35:00,11286960.9,49800.0,49890.1,49583.7,49864.0,19.54422272,971851.898744654,49725.789184245135,80.76712850500778,49606.6
2021-02-24 06:40:00,12472612.5,49856.6,50057.7,49766.2,50057.7,33.67436254,1679102.017495342,49862.91917184253,70.70128442963414,49971.5
2021-02-24 06:45:00,12048019.6,50052.6,50386.2,49998.3,50227.3,28.08187857,1408932.410044891,50172.299069409826,105.2515375844408,50010.7
2021-02-24 06:50:00,7807115.7,50238.4,50238.4,49943.6,49961.3,17.54830753,878133.146703157,50040.902531593434,74.93281955853612,50100.0
2021-02-24 06:55:00,7859606.5,49953.5,50148.2,49947.1,50110.2,21.5204016,1077315.79520147,50060.208690597574,48.957685291332524,50087.9
2021-02-24 07:00:00,6006575.6,50110.2,50176.1,49961.1,50023.0,7.74604818,387656.511246698,50045.71392256663,58.6403813273942,50110.1
2021-02-24 07:05:00,11674630.1,50023.1,50099.4,49755.6,49829.2,26.44467393,1320057.04123496,49917.69022107053,90.87975974162903,49899.1
2021-02-24 07:10:00,8251860.4,49829.1,49854.4,49548.5,49559.6,12.872594190000001,639530.69968472,49681.57080423896,72.44608128110724,49599.9
2021-02-24 07:15:00,12031203.8,49556.2,49861.1,49556.2,49704.6,22.45105363,1115639.609984556,49692.082535217545,91.36913190165923,49800.0
2021-02-24 07:20:00,10691102.1,49753.4,50048.1,49753.4,49981.0,14.58292746,728531.9657008171,49957.868041182526,60.22441735435978,50048.1
2021-02-24 07:25:00,14084633.3,49983.8,49983.8,49595.6,49700.0,25.20421587,1254536.189290976,49774.85495925392,133.80395486811486,49610.2
2021-02-24 07:30:00,5243342.6,49700.0,50050.0,49700.0,49997.5,9.61546241,480225.678548748,49943.066497698266,72.88002002483839,50008.1
2021-02-24 07:35:00,12123004.6,49972.2,50240.6,49960.0,50117.5,36.57195225,1831567.334225226,50081.20216566307,79.37628971226744,50092.2
2021-02-24 07:40:00,8467832.2,50145.0,50180.4,50041.8,50103.3,8.36936928,419373.474156255,50108.133615088256,36.406962308330016,50157.0
2021-02-24 07:45:00,9376187.5,50103.7,50254.0,49979.1,50234.5,25.99879017,1303779.754186163,50147.70863032674,76.65950374498318,50074.0
2021-02-24 07:50:00,11205491.5,50199.3,50374.4,50071.0,50155.3,32.00640618,1608309.9681390699,50249.62687451185,94.81491336629428,50334.9
2021-02-24 07:55:00,6271201.7,50143.7,50200.0,50091.7,50140.7,15.95887513,800547.875755,50163.17686765433,24.76414292964719,50164.1
2021-02-24 08:00:00,15211403.6,50140.7,50199.0,49812.8,50166.5,37.94065575,1898777.569666758,50045.98713786748,97.72165252860916,50128.2
2021-02-24 08:05:00,14442304.7,50200.0,50500.0,50125.8,50500.0,30.79258769,1548221.262217304,50279.024218549006,107.7735783817633,50200.0
2021-02-24 08:10:00,7010369.1,50473.3,50500.0,50382.2,50500.0,14.1206348,712058.505670534,50426.80557608741,27.803139657509792,50400.0
2021-02-24 08:15:00,26210051.0,50500.0,50893.0,50499.9,50769.2,64.37561228,3263342.0370960208,50692.209697396,138.59926183516984,50774.3
2021-02-24 08:20:00,10845308.0,50782.2,50782.2,50606.2,50700.0,26.24985147,1330513.963216918,50686.53301667301,31.818587798306822,50697.5
2021-02-24 08:25:00,19346477.4,50700.0,50749.8,50574.0,50684.4,33.10595854,1676878.3041353,50651.85779500163,35.25216131824426,50622.6
2021-02-24 08:30:00,13363913.1,50671.1,50912.5,50671.1,50701.9,17.97405634,913082.383732562,50800.01789582474,63.065403359052446,50893.0
2021-02-24 08:35:00,13700295.8,50702.0,50856.9,50675.7,50756.3,16.88854633,857346.929646443,50764.99261061286,40.289211141827224,50841.5
2021-02-24 08:40:00,18821100.9,50756.4,50756.4,50445.4,50479.7,27.61253164,1397262.960085263,50602.49376269299,74.49284822429496,50642.3
2021-02-24 08:45:00,9637701.6,50482.3,50559.1,50350.1,50482.6,18.01558329,909325.16709586,50474.36724408494,46.17497655382384,50445.4
2021-02-24 08:50:00,6681491.4,50497.2,50725.6,50497.2,50690.1,8.05355461,407841.43043166597,50641.17028836611,65.5339502050391,50690.1
2021-02-24 08:55:00,9175128.6,50690.1,50745.0,50633.5,50682.8,19.60054769,993451.647521675,50684.89224046142,26.09961472104615,50700.5
2021-02-24 09:00:00,11471773.9,50682.9,50682.9,50463.0,50489.2,10.73309947,542732.774109359,50566.26705327263,59.72281742930979,50582.8
2021-02-24 09:05:00,8339514.9,50489.2,50621.1,50433.8,50484.1,8.99808015,454785.659116248,50542.521464008976,43.08400146654391,50600.7
2021-02-24 09:10:00,6969899.3,50480.6,50615.0,50380.7,50615.0,8.44358708,426623.00650894,50526.27544038309,60.3385984370925,50549.2
2021-02-24 09:15:00,12805988.8,50620.6,50975.1,50620.6,50914.0,21.56562097,1094985.45313166,50774.58491248167,108.52984697563777,50889.9
2021-02-24 09:20:00,13485189.6,50914.0,50980.5,50778.8,50801.0,22.90393694,1165560.820203034,50889.10361814128,52.89262221115245,50850.9
2021-02-24 09:25:00,9097622.8,50787.6,50897.8,50750.3,50814.8,17.13599417,871290.031123977,50845.607350249054,34.873256343360936,50877.3
2021-02-24 09:30:00,17276499.2,50843.9,51092.0,50801.0,50875.4,42.71602089,2178363.145642993,50996.39667403939,67.91244985989286,51060.8
2021-02-24 09:35:00,11952517.5,50869.9,51235.0,50859.6,51235.0,25.34891916,1294586.518751724,51070.67921043952,116.56932220227678,51168.4
2021-02-24 09:40:00,17387484.8,51250.0,51442.5,51133.9,51315.9,36.3012501,1860930.459995828,51263.536513741936,78.5934493869858,51277.6
2021-02-24 09:45:00,35171876.7,51339.6,51369.9,51000.1,51014.6,49.43188266,2531336.037864864,51208.57029208815,70.95600679416434,51206.5
2021-02-24 09:50:00,11674024.2,51003.3,51077.9,50924.7,50952.3,18.64542968,950375.571841509,50970.966513092935,38.32221273742572,51012.1
2021-02-24 09:55:00,12930576.2,50952.2,50955.4,50899.9,50900.0,18.2382441,928556.499235044,50912.60398445068,14.803641493754144,50905.9
2021-02-24 10:00:00,19307488.6,50900.0,51059.2,50899.9,50932.5,60.22474136,3067105.648586931,50927.66825270315,44.596352103004186,50932.4
2021-02-24 10:05:00,15680495.3,50932.5,51052.4,50792.2,51028.2,15.90938524,810129.994195146,50921.51468922164,75.81988888807025,50888.8
2021-02-24 10:10:00,13005348.5,51000.2,51000.2,50660.0,50700.1,21.01693536,1066671.381419939,50752.94581007548,108.48792102080189,50770.9
2021-02-24 10:15:00,13704758.1,50700.1,50700.1,50443.9,50588.4,25.40858438,1285165.260761882,50579.96311567366,52.90135326348582,50449.9
2021-02-24 10:20:00,21820361.1,50580.3,50704.5,50301.6,50304.3,23.16944407,1170467.563784371,50517.72326725365,112.23679931238314,50525.1
2021-02-24 10:25:00,19310424.8,50301.8,50562.5,50188.7,50474.9,27.987814880000002,1410463.560472,50395.62990249419,106.22064804873655,50251.0
2021-02-24 10:30:00,12496070.9,50474.8,50661.9,50474.3,50578.8,15.40648638,779211.77404032,50576.86449856972,44.5400848798852,50550.0
2021-02-24 10:35:00,14713051.7,50578.7,50578.7,50299.0,50387.0,16.23912622,817990.1786751141,50371.563567729565,60.62771919931936,50317.1
2021-02-24 10:40:00,10206022.8,50390.7,50614.5,50390.7,50589.1,18.55731498,938182.908448596,50555.96186515751,62.60135217538714,50564.3
2021-02-24 10:45:00,7685997.9,50589.0,50619.0,50530.2,50565.5,8.40539528,424949.983558149,50556.81135773414,24.970182209330734,50553.6
2021-02-24 10:50:00,8033368.4,50561.7,50600.0,50383.8,50393.5,5.31840873,268713.79133462603,50525.22379840219,54.574428496486625,50500.4
2021-02-24 10:55:00,9552951.0,50408.1,50432.4,50150.0,50150.1,10.25504645,515413.899773545,50259.53829526974,95.74963017511057,50169.6
2021-02-24 11:00:00,8918665.1,50150.6,50540.8,50150.6,50428.7,22.5169709,1135171.769476253,50414.05322757036,94.97467395860153,50360.6
2021-02-24 11:05:00,7484238.8,50481.0,50632.6,50464.1,50535.6,12.77959438,646241.884953335,50568.26263317875,34.638999953090426,50624.4
2021-02-24 11:10:00,7378593.4,50535.7,50601.3,50457.1,50470.5,11.68974152,590748.626595462,50535.64491436779,43.60256546946371,50550.4
2021-02-24 11:15:00,9728742.4,50457.3,50500.3,50300.0,50346.5,19.68807889,993208.145392258,50447.18435665807,54.72957667840749,50427.7
2021-02-24 11:20:00,6832962.7,50373.8,50883.5,50358.2,50871.5,13.69654302,692478.30684361,50558.6194875917,181.37718668470163,50835.8
2021-02-24 11:25:00,6810195.9,50871.4,50909.5,50738.8,50770.0,11.31125259,574812.429223695,50817.752026143644,41.30877969789472,50765.5
2021-02-24 11:30:00,5582812.6,50769.2,50885.4,50674.9,50690.2,12.69273512,644155.083303573,50749.90356401395,54.863207379508154,50788.7
2021-02-24 11:35:00,7500705.9,50679.7,50734.5,50617.9,50638.6,16.56936376,839502.36456315,50665.938458650264,28.380092314716162,50633.5
2021-02-24 11:40:00,12577493.9,50629.4,50644.0,50376.0,50376.0,22.63480081,1142937.906077392,50494.71898036075,87.44723596038759,50500.0
2021-02-24 11:45:00,7157819.1,50426.6,50490.4,50317.9,50392.0,18.75527018,945232.1754158,50398.21694617676,42.11390768489638,50444.0
2021-02-24 11:50:00,9311564.6,50394.4,50418.1,50242.4,50329.4,11.26676938,566948.010440342,50320.370579941875,37.452472044382006,50315.5
2021-02-24 11:55:00,5087277.2,50342.5,50393.3,50329.6,50392.1,3.3468267800000002,168593.193817742,50374.04230933697,16.317309723362857,50391.5
2021-02-24 12:00:00,8480037.5,50392.1,50635.3,50372.9,50599.5,20.91720192,1055581.242964544,50464.744137467496,82.89781570273891,50392.1
2021-02-24 12:05:00,10027283.4,50599.4,50767.5,50514.2,50525.0,23.53530223,1192197.883417832,50655.72864826694,71.43511115412011,50738.2
2021-02-24 12:10:00,8956407.7,50537.1,50829.5,50421.5,50829.5,16.02424797,811355.310314735,50632.972719451434,142.44084559087156,50434.4
2021-02-24 12:15:00,11032928.8,50820.0,50939.5,50757.5,50772.5,26.96194056,1370543.495990934,50832.52419984321,52.64803039610489,50937.7
2021-02-24 12:20:00,14628710.3,50770.2,51158.1,50770.2,51115.9,31.72876154,1616753.299398562,50955.44928094165,119.70186987894104,50883.8
2021-02-24 12:25:00,9658939.1,51138.6,51174.9,50968.0,51132.5,22.5389254,1151495.872209363,51089.20908045434,41.094322987052756,51074.9
2021-02-24 12:30:00,9106356.1,51138.9,51250.0,51021.1,51249.9,16.16511958,826722.848042914,51142.38988159184,54.75514070818335,51026.5
2021-02-24 12:35:00,7168872.2,51250.0,51283.3,51091.4,51203.0,8.73412859,447124.732041094,51192.82678675263,52.060494619240245,51133.6
2021-02-24 12:40:00,7297536.7,51190.1,51190.1,50923.7,50931.0,6.69371089,341587.807926441,51031.15649000505,82.53086684152034,50975.8
2021-02-24 12:45:00,6372791.8,50929.2,51076.5,50923.1,51063.9,7.22122975,368140.197757429,50980.26381966714,49.45785293196617,50939.7
2021-02-24 12:50:00,9935907.4,51048.8,51048.9,50839.5,50867.1,25.01007641,1274163.369154734,50946.00065457114,65.91598145500694,50940.2
2021-02-24 12:55:00,9394043.6,50873.8,50887.6,50676.4,50746.3,17.30219917,878525.52154861,50775.367507725314,52.99873856017747,50751.9
2021-02-24 13:00:00,9728076.8,50760.0,51099.4,50760.0,50961.1,15.56430565,792765.71228592,50934.858908140224,95.07475360071997,51052.6
2021-02-24 13:05:00,17066447.6,50970.7,50970.7,50507.7,50585.9,32.941258669999996,1667471.5251798749,50619.544987164125,99.52553231135079,50615.5
2021-02-24 13:10:00,10106833.6,50573.2,50729.9,50405.3,50480.4,21.02117739,1062564.921942506,50547.35528029841,64.09957625444937,50450.0
2021-02-24 13:15:00,56504202.3,50469.8,50469.8,49568.7,49585.7,137.5528456,6865048.449824641,49908.44369579978,185.54674472280564,49662.3
2021-02-24 13:20:00,31423513.9,49589.8,49994.8,49504.5,49781.5,78.52593374,3905071.877192752,49729.70955203764,136.78185568370816,49789.2
2021-02-24 13:25:00,14198356.5,49852.9,49990.7,49561.9,49609.0,32.3914938,1613867.313888326,49823.80015732175,112.91469784683957,49900.0
2021-02-24 13:30:00,49689990.3,49646.1,49797.3,49100.0,49172.3,115.91823961,5717546.738021464,49323.96107168128,166.86297214603988,49371.4
2021-02-24 13:35:00,18069094.4,49152.9,49560.5,49152.9,49299.8,34.13887426,1684895.33765008,49354.15634440664,100.95951767487456,49499.9
2021-02-24 13:40:00,12512826.6,49291.8,49500.0,49291.8,49484.7,35.39408339,1750946.075173854,49470.02175139121,52.973346998244594,49499.3
2021-02-24 13:45:00,18072071.3,49492.4,49889.5,49348.8,49759.0,44.18760565,2193055.497225964,49630.55736933699,171.48706201618123,49354.6
2021-02-24 13:50:00,10036455.5,49755.9,49784.7,49534.7,49666.0,15.12990029,751454.755707304,49666.867679489784,72.0548374999652,49549.6
2021-02-24 13:55:00,13062744.0,49637.8,49637.9,49352.2,49480.2,37.29541127,1844279.732472016,49450.58037087617,62.50880780913252,49461.4
2021-02-24 14:00:00,7651576.2,49480.2,49795.3,49480.2,49779.3,8.66698431,430878.218967187,49714.89546485484,62.57030593139283,49633.2
2021-02-24 14:05:00,13670305.2,49775.0,49780.3,49323.1,49344.9,22.0597709,1092829.433000705,49539.47336781748,142.86839691628495,49640.1
2021-02-24 14:10:00,17201140.1,49345.0,49471.0,49162.8,49439.1,31.65026523,1560295.004848786,49298.007252395655,68.70125367225198,49222.1
2021-02-24 14:15:00,9407085.4,49446.5,49677.5,49342.0,49660.4,13.58143407,672329.234425181,49503.552493789124,100.7731926715575,49501.2
2021-02-24 14:20:00,10849070.4,49651.0,49651.0,49448.6,49448.6,24.05676581,1191704.964140673,49537.20602148859,50.851391200137435,49566.7
2021-02-24 14:25:00,11426776.4,49448.6,49546.8,49362.8,49533.6,13.1406173,650090.963148796,49471.873984854275,45.25755869124516,49472.7
2021-02-24 14:30:00,12724288.9,49533.6,49665.4,49400.0,49415.7,24.20985128,1199031.560237138,49526.597514775734,73.81237813669736,49420.1
2021-02-24 14:35:00,18533870.1,49408.9,49420.9,49140.6,49342.1,54.7040144,2696139.994474186,49285.96235661612,76.80449149572881,49158.7
2021-02-24 14:40:00,42091124.6,49342.1,49389.1,48691.6,48815.4,145.99434875,7150071.45830616,48974.98786442691,157.8728834906251,49132.2
2021-02-24 14:45:00,21773273.4,48815.3,49258.8,48773.4,49170.5,56.58586182,2774933.819711446,49039.34888432959,122.97028272723077,48815.4
2021-02-24 14:50:00,14524545.0,49172.1,49172.1,48951.6,49063.6,33.29205842,1633156.4744941099,49055.43700214706,61.94727371032896,49132.6
2021-02-24 14:55:00,20662408.8,49068.6,49468.8,49053.5,49434.3,112.3208316,5541940.944165862,49340.277001348906,116.67310617158883,49056.4
2021-02-24 15:00:00,16552503.6,49433.2,49660.0,49407.6,49522.0,29.02303458,1438653.7246812151,49569.37637639734,65.74142843934393,49500.0
2021-02-24 15:05:00,14504395.4,49519.8,49522.2,49123.7,49195.3,44.64084915,2198949.475963265,49258.68386988927,122.04812116482948,49221.1
2021-02-24 15:10:00,13234891.9,49192.9,49192.9,48900.1,48935.8,26.83443974,1315703.872871912,49030.42081816582,64.46356424437877,48989.4
2021-02-24 15:15:00,14669699.0,48904.1,49126.0,48711.7,48773.7,33.86186937,1655857.464763615,48900.355933409424,91.51608049347877,48826.1
2021-02-24 15:20:00,27859853.6,48741.4,48896.9,48500.1,48856.1,59.61027113,2899052.819242737,48633.44461091931,73.19612683235113,48741.4
2021-02-24 15:25:00,18345586.9,48797.7,49199.5,48797.7,49174.9,53.72301523,2635712.046856241,49061.1339585498,100.58042707123295,49111.8
2021-02-24 15:30:00,11817452.8,49174.9,49373.3,49018.2,49350.0,24.67248214,1214331.9351438421,49218.069274640155,96.59049162429106,49097.5
2021-02-24 15:35:00,15937899.1,49315.5,49593.8,49301.4,49441.7,25.65997032,1270379.643344153,49508.227308976595,64.15566895070448,49579.6
2021-02-24 15:40:00,16422446.3,49441.7,49441.8,49179.6,49290.2,41.36145874,2040436.0942482,49331.821372028324,60.153261270759096,49329.0
