timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,bnus_vwap,ecart_type,vwmp_lower
2021-02-24 07:05:00,5736675.63,50018.26,50076.21,49718.25,49808.64,3.122941,155665.17751402,49845.699138734926,114.38585156425317,49868.01
2021-02-24 07:10:00,4274567.77,49808.6,49833.15,49543.0,49599.95,1.551171,77121.61356183,49718.31832971994,86.22185592604743,49783.48
2021-02-24 07:15:00,6898041.14,49531.0,49817.94,49501.04,49695.97,16.291404,807748.0668697599,49581.24338883008,90.35401426611526,49557.0
2021-02-24 07:20:00,3641989.32,49746.21,49999.46,49733.43,49927.62,2.683049,133860.05490198,49891.0213350483,74.11241258288194,49925.63
2021-02-24 07:25:00,4481863.61,49948.94,49948.94,49586.44,49673.11,2.372982,118202.58599746,49811.83422270376,114.68628474777093,49889.82
2021-02-24 07:30:00,3493718.13,49712.98,50019.27,49712.98,49933.55,1.32226,65938.21638358,49867.814486999545,59.53595000741749,49904.38
2021-02-24 07:35:00,7204489.17,49957.69,50221.64,49861.13,50060.16,5.326573,266437.67650539003,50020.46841475561,90.48273142466321,49861.83
2021-02-24 07:40:00,3705899.21,50104.08,50135.43,50022.54,50066.78,3.0815449999999998,154265.87622938,50061.21157710824,33.552697284288485,50085.03
2021-02-24 07:45:00,4709716.78,50058.1,50245.58,49966.04,50182.27,4.82902,241922.5945637,50097.65844078095,66.8573736603975,50050.71
2021-02-24 07:50:00,4469301.91,50165.63,50362.13,50091.0,50133.6,4.757921,238961.66592749,50223.96671308539,72.12125015362479,50210.19
2021-02-24 07:55:00,2306160.97,50123.71,50209.75,50042.91,50042.91,1.933866,96897.75804101,50105.72503007446,41.488280669841046,50135.5
2021-02-24 08:00:00,6857753.12,50089.2,50218.4,49818.38,50218.4,5.379653,269364.99276162,50071.07201182308,97.00929156665234,50120.06
2021-02-24 08:05:00,5484441.28,50225.0,50488.71,50118.95,50485.64,2.379693,119675.44570006001,50290.287738821775,100.01182256373878,50163.48
2021-02-24 08:10:00,3125785.17,50446.16,50486.05,50344.09,50486.05,3.343995,168556.220263,50405.64362775663,30.597499343950258,50400.0
2021-02-24 08:15:00,13540105.1,50486.05,50884.72,50486.05,50750.66,7.020923,356227.52462152,50737.990520836065,118.04841006704152,50540.29
2021-02-24 08:20:00,9728798.45,50722.5,50753.76,50569.38,50668.06,3.435757,174038.08471026,50654.94582715251,45.15649870098639,50689.27
2021-02-24 08:25:00,11287012.58,50626.62,50709.92,50538.05,50602.84,7.198057,364304.27393624,50611.47389305754,36.559838391725485,50647.16
2021-02-24 08:30:00,6192663.17,50657.58,50876.97,50645.25,50675.08,4.614184,234256.05384399,50768.68496011213,59.50951532731663,50796.49
2021-02-24 08:35:00,5732665.42,50705.23,50823.68,50636.8,50728.3,4.800544,243588.90827624,50741.938471189926,43.33547179309103,50738.12
2021-02-24 08:40:00,5813179.25,50754.05,50754.05,50420.24,50422.99,2.099803,106200.90382147,50576.603529697786,82.31502944122262,50667.73
2021-02-24 08:45:00,4992023.61,50438.22,50527.26,50297.04,50483.37,5.773432,291098.02603833,50420.27446384229,68.25650688027275,50316.84
2021-02-24 08:50:00,4200325.02,50471.95,50689.44,50471.95,50673.33,2.520573,127557.40539808999,50606.511058433935,68.68550458698479,50629.85
2021-02-24 08:55:00,6131734.51,50644.06,50733.47,50616.15,50658.05,5.844398,296146.74693869,50671.89930232164,26.976309441330038,50653.24
2021-02-24 09:00:00,6722811.03,50661.48,50674.44,50434.81,50475.1,5.485545,277158.37693831,50525.221639474286,69.52463609205243,50661.48
2021-02-24 09:05:00,6719643.51,50475.09,50606.36,50410.74,50461.61,6.497885,328216.62067242,50511.300318860674,42.04098835090273,50505.07
2021-02-24 09:10:00,5451813.76,50479.13,50592.29,50362.72,50592.29,3.368098,170093.12793145998,50501.24073927182,53.60716793660912,50585.62
2021-02-24 09:15:00,10823308.35,50592.29,50960.94,50592.29,50918.72,10.727679,544922.63548655,50795.949010643395,107.64184251962448,50880.0
2021-02-24 09:20:00,11494954.59,50915.59,51000.0,50746.01,50775.26,10.525732,535436.4307085,50869.2821276943,60.69087628450286,50858.66
2021-02-24 09:25:00,11531302.82,50766.16,50882.51,50695.0,50767.53,8.405604,427103.70071390003,50811.77994037074,43.14427581293673,50816.83
2021-02-24 09:30:00,9818505.23,50767.53,50979.11,50767.53,50841.46,5.569489,283401.07668525,50884.574273375896,56.04056539946616,50871.0
2021-02-24 09:35:00,8522053.81,50840.09,51238.24,50803.55,51238.24,8.423608999999999,430096.58556316,51058.46977977729,126.78128151446657,51140.28
2021-02-24 09:40:00,11531839.47,51228.84,51402.65,51102.03,51308.78,4.442351,227642.87020167,51243.78289821538,71.92210632485967,51399.98
2021-02-24 09:45:00,10894493.98,51334.2,51334.2,50944.56,50974.66,3.575129,182852.67212088002,51145.75505411973,69.34651139927507,51184.54
2021-02-24 09:50:00,7183279.92,50947.11,51098.18,50894.44,50906.63,3.403927,173422.48002313,50947.76710050775,40.82071540993771,50913.54
2021-02-24 09:55:00,8551563.47,50923.46,50934.27,50864.1,50904.26,3.957893,201436.90661466,50894.98544166302,12.60497639539391,50893.66
2021-02-24 10:00:00,6266834.35,50908.49,51042.97,50898.0,50911.24,1.734288,88357.04704476,50947.159321150815,40.536070543693285,50920.57
2021-02-24 10:05:00,8702123.24,50905.66,51025.96,50726.73,50988.79,2.576661,131054.72563132,50862.23047242923,66.77375797147842,50746.01
2021-02-24 10:10:00,7313338.05,50973.04,50973.04,50622.7,50683.76,4.017875,204070.43323114,50790.63764580531,101.64791125134926,50786.28
2021-02-24 10:15:00,7477182.12,50671.99,50671.99,50368.42,50557.56,3.8482439999999998,194342.92508854,50501.71587054771,66.80497373368854,50555.9
2021-02-24 10:20:00,7573002.37,50555.03,50660.04,50246.1,50262.43,7.251043,365969.39450467,50471.27627083029,122.76439814504698,50516.9
2021-02-24 10:25:00,7005821.38,50262.43,50546.27,50178.57,50452.62,4.49549,226430.74191012,50368.422999521754,106.6118169080017,50461.17
2021-02-24 10:30:00,8342638.99,50435.31,50621.67,50435.31,50524.9,4.533549,229206.61499113002,50557.87750195928,40.96150177691271,50603.84
2021-02-24 10:35:00,8408485.05,50515.47,50515.47,50266.71,50338.67,4.605049,231885.15148049,50354.5459517347,49.769579242241406,50322.02
2021-02-24 10:40:00,6715952.25,50375.17,50569.46,50375.17,50543.03,3.882042,196091.21026725,50512.387621579044,54.824533965867964,50506.87
2021-02-24 10:45:00,4144344.74,50569.74,50620.44,50493.61,50549.66,1.229757,62146.36816381,50535.48641220177,32.21297378774391,50517.91
2021-02-24 10:50:00,4946075.66,50549.65,50611.92,50342.01,50384.78,3.866003,195105.16937118,50466.89549159169,75.74078594166012,50515.45
2021-02-24 10:55:00,7035813.93,50367.03,50442.09,50099.68,50111.98,3.315214,166498.24751637998,50222.47357678267,112.89189772564238,50116.94
2021-02-24 11:00:00,6289321.38,50113.4,50513.79,50113.4,50451.06,4.0638570000000005,204378.61443813,50291.78301257401,95.89296763224316,50285.31
2021-02-24 11:05:00,6520316.68,50433.7,50621.67,50424.03,50520.11,3.1817189999999997,160888.42399688,50566.50948650086,38.61902441792569,50558.98
2021-02-24 11:10:00,4243871.55,50520.11,50600.95,50406.31,50407.52,1.391816,70297.34378552,50507.64166062181,52.78492949711438,50478.74
2021-02-24 11:15:00,4685079.47,50417.55,50468.47,50271.57,50337.48,1.004931,50624.842681609996,50376.43647335986,51.13212328252527,50340.0
2021-02-24 11:20:00,6013934.89,50340.0,50876.08,50340.0,50869.82,2.405362,121566.38698488999,50539.74702555788,167.3397716396285,50540.48
2021-02-24 11:25:00,3201087.92,50820.36,50905.69,50730.97,50765.68,1.11025,56392.85827122,50792.93697024994,46.30192727563471,50787.44
2021-02-24 11:30:00,5736151.32,50757.43,50872.93,50649.58,50684.71,0.932193,47330.44927153,50773.22965472816,56.34194748728423,50757.43
2021-02-24 11:35:00,4409564.89,50680.46,50757.08,50625.01,50625.04,0.91992,46651.529832349996,50712.59439119706,37.6103529509493,50662.11
2021-02-24 11:40:00,12873081.64,50636.0,50670.6,50371.28,50375.94,8.4828,428092.2834024,50465.9173153204,82.26083968270734,50477.19
2021-02-24 11:45:00,4537748.57,50429.8,50500.93,50342.0,50382.99,0.61866,31190.09919999,50415.574305741444,40.785335996630415,50372.58
2021-02-24 11:50:00,3774526.84,50385.22,50406.19,50246.9,50321.74,2.092236,105270.92020066,50315.03147859993,35.21496807867655,50335.89
2021-02-24 11:55:00,3475026.95,50318.32,50402.27,50318.13,50390.43,0.339763,17108.7549094,50354.96775517052,24.043323089190082,50340.3
2021-02-24 12:00:00,6970635.92,50397.47,50655.87,50397.45,50614.57,2.5551969999999997,129183.40495898,50557.12141137454,85.88049425136421,50644.21
2021-02-24 12:05:00,9166380.53,50632.4,50778.05,50493.0,50510.67,5.074696,256947.65887785,50633.113565393876,82.66966173412175,50703.17
2021-02-24 12:10:00,9654486.709999999,50524.13,50826.97,50324.99,50826.97,3.668958,185556.93241091,50574.83144012823,144.50351635182386,50678.72
2021-02-24 12:15:00,8745826.28,50831.12,50955.83,50747.62,50787.35,4.086512,207679.29779014998,50820.674890995055,55.133401962689256,50769.43
2021-02-24 12:20:00,10902513.14,50756.53,51140.11,50756.53,51104.2,2.113684,107608.64079672,50910.46759909238,117.36963972342262,50834.64
2021-02-24 12:25:00,8993534.53,51122.21,51192.81,50943.59,51143.47,2.773241,141734.91900148,51108.04253993072,58.411275034525275,51131.56
2021-02-24 12:30:00,8901436.66,51131.7,51259.3,51051.53,51224.01,6.047578,309276.894653,51140.621030931725,50.92387772566599,51145.88
2021-02-24 12:35:00,7323711.55,51249.82,51323.93,51087.26,51209.15,1.11264,56978.96037229,51210.598551454204,51.3139811512163,51145.13
2021-02-24 12:40:00,8425889.78,51208.56,51208.56,50921.72,50927.2,1.729373,88320.38850005,51070.75714727245,87.6255217182986,51128.04
2021-02-24 12:45:00,5098542.33,50927.25,51071.04,50919.42,51050.95,1.086032,55385.13683176,50997.702491049975,51.28171325248395,50947.32
2021-02-24 12:50:00,4739068.94,51055.75,51056.63,50835.47,50848.25,1.846789,94124.70453383,50966.68029419171,75.37802013230238,51039.19
2021-02-24 12:55:00,5482915.18,50879.67,50882.07,50661.52,50744.2,1.238581,62895.84597322,50780.567418053404,62.7610975821712,50718.49
2021-02-24 13:00:00,9880958.71,50758.51,51080.27,50741.27,50962.81,3.510551,178857.2708508,50948.48952509164,87.04659987858489,50883.26
2021-02-24 13:05:00,8710270.41,50963.94,50963.94,50500.83,50573.06,8.155552,412853.35545451,50622.3681063538,119.16846043613938,50513.94
2021-02-24 13:10:00,11159791.25,50572.66,50726.78,50390.72,50448.63,7.383319,372635.47631159,50469.914182441535,69.07785870325571,50496.44
2021-02-24 13:15:00,23564829.08,50446.1,50446.1,49567.66,49567.66,25.952241,1296153.21469336,49943.78769422494,218.17310127076948,49982.46
2021-02-24 13:20:00,17095073.52,49581.47,49971.09,49411.17,49839.93,18.536651,920025.18175983,49632.761697883296,155.90604471938627,49754.28
2021-02-24 13:25:00,13355068.1,49811.4,49955.03,49544.15,49637.68,5.67033,282348.87828276,49794.082228505205,99.74010222125311,49883.38
2021-02-24 13:30:00,21915151.96,49637.67,49799.9,49058.18,49118.9,16.670251,823141.2050631699,49377.85310270193,197.2732351376434,49585.37
2021-02-24 13:35:00,15700572.73,49113.23,49535.61,49100.0,49269.17,11.750168,580173.75671354,49375.7839644114,98.08450133829363,49481.23
2021-02-24 13:40:00,9692487.48,49354.88,49540.41,49312.32,49488.46,9.033457,446636.66762245,49442.496667936764,42.47777856704432,49469.63
2021-02-24 13:45:00,15521771.14,49475.57,49852.85,49311.83,49740.73,10.108554,501051.98494257,49567.12749841076,174.91704041783782,49484.72
2021-02-24 13:50:00,5563797.05,49735.89,49771.66,49550.0,49623.53,0.896886,44563.51732024,49686.93604342134,64.79587240603632,49752.82
2021-02-24 13:55:00,7868276.7299999995,49633.04,49633.04,49384.66,49468.85,1.857774,91918.38610127,49477.70078667804,53.129004812506686,49484.12
2021-02-24 14:00:00,8594318.51,49497.41,49792.52,49497.41,49779.05,1.238627,61519.614055469996,49667.586816265095,53.7932854188095,49497.41
2021-02-24 14:05:00,10160551.89,49758.76,49794.69,49296.44,49338.54,4.288741,212970.32848132998,49658.00650618212,147.4969474701549,49756.79
2021-02-24 14:10:00,9269029.34,49336.07,49441.08,49180.38,49405.88,3.498227,172480.20837673,49305.03605876063,66.33455475580934,49220.0
2021-02-24 14:15:00,7574216.83,49450.6,49658.2,49317.81,49631.2,1.783851,88350.39034729,49527.8979843552,93.18505723365696,49575.07
2021-02-24 14:20:00,8768510.76,49646.97,49646.97,49384.17,49420.39,3.937478,195052.67255339,49537.46346097426,59.82281314046244,49552.48
2021-02-24 14:25:00,9941150.86,49412.31,49537.68,49331.35,49490.41,1.627789,80500.36140358,49453.80599302489,48.526597600147575,49518.88
2021-02-24 14:30:00,12620889.61,49490.4,49681.3,49353.78,49380.43,10.016988,495569.86656442,49472.94202253412,80.67920580938484,49386.25
2021-02-24 14:35:00,10990364.61,49388.08,49393.99,49143.62,49350.25,23.844487,1175946.39202057,49317.328236945075,64.29685715895991,49238.06
2021-02-24 14:40:00,21978733.65,49350.25,49385.5,48762.17,48771.77,27.129914,1331252.0000525499,49069.52524997131,152.27221459258274,49350.25
2021-02-24 14:45:00,10106518.55,48766.51,49244.53,48757.06,49202.26,13.063657,641113.4673705599,49076.10995684899,114.10831621957728,49162.36
2021-02-24 14:50:00,12907763.14,49184.83,49195.53,48938.77,49052.85,4.936365,242125.75676526,49049.403106386984,58.826665773440276,48999.0
2021-02-24 14:55:00,9157622.9,49056.24,49450.93,49056.23,49434.82,3.278957,161559.22939819001,49271.53036718383,111.56598082607984,49138.65
2021-02-24 15:00:00,15942903.6,49426.74,49660.45,49366.4,49500.02,18.697371,925239.6611681901,49485.013757719724,64.24105487040988,49477.0
2021-02-24 15:05:00,13339723.28,49502.5,49510.78,49167.53,49186.83,12.766902,631297.93498447,49448.012915307874,106.20992208109327,49500.0
2021-02-24 15:10:00,19117687.05,49175.06,49179.99,48871.0,48946.21,13.302257,652188.8583296,49028.436176627765,77.10479316376137,48964.42
2021-02-24 15:15:00,17994199.08,48927.75,49126.8,48677.88,48756.5,6.54521,319941.19595943,48881.731214037434,95.90595960643765,48757.01
2021-02-24 15:20:00,17257136.97,48740.39,48896.77,48452.03,48855.0,12.272007,596477.45522007,48604.719278604556,82.60648810598202,48640.22
2021-02-24 15:25:00,10942607.88,48832.2,49247.19,48813.46,49180.81,11.743099,576806.16671622,49118.73490261984,104.70771111109413,49232.98
2021-02-24 15:30:00,9200255.29,49178.7,49364.12,49020.18,49324.99,2.793249,137531.69882153,49237.17821845813,99.15413918639887,49264.16
2021-02-24 15:35:00,11776659.1,49287.53,49593.0,49280.48,49418.04,19.038871,941627.7833509101,49458.173404867855,62.27088824382507,49469.0
2021-02-24 15:40:00,14048359.62,49401.48,49401.48,49148.14,49264.3,3.207681,158062.62969698,49276.293277598365,65.02030832806496,49224.24
2021-02-24 15:45:00,14856240.55,49264.82,49695.48,49264.81,49510.56,8.211378999999999,406775.59590825,49538.036900775136,82.18904558580539,49500.0
2021-02-24 15:50:00,9270652.95,49527.58,49654.85,49525.96,49566.68,2.660297,131880.02819637,49573.4228908915,27.67908857214879,49552.52
