timestamp,stmp_vwap,lmax_vwap,gmni_vwap,itbi_vwap,okcn_vwap,bfnx_vwap,btrx_vwap,bfly_vwap,bnus_vwap,cbse_vwap,krkn_vwap,all_vwap
2021-02-24 02:05:00,50528.09836091238,50418.43557515338,50482.11855568814,50402.57248361617,50425.09084468007,50394.287094676794,50484.45169739418,,50443.06563683412,50466.658696051076,50426.567659107364,50453.41489221961
2021-02-24 02:10:00,50207.16670393101,50212.161121651785,50184.75703596998,50171.68594335125,50156.87190379818,50155.59468047631,50253.75035961337,,50174.27532764803,50190.279033427025,50170.069476734214,50185.50696079102
2021-02-24 02:15:00,50049.980715577316,50074.45654168722,50077.72487772763,50107.7519521878,50117.59666755447,50030.563387584305,50181.689314353454,50136.78,50116.69806088958,50092.68151406101,50056.727093844805,50077.1830107163
2021-02-24 02:20:00,49951.81131087332,49915.88249133235,50018.71650856773,49949.941335596406,49953.09563240487,49910.00485620076,50018.20340934183,,49899.12032906917,49981.908791080736,49973.302189163165,49960.46883972492
2021-02-24 02:25:00,50049.819679007116,49996.844662557465,50009.28792293116,49978.993306528995,50039.61079236006,49962.13764451777,50043.930018732026,,50012.19191640959,50016.30156124492,49996.35542893127,50009.06340720236
2021-02-24 02:30:00,50219.689143203264,50159.824329653005,50308.539208926675,50203.976586939076,50200.05055015635,50264.024559668964,50278.155121484,,50223.263838193954,50255.188199987315,50221.63393980661,50240.89559769106
2021-02-24 02:35:00,50365.86129390319,50397.56263091747,50403.44910020804,50362.254242399555,50358.6435969664,50415.47413632955,50354.540115784235,,50382.058362086165,50389.88430376847,50393.04553100219,50393.992581687955
2021-02-24 02:40:00,50271.43545327394,50229.01518008674,50173.46624670942,50185.51610642492,50180.37480336192,50168.50124666983,50123.49795618464,,50179.142002762565,50215.819846422324,50161.47111900973,50213.650347591305
2021-02-24 02:45:00,50333.524299348894,50340.32866332316,50339.748817626845,50291.850185731375,50314.392851760334,50292.42431009116,50358.409966464955,,50304.843511034,50337.351275531946,50293.878576823714,50323.745139377956
2021-02-24 02:50:00,50312.44606373277,50326.4862007874,50347.197974025716,50318.25657935799,50328.886387736864,50288.78492220884,50350.9457108173,,50316.8450967537,50329.89330238184,50330.543843387626,50322.30563848363
2021-02-24 02:55:00,50366.11711537199,50277.515938755016,50301.49517338942,50267.00810826511,50292.960409465646,50197.374324617944,50308.205677474754,,50291.6580922941,50316.72925853976,50292.39696994599,50297.25629734133
2021-02-24 03:00:00,50361.43804904095,50330.74008746356,50388.98275167786,50260.28803622201,50186.13862255178,50258.133832449064,50332.73663752051,,50255.73115137439,50298.98262317416,50291.93274915984,50313.801326098925
2021-02-24 03:05:00,50460.718807287085,50478.45789473685,50515.47867825308,50435.1851423925,50455.327522537016,50467.4371352921,50479.98267194924,,50466.56958104519,50493.79194057863,50481.978884462886,50483.55988347633
2021-02-24 03:10:00,50393.81369100665,50387.14378852537,50410.781250612956,50323.217794728014,50344.96951375145,50342.46625242652,50478.55237791665,,50367.40400052131,50410.52728025211,50401.92872281877,50397.222181460624
2021-02-24 03:15:00,50368.102571322815,50363.73996282528,50310.63833159171,50363.28415119551,50376.110138975055,50315.34031732651,50385.3743939541,,50362.06180868268,50384.238026509374,50347.2659079683,50356.232056455
2021-02-24 03:20:00,50367.78180223758,50342.86630517711,50360.14825933734,50343.69594572037,50352.56673072155,50273.549672790636,50382.81605233153,,50328.5205008116,50370.590370875536,50350.892500120826,50359.01203120114
2021-02-24 03:25:00,50286.83590020876,50280.96626599456,50274.91020568485,50293.702969708494,50272.09293330931,50225.14428222344,50312.09304226429,,50264.965994128484,50290.27892148466,50282.72160241216,50282.823342014504
2021-02-24 03:30:00,50290.30395930651,50269.42265248227,50289.046963508685,50274.68946455796,50301.07358024692,50244.296672687895,50297.40499003168,,50280.37091916981,50291.18840558552,50285.135188303,50285.84813428516
2021-02-24 03:35:00,50409.183952490595,50401.224368358904,50416.52503224383,50400.61657468033,50432.91964237059,50382.252983671526,50429.22846636209,,50366.38424971019,50406.97685029602,50402.78439904303,50403.99878906236
2021-02-24 03:40:00,50478.4458444518,50460.28481481481,50514.57378307857,50473.060983571784,50511.54266886821,50440.577352761706,50521.43727828085,,50487.835432985834,50497.09143158511,50494.69714431898,50481.561876875945
2021-02-24 03:45:00,50587.14381908387,50416.888839975276,50474.26481356748,50555.65185055982,50490.72380790054,50462.26999863198,50673.809573486666,,50479.32463185411,50541.86988760285,50525.68667110227,50502.441710835534
2021-02-24 03:50:00,50825.464644157684,50806.99659863946,50842.700873761896,50834.511794580336,50824.90498398837,50770.239554320666,50859.37596793998,,50826.87987385716,50848.00327947643,50827.74272722142,50818.78028605079
2021-02-24 03:55:00,50924.139034422384,50942.22938112953,50947.132161462316,50932.906054200255,50954.188184731385,50921.09771817235,50920.066315633536,50948.0,50868.58603421921,50937.69715190458,50937.15318352433,50927.972461298814
2021-02-24 04:00:00,51037.25694723844,51035.722930756856,51051.26353579893,50981.22641887095,51046.43062738832,51016.95213244725,51037.3926802971,51018.85684761904,51021.53135766296,51044.799672896894,51047.68065602275,51037.946698004875
2021-02-24 04:05:00,51181.0060640392,51181.644,51192.051711544744,51142.876976344334,51230.816791085446,51096.267061969345,51204.84571050017,,51168.74347423886,51201.15130233441,51191.7181797802,51184.55241584112
2021-02-24 04:10:00,51263.14851207367,51252.309550773876,51258.17109219484,51268.82682309709,51233.1462175802,51241.64694182865,51255.34661510434,,51269.679794065705,51269.48542036623,51246.54299650722,51260.34573314764
2021-02-24 04:15:00,51146.968433261616,51224.58654176693,51117.21890816693,51166.505993304476,51196.861261993436,51092.27055696708,51138.39056631022,,51144.38646090853,51143.85684179469,51142.42784750696,51143.784750441635
2021-02-24 04:20:00,50962.392539835266,50982.88987895091,50987.04570909005,50992.498931664086,50982.74689589302,50956.05795150363,50991.840427886855,,50975.160939856236,50979.424691495165,50960.36356237303,50973.71261936699
2021-02-24 04:25:00,50912.367265506415,50873.3253560264,50944.61287988113,50919.555648626985,50787.5608242169,50799.33357864333,50853.47296737846,50741.71609870021,50842.932386252454,50836.319738522645,50869.65399283768,50851.87500661547
2021-02-24 04:30:00,50802.334891279665,50787.943373071525,50811.57385216094,50751.76339338774,50787.107847119645,50763.00113761645,50733.79182347562,,50756.90466868414,50783.86742061646,50752.10814087942,50781.23664657262
2021-02-24 04:35:00,50701.698290911154,50707.566523545705,50708.22069862183,50749.16437580296,50750.142178371665,50682.74261219865,50702.46830327804,,50740.43418066077,50714.75559231997,50662.26727509095,50703.094710485675
2021-02-24 04:40:00,50551.74409414608,50465.979193548395,50501.67419209306,50512.11217966784,50541.78580222161,50473.34694131902,50515.324429174776,,50494.88769188014,50482.91990411129,50515.46845241746,50486.97816690573
2021-02-24 04:45:00,50549.18397930652,50597.38547740228,50541.06081445164,50589.39387109383,50554.825616271075,50611.28569668057,50635.44125311074,,50534.16680872166,50604.376626463425,50556.471309770124,50593.06811099402
2021-02-24 04:50:00,50903.42931184249,50864.47558103501,50906.93282880707,50840.04625923598,50867.04211764706,50871.75229842707,50908.384551410956,,50897.130100962044,50872.878531728435,50859.145164379304,50873.425444099936
2021-02-24 04:55:00,50813.03420267023,50778.47701698515,50745.80763837915,50776.36608493239,50806.2283075115,50671.435139205045,50834.49013139164,,50771.09186339604,50774.016964356524,50766.67378862992,50750.588889490835
2021-02-24 05:00:00,50827.286348375506,50833.63519875952,50865.92216964705,50833.47300008159,50819.9243482416,50809.141357570334,50834.95535547879,,50796.876788891524,50837.73203447323,50840.50838468879,50833.303982276804
2021-02-24 05:05:00,50929.32866936534,50954.15838058115,50914.71844286515,50968.10386197941,50955.70701943492,50951.68980717839,50971.59697413607,,50959.86264187301,50944.31471535384,50988.81201053584,50945.6003797954
2021-02-24 05:10:00,50762.85560556132,50752.83683592133,50776.77453911527,50811.420857684345,50739.163819796944,50771.34240684571,50848.05757789398,,50726.599415824196,50777.25096349942,50829.57101100577,50775.165387267174
2021-02-24 05:15:00,50459.77283848081,50380.08609638555,50419.61864007019,50369.62799144756,50550.1841917127,50354.37491101176,50467.08133750305,,50379.1800562605,50411.678572459794,50397.531707608236,50412.44638600465
2021-02-24 05:20:00,50147.959181723156,50193.45385818101,50163.833815097976,50156.47943474585,50169.484900600306,50083.06180261891,50162.54967508115,,50146.226193812436,50158.56703684768,50191.57268522309,50147.67475302774
2021-02-24 05:25:00,50182.54855112223,50218.96179379275,50234.33731288151,50154.59119128793,50210.94756575028,50091.329018462166,50214.35985523832,,50199.438447936336,50210.56593726952,50182.94840211899,50181.6106580802
2021-02-24 05:30:00,50286.43445366911,50300.32147659855,50277.950805342334,50342.80173908381,50270.55834455577,50206.82669765707,50307.25498163155,,50276.748619747894,50299.0856472656,50316.80839251348,50282.546301373215
2021-02-24 05:35:00,50447.538775577996,50405.68600713011,50416.28029122129,50476.116252161286,50445.44916517286,50367.44075967747,50449.131019788154,,50468.15131897744,50429.91655379351,50435.77037167778,50428.47005169514
2021-02-24 05:40:00,50406.604448762184,50424.983443786994,50416.9128022881,50378.64717302623,50447.77319964663,50309.27487765567,50461.755090051745,,50380.76764713543,50426.13348268147,50390.61902624947,50389.57476482711
2021-02-24 05:45:00,50405.05870840602,50440.058532608695,50399.237769743086,50474.53524552454,50425.74855274086,50338.50450638897,50426.24254368841,,50387.46198783178,50414.917831754916,50402.5353019628,50394.94140203757
2021-02-24 05:50:00,50388.03412305862,50375.53976923077,50379.49144533689,50415.823768962495,50421.727724804776,50320.747727524555,50387.56076201855,,50339.24058728603,50362.26400949803,50404.25563123045,50357.817036447756
2021-02-24 05:55:00,50347.24573102908,50307.00562851782,50331.63902531899,50382.08018615373,50357.7044349315,50246.014772874,50346.24880439785,,50307.064917282994,50330.58006351979,50327.04776650331,50296.38071637981
2021-02-24 06:00:00,50438.00195065021,50436.13307754906,50459.99527168234,50433.778676429945,50531.12855781249,50424.14554009609,50405.43727834959,,50445.161709935404,50468.956268160975,50468.40734236142,50451.447548486794
2021-02-24 06:05:00,50508.69507573935,50580.91894379271,50584.3915397008,50560.16053077843,50598.92913948533,50497.71808590564,50579.1325477161,,50496.89730334134,50552.150800363284,50548.94386328797,50550.959198503915
2021-02-24 06:10:00,49957.09274960838,50068.50376712466,49987.18552233361,49905.756169634136,50213.08220434961,49668.06100692519,49941.772775015204,49698.23918457302,50061.452397524066,49957.81025859988,49917.49122660131,49889.12720086654
2021-02-24 06:15:00,49729.22870036957,49630.775006607335,49673.99984016821,49644.544145758424,49666.16677773571,49420.953211161046,49713.18231361083,,49613.97053235342,49676.27902355759,49655.188798790645,49580.902681882624
2021-02-24 06:20:00,49909.56712631293,49790.06430661517,49854.79976167452,49982.56777527633,49839.85418791049,49888.351892736915,49821.86689445207,,49804.94251582359,49896.81426402533,49867.711992593955,49878.07477908664
2021-02-24 06:25:00,49925.54110579735,49876.190990196075,49819.16055265967,49722.210193748324,49900.370989649804,49686.96235063035,49839.91248643609,,49774.725398452174,49805.768901640105,49900.12150374423,49769.27280063989
2021-02-24 06:30:00,49780.995501543104,49792.71736461663,49722.05681447629,49790.67832186928,49858.00122171945,49726.98532019645,49741.44652347714,,49694.712005781446,49757.261504361704,49786.10885840771,49766.884013132425
2021-02-24 06:35:00,49739.56376739762,49757.217434179045,49701.71829681493,49732.31097660277,49767.34466892301,49660.01739338953,49754.73091570323,,49686.015731236665,49729.420277861376,49725.789184245135,49719.40141009356
2021-02-24 06:40:00,49931.45559242574,49870.928030157644,49930.89268395849,49889.65423516782,49895.90512329572,49817.14887161597,49897.555397007476,49949.95333333333,49837.12701934107,49900.96074209886,49862.91917184253,49880.530160602895
2021-02-24 06:45:00,50251.45501041885,50191.0486958124,50207.25787584844,50273.56183669889,50254.88585773427,50143.77543584413,50305.65831191649,50017.75567010309,50332.062717557856,50209.681453354344,50172.299069409826,50204.86311165813
2021-02-24 06:50:00,50042.36092696016,50012.63577951002,50047.56461200633,50108.18014401784,50091.60218713081,49945.48544466801,50091.6758095015,50018.9,50043.19130981485,50042.85888232644,50040.902531593434,50024.23670024363
2021-02-24 06:55:00,50078.855349834696,50058.766833718844,50054.92366961066,50097.03516674835,50085.31507721104,49980.017402274105,50050.31303976784,,50080.8517952866,50055.04586012146,50060.208690597574,50050.00972426467
2021-02-24 07:00:00,50080.89685197308,50007.05788757933,50021.08818499945,50103.5609964148,50154.98309504562,49967.52562128961,50053.220147696884,,50024.82936875553,50047.06828200291,50045.71392256663,50033.479071509166
2021-02-24 07:05:00,49896.666847331326,49944.92343836373,49903.98604438336,49866.75403273635,49841.72006042954,49860.421994965414,49950.485108106746,,49845.699138734926,49886.244621368605,49917.69022107053,49896.75390257981
2021-02-24 07:10:00,49739.07621166787,49769.36290358743,49749.884838552,49667.511048145636,49818.43668610634,49646.33194654592,49639.32166455317,,49718.31832971994,49733.53797141164,49681.57080423896,49722.83327920951
2021-02-24 07:15:00,49694.5478700705,49739.54766666666,49727.6170550066,49680.628695982865,49734.14634241245,49610.609486551875,49696.46947552038,49680.1,49581.24338883008,49669.426388491316,49692.082535217545,49654.24657837208
2021-02-24 07:20:00,49899.84570457731,49891.85822510822,49960.54685112079,49993.61725133544,49871.80811479028,49833.01926921562,49984.37183318905,,49891.0213350483,49913.6493189274,49957.868041182526,49904.88737107917
2021-02-24 07:25:00,49803.237028034,49749.833333333336,49790.418901167264,49916.63820567241,49724.51710092925,49757.54850407319,49890.682070979645,,49811.83422270376,49835.29781014824,49774.85495925392,49788.31036078762
2021-02-24 07:30:00,49934.21837747845,49969.34818941505,49957.77621974811,49952.96712034738,49974.43178785855,49895.040509794206,49920.053172805034,,49867.814486999545,49925.82539885981,49943.066497698266,49925.021878418345
2021-02-24 07:35:00,50075.823494838536,50120.311923910434,50091.44113952329,50050.57186644166,50127.02814068929,50016.74045739248,50072.14450586093,,50020.46841475561,50088.126162228735,50081.20216566307,50076.677310068175
2021-02-24 07:40:00,50090.18871126257,50106.666901892095,50138.870964218186,50103.580590078025,50133.826625824695,50040.417597306434,50094.86630787961,,50061.21157710824,50080.69813336689,50108.133615088256,50086.861290950495
2021-02-24 07:45:00,50113.88725073482,50146.46672241086,50076.384840982486,50096.18147149981,50162.69958175375,50100.51490767725,50186.47628669789,,50097.65844078095,50122.565672649136,50147.70863032674,50125.1976124274
2021-02-24 07:50:00,50231.124611959545,50219.11756535948,50238.96226298989,50194.55731120495,50233.10596958027,50253.44773983329,50242.19251286809,,50223.96671308539,50222.3389013663,50249.62687451185,50232.72078774969
2021-02-24 07:55:00,50144.11171079587,50129.45792426368,50142.48340139592,50190.2653988207,50130.30077280142,50119.627872532175,50180.357642901894,,50105.72503007446,50137.45902736133,50163.17686765433,50142.37863398798
2021-02-24 08:00:00,50061.866457741526,50040.459789644025,50027.42308806996,50108.95927514959,50035.19417965802,50086.01378494143,50005.181571072164,49890.340000000004,50071.07201182308,50047.69783435899,50045.98713786748,50057.773573601524
2021-02-24 08:05:00,50299.92055501899,50318.09480772533,50311.24958814046,50301.63517865871,50324.12340441343,50340.619984978504,50332.862673721735,,50290.287738821775,50361.370817684,50279.024218549006,50321.159560816515
2021-02-24 08:10:00,50444.199277183034,50403.85034694502,50404.1246004774,50452.722535526416,50415.05825785877,50439.833373372414,50427.36357616071,50410.65000000001,50405.64362775663,50412.38462868596,50426.80557608741,50425.54592909557
2021-02-24 08:15:00,50695.47760705749,50732.65028785241,50768.417408062174,50792.48307944317,50692.98900693329,50825.93665197209,50787.7882071124,,50737.990520836065,50696.07104098566,50692.209697396,50767.43996512786
2021-02-24 08:20:00,50695.441561121384,50650.041937639195,50663.150689180955,50693.819442318345,50663.86736156351,50741.84019374087,50710.59962895439,,50654.94582715251,50665.6756766271,50686.53301667301,50700.87763182895
2021-02-24 08:25:00,50647.90884419963,50654.79330572808,50610.16385946801,50622.5692424161,50641.48392919428,50683.31231157001,50652.268572051034,,50611.47389305754,50622.26786000609,50651.85779500163,50656.58501552066
2021-02-24 08:30:00,50850.17854975677,50795.44464365612,50739.47776476342,50784.29182729013,50825.305068172966,50771.93819818239,50803.783734530254,,50768.68496011213,50772.489889393495,50800.01789582474,50814.87070045348
2021-02-24 08:35:00,50744.34540161533,50731.1153694192,50765.88040702351,50754.47098182362,50774.557673073796,50712.565812224915,50750.93881224654,50726.45,50741.938471189926,50732.364624357986,50764.99261061286,50737.711460095015
2021-02-24 08:40:00,50594.81685649168,50615.08159702347,50518.42592094186,50685.40871971385,50671.46079544198,50553.136102235825,50596.239699583064,,50576.603529697786,50560.313393335164,50602.49376269299,50582.418863164814
2021-02-24 08:45:00,50493.41180146056,50424.33178633976,50466.094751410514,50468.38001856391,50436.847002275936,50420.95861724316,50470.51863949659,,50420.27446384229,50440.4715571643,50474.36724408494,50449.196296003516
2021-02-24 08:50:00,50595.08990191235,50616.99253215078,50555.806510742776,50583.502291693774,50579.66215774769,50551.11185091458,50617.65598129032,,50606.511058433935,50611.79847129781,50641.17028836611,50597.23634753464
2021-02-24 08:55:00,50701.69457488945,50680.62999008921,50721.28128394295,50696.674905215725,50720.33295815477,50638.12732154009,50712.306304415404,,50671.89930232164,50683.66558658196,50684.89224046142,50681.46173978858
2021-02-24 09:00:00,50593.11947970755,50555.748319139406,50559.59631371786,50583.83870250653,50522.91963168664,50503.26238105478,50578.029334315404,,50525.221639474286,50543.342755174046,50566.26705327263,50557.05356897797
2021-02-24 09:05:00,50547.59108269907,50549.93086500284,50538.799128827035,50514.72041610663,50555.87892280939,50477.33380011124,50517.71305192392,,50511.300318860674,50530.101766479966,50542.521464008976,50531.468369031565
2021-02-24 09:10:00,50519.347296956665,50509.77572953737,50478.09704727268,50525.52880513916,50473.788888984585,50427.110959805636,50464.00203168657,,50501.24073927182,50520.307676066535,50526.27544038309,50491.216670497124
2021-02-24 09:15:00,50820.90432736069,50846.98990663346,50819.658535268296,50782.5929034245,50801.61942756972,50714.16956791589,50860.40420455831,50890.43,50795.949010643395,50847.94676674356,50774.58491248167,50812.29142927454
2021-02-24 09:20:00,50910.31579180794,50897.75567874527,50908.659830784185,50884.55577194265,50878.77036916161,50806.48080768575,50910.45995487417,50900.0,50869.2821276943,50877.76617486025,50889.10361814128,50874.8053695389
2021-02-24 09:25:00,50829.95227870147,50831.387972915785,50805.840332684915,50807.919065835056,50809.57474136434,50694.202800811196,50816.609260405035,,50811.77994037074,50802.5114381913,50845.607350249054,50797.78926346339
2021-02-24 09:30:00,50940.28390620927,50901.818334036274,50887.95333215557,50886.38231342663,50881.495277803515,50824.85401480675,50950.54923113976,50907.35,50884.574273375896,50902.65883242751,50996.39667403939,50921.56077313866
2021-02-24 09:35:00,51077.12892708434,51018.45847414234,51042.732229568224,51120.607646627825,50920.832004797805,50913.29436540094,51066.90483784137,50846.85,51058.46977977729,51086.47914580185,51070.67921043952,50969.52870937312
2021-02-24 09:40:00,51288.13425534561,51311.87674486094,51324.514746053486,51265.816425363126,51299.95822149547,51201.45304757013,51273.93784410668,,51243.78289821538,51274.859023018456,51263.536513741936,51261.753150222365
2021-02-24 09:45:00,51171.00752131174,51169.16082729806,51152.28634918015,51177.55293471401,51197.149397466594,51083.618154064316,51264.16259313376,,51145.75505411973,51158.118218194955,51208.57029208815,51164.4186558884
2021-02-24 09:50:00,50946.604681875935,50947.89905471126,50983.450222295,50957.377153181274,50953.19001662709,50840.26590433797,51000.00928549819,,50947.76710050775,50938.383843471616,50970.966513092935,50927.9522218999
2021-02-24 09:55:00,50905.245674264705,50927.231928166344,50900.64909987781,50922.8811416004,50911.46889335007,50805.54707852888,50979.163075803706,,50894.98544166302,50902.736172359364,50912.60398445068,50897.7031446351
2021-02-24 10:00:00,50969.07206800511,51000.09087875418,50967.41576885192,50981.83379637932,50970.5700400424,50880.24916506861,50993.115950852305,,50947.159321150815,50956.62323262378,50927.66825270315,50935.174131681815
2021-02-24 10:05:00,50901.26002014736,50868.100619269346,50880.60877817275,50829.08510710693,50864.87011402069,50746.44774701291,50967.67136927665,,50862.23047242923,50892.09885408241,50921.51468922164,50843.620870592014
2021-02-24 10:10:00,50814.15224504998,50793.76175438597,50768.56783906303,50852.4330913721,50781.26459736307,50701.34182010696,50860.524600219964,,50790.63764580531,50761.43282123959,50752.94581007548,50750.704412527644
2021-02-24 10:15:00,50575.122191919625,50504.63612713936,50533.09008080233,50573.15224763855,50586.06481374172,50405.68166910161,50565.31161918716,,50501.71587054771,50464.04348655461,50579.96311567366,50487.195522395836
2021-02-24 10:20:00,50531.4339241229,50478.02786818551,50532.72641734668,50560.23986858104,50582.06365285527,50397.760898274704,50448.65134001069,,50471.27627083029,50510.09083585082,50517.72326725365,50498.99529561419
2021-02-24 10:25:00,50385.95362982367,50409.9921611111,50382.49663085255,50381.74736783748,50401.11538490566,50326.11698077096,50424.368645511146,,50368.422999521754,50449.76973544426,50395.62990249419,50393.35827431957
2021-02-24 10:30:00,50569.62235384126,50572.81566753144,50564.927804164065,50595.043257466816,50604.16150271575,50446.56471841375,50597.046044040886,50544.26,50557.87750195928,50578.78522002067,50576.86449856972,50531.80490933508
2021-02-24 10:35:00,50328.87369152498,50347.32705156725,50343.84848503836,50345.8496415409,50388.587728602775,50281.587573715464,50393.092900158925,50486.11,50354.5459517347,50355.12715650968,50371.563567729565,50344.58942821505
2021-02-24 10:40:00,50522.90197085327,50497.82321214542,50506.02304480954,50493.56983006247,50493.131470342516,50398.114234430046,50469.4983859386,,50512.387621579044,50498.755496544414,50555.96186515751,50491.71771380504
2021-02-24 10:45:00,50562.27887321289,50562.4134673698,50523.85676945598,50586.69106425161,50561.69365605658,50452.6637291501,50567.86278506768,,50535.48641220177,50548.36263424636,50556.81135773414,50528.63114138616
2021-02-24 10:50:00,50494.225255717996,50496.67360465116,50485.136968673265,50498.72005516596,50474.02963859829,50411.6672879931,50477.15081460333,,50466.89549159169,50502.52043878938,50525.22379840219,50486.68874930442
2021-02-24 10:55:00,50265.349770539615,50287.65065486725,50310.48678786039,50275.6898645804,50307.36671318054,50202.50669360751,50250.82973946424,,50222.47357678267,50287.3102119013,50259.53829526974,50260.479577452985
2021-02-24 11:00:00,50319.66538608317,50330.807409902336,50380.47371205693,50306.69196115791,50332.10817345295,50284.40012645297,50377.95018903657,,50291.78301257401,50349.07454806288,50414.05322757036,50342.902021763555
