timestamp,stmp_vwmp (lower),lmax_vwmp (lower),gmni_vwmp (lower),itbi_vwmp (lower),okcn_vwmp (lower),bfnx_vwmp (lower),btrx_vwmp (lower),bfly_vwmp (lower),bnus_vwmp (lower),cbse_vwmp (lower),krkn_vwmp (lower),all_vwmp (lower)
2021-02-24 15:55:00,49832.69,49660.5,49630.22,49834.25,49742.46,49800.0,49877.06,,49795.21,49836.5,49833.2,49844.5
2021-02-24 16:00:00,50031.66,50118.5,50099.27,50016.75,49958.78,49995.0,50032.69,50014.08,50011.0,49958.38,49868.0,49866.55
2021-02-24 16:05:00,49828.63,49800.0,49960.08,49873.25,49980.63,49775.0,49950.73,49969.31,49785.65,49796.94,49821.0,49827.17
2021-02-24 16:10:00,49750.0,49679.0,49924.68,49794.25,49700.11,49677.0,49773.48,49769.03,49729.49,49768.84,49703.3,49735.5
2021-02-24 16:15:00,49671.54,49639.5,49719.06,49657.25,49660.45,49649.0,49636.02,,49623.0,49750.29,49650.0,49660.14
2021-02-24 16:20:00,49696.21,49742.5,49550.96,49819.75,49543.42,49567.0,49841.48,49449.13,49648.82,49371.62,49451.2,49750.71
2021-02-24 16:25:00,49494.83,49576.5,49464.1,49567.5,49603.66,49500.0,49567.66,49640.73,49563.75,49584.1,49595.8,49464.1
2021-02-24 16:30:00,49621.24,49509.5,49626.4,49612.0,49527.83,49612.0,49733.75,49537.17,49679.74,49659.58,49600.8,49750.0
2021-02-24 16:35:00,49816.01,49810.0,49781.0,49761.25,49729.16,49742.0,49789.77,,49865.08,49781.29,49848.2,49697.5
2021-02-24 16:40:00,49673.53,49623.5,49622.86,49640.25,49655.28,49596.79,49750.0,,49593.01,49651.62,49621.4,49630.5
2021-02-24 16:45:00,49621.05,49615.5,49601.33,49630.5,49635.51,49551.0,49600.55,,49629.89,49592.25,49649.9,49610.37
2021-02-24 16:50:00,49661.52,49668.5,49650.53,49742.0,49800.98,49731.0,49680.0,,49700.0,49671.94,49782.6,49731.0
2021-02-24 16:55:00,49384.92,49474.5,49357.47,49597.75,49368.0,49526.0,49360.01,,49341.98,49566.69,49352.4,49300.0
2021-02-24 17:00:00,49608.88,49401.0,49545.52,49640.0,49419.58,49478.0,49510.58,,49416.03,49505.78,49632.1,49479.0
2021-02-24 17:05:00,49967.24,49975.0,49969.87,49600.25,49662.25,49610.0,49789.0,49717.23,49831.41,49840.9,49689.3,49689.3
2021-02-24 17:10:00,49971.39,49775.0,49821.18,49820.25,49956.07,49902.0,49946.43,,49935.14,49886.56,49779.4,49790.81
2021-02-24 17:15:00,49874.4,49869.0,49857.93,49868.75,49816.37,49846.11,49853.08,,49861.35,49853.08,49864.7,49861.42
2021-02-24 17:20:00,49895.02,49886.5,49857.48,49940.25,49853.3,49913.56,49851.46,,49925.38,49917.14,49891.4,49863.99
2021-02-24 17:25:00,49750.0,49744.0,49935.46,49900.25,49906.0,49724.45,49759.77,49779.0,49794.72,49722.04,49803.6,49795.1
2021-02-24 17:30:00,49679.52,49732.0,49716.8,49725.5,49694.11,49681.0,49783.17,,49657.51,49792.65,49700.5,49769.1
2021-02-24 17:35:00,49695.34,49725.0,49755.39,49692.75,49703.04,49750.0,49770.78,49731.74,49710.87,49768.87,49700.0,49652.0
2021-02-24 17:40:00,49939.39,49853.5,49798.18,49783.75,49756.98,49830.0,49876.68,,49857.72,49879.71,49897.7,49885.0
2021-02-24 17:45:00,49838.84,49851.5,49913.74,49880.25,49938.01,49817.0,49863.44,,49915.1,49859.34,49825.9,49797.62
2021-02-24 17:50:00,49840.33,49820.5,49861.06,49840.25,49875.53,49790.0,49846.59,,49827.22,49859.65,49800.0,49851.12
2021-02-24 17:55:00,49965.9,50031.5,49967.56,50042.5,50066.47,50033.0,49908.27,,50054.12,49950.0,49995.0,49985.29
2021-02-24 18:00:00,50001.65,50077.5,50083.29,50020.25,50028.67,49973.0,50020.9,,49998.91,49992.41,50000.0,49953.0
2021-02-24 18:05:00,49790.34,49834.5,49750.01,49840.25,49894.2,49880.0,49842.48,,49932.4,49888.44,49909.4,49925.91
2021-02-24 18:10:00,49721.98,49678.0,49812.45,49700.0,49713.77,49650.0,49701.65,,49700.45,49777.96,49683.2,49677.9
2021-02-24 18:15:00,49806.74,49768.5,49775.65,49763.75,49777.4,49729.0,49608.15,49600.0,49792.49,49791.81,49700.0,49656.21
2021-02-24 18:20:00,49579.41,49563.5,49622.15,49569.5,49592.92,49557.89,49590.5,,49614.28,49569.01,49600.0,49599.9
2021-02-24 18:25:00,49682.37,49731.0,49718.01,49707.0,49702.08,49712.0,49669.25,,49703.75,49670.04,49700.0,49739.0
2021-02-24 18:30:00,49854.0,49806.5,49930.72,49732.5,49911.29,49860.0,49698.88,49700.0,49848.88,49733.19,49891.2,49727.9
2021-02-24 18:35:00,49950.0,49936.0,49925.7,49940.25,49957.76,49923.0,49939.76,,49941.12,50007.14,49946.2,49963.48
2021-02-24 18:40:00,49880.28,49900.5,49904.2,49866.75,49935.09,49879.0,49941.93,,49862.15,49880.11,49900.9,49950.96
2021-02-24 18:45:00,49808.26,49899.0,49770.97,49802.75,49799.53,49790.15,49812.69,,49800.5,49766.83,49807.1,49804.9
2021-02-24 18:50:00,49701.54,49736.5,49779.0,49860.25,49720.32,49773.0,49769.49,,49717.72,49695.11,49751.0,49775.0
2021-02-24 18:55:00,49616.74,49683.5,49631.29,49614.75,49643.11,49614.0,49650.0,,49604.65,49614.76,49616.5,49651.2
2021-02-24 19:00:00,49660.0,49731.5,49609.06,49660.0,49629.75,49655.0,49584.99,,49611.0,49653.31,49651.0,49641.0
2021-02-24 19:05:00,49641.93,49402.0,49459.87,49620.25,49550.09,49456.0,49560.08,,49500.0,49591.01,49601.1,49525.9
2021-02-24 19:10:00,49386.96,49495.5,49438.06,49400.25,49504.75,49465.0,49408.46,49444.96,49611.0,49438.04,49427.9,49438.04
2021-02-24 19:15:00,49491.5,49485.5,49487.67,49422.0,49488.16,49479.57,49495.12,,49449.71,49466.07,49483.4,49442.14
2021-02-24 19:20:00,49532.92,49539.0,49526.16,49548.75,49514.0,49578.0,49499.4,,49525.0,49554.24,49523.2,49539.4
2021-02-24 19:25:00,49507.53,49413.0,49475.44,49434.5,49430.03,49529.0,49406.14,,49462.86,49531.84,49542.2,49410.6
2021-02-24 19:30:00,49315.14,49186.0,49300.01,49388.0,49332.01,49410.0,49228.0,49400.0,49200.0,49175.17,49350.1,49254.24
2021-02-24 19:35:00,48981.12,49006.0,49172.51,49000.0,48914.83,48848.0,48946.92,48997.6,49000.0,49016.12,48977.3,49196.0
2021-02-24 19:40:00,49085.75,49016.5,49018.12,49040.25,49128.34,49076.0,49000.0,,49103.55,49042.33,49014.7,49127.0
2021-02-24 19:45:00,49164.65,49004.5,49133.22,49060.75,49178.46,49115.0,49071.49,,48967.3,49067.1,48975.7,49150.0
2021-02-24 19:50:00,49014.25,48976.0,48984.71,49076.25,49116.27,49040.0,48955.18,,49047.58,49000.95,49137.4,49131.51
2021-02-24 19:55:00,49087.7,48898.5,48949.25,49027.25,49003.83,48926.0,48901.58,,48872.0,49071.22,49025.3,48942.18
2021-02-24 20:00:00,49239.49,49239.0,48898.02,48906.0,48963.87,49217.0,49200.06,49144.07,48975.06,49180.0,49054.9,48897.69
2021-02-24 20:05:00,49061.14,49190.5,49109.22,49160.25,49148.17,49150.0,49046.84,,49052.12,49145.34,49063.6,49150.0
2021-02-24 20:10:00,49119.0,49126.5,49032.47,49128.5,49204.54,49099.0,49114.81,,49150.0,49127.78,49024.6,49163.28
2021-02-24 20:15:00,49085.2,49148.0,49085.2,49098.0,49094.97,49087.0,49059.58,,49039.07,49079.24,49130.0,49092.72
2021-02-24 20:20:00,48920.91,49022.0,48950.4,48912.5,49020.27,48901.0,48950.0,,48898.77,48914.35,48810.7,48973.0
2021-02-24 20:25:00,48832.67,48867.5,48836.99,48880.25,48800.0,48780.0,48887.88,,48803.86,48806.49,48898.2,48806.5
2021-02-24 20:30:00,48707.28,48774.5,48689.55,48762.0,48730.8,48758.0,48694.19,,48734.34,48736.25,48909.7,48724.35
2021-02-24 20:35:00,48836.03,48803.5,48652.71,48833.0,48785.4,48830.0,48654.82,,48750.0,48831.34,48869.5,48790.58
2021-02-24 20:40:00,48955.0,48987.0,48762.48,49019.75,48918.48,48985.0,48860.61,48929.05,48757.66,48997.59,48891.6,48749.0
2021-02-24 20:45:00,48856.77,48812.0,48831.55,48704.5,48744.26,48666.0,48688.9,,48700.0,48880.97,48802.4,48822.74
2021-02-24 20:50:00,48990.06,49000.5,48893.04,48932.5,48904.01,48990.0,48948.36,,48872.1,48911.12,48885.4,48966.39
2021-02-24 20:55:00,49075.52,48949.5,49170.97,49217.75,49132.29,49013.0,48960.39,49144.07,49151.26,49088.72,49073.0,49079.63
2021-02-24 21:00:00,49124.38,49150.0,49048.17,49050.0,49136.02,49164.0,49122.0,,49113.05,49118.29,49095.4,49134.72
2021-02-24 21:05:00,48852.87,48931.5,48702.01,48728.25,48706.58,48840.0,48720.54,48844.07,48776.01,48953.02,48738.7,48729.76
2021-02-24 21:10:00,48566.97,48572.0,48568.92,48565.25,48658.4,48655.0,48600.16,,48599.57,48638.01,48631.8,48634.0
2021-02-24 21:15:00,48480.0,48573.0,48515.55,48260.25,48462.38,48260.0,48281.66,48272.99,48395.93,48377.83,48500.0,48364.0
2021-02-24 21:20:00,48316.96,48207.0,48522.14,48257.5,48224.21,48360.0,48202.44,,48400.0,48400.64,48247.5,48311.01
2021-02-24 21:25:00,48212.27,48381.5,48250.0,48274.25,48247.27,48242.0,48217.33,,48261.2,48249.99,48222.0,48210.85
2021-02-24 21:30:00,48214.96,48321.0,48230.57,48262.25,48309.24,48339.0,48309.91,48221.14,48316.43,48293.48,48258.0,48255.5
2021-02-24 21:35:00,48410.1,48408.0,48522.14,48388.0,48419.1,48413.0,48433.48,48413.49,48386.43,48404.0,48352.1,48349.9
2021-02-24 21:40:00,48456.06,48492.5,48549.08,48473.5,48485.98,48464.0,48474.21,,48467.28,48478.93,48451.0,48437.9
2021-02-24 21:45:00,48187.98,48278.0,48244.85,48234.75,48443.25,48268.0,48399.3,,48444.58,48442.09,48400.0,48442.09
2021-02-24 21:50:00,48175.2,48270.5,48304.56,48186.0,48248.79,48210.0,48226.75,,48226.43,48293.59,48234.2,48250.0
2021-02-24 21:55:00,48800.0,48511.5,48718.53,48739.0,48784.35,48867.0,48826.03,48499.0,48731.82,48550.0,48683.2,48695.8
2021-02-24 22:00:00,48645.26,,48601.22,48631.25,48403.43,48393.42,48754.0,,48541.09,48665.13,48726.2,48641.46
2021-02-24 22:05:00,48192.54,48171.5,48281.23,48409.75,48248.33,48155.0,48219.6,48211.04,48361.66,48191.71,48200.0,48250.01
2021-02-24 22:10:00,48140.74,48179.0,48243.56,48150.0,48102.76,48108.0,48291.06,48148.7,48066.79,48276.81,48380.9,48156.0
2021-02-24 22:15:00,48300.68,48441.0,48413.15,48278.5,48407.32,48377.0,48427.22,48252.47,48169.52,48376.26,48457.8,48394.5
2021-02-24 22:20:00,48389.06,48268.0,48441.43,48393.25,48428.13,48410.49,48450.0,,48382.94,48392.04,48310.1,48373.4
2021-02-24 22:25:00,48711.35,48499.5,48599.12,48594.0,48595.18,48460.0,48649.0,,48696.04,48474.44,48683.6,48618.46
2021-02-24 22:30:00,48661.35,48900.0,48735.81,48690.0,48861.92,48827.59,48587.99,48864.19,48633.19,48592.63,48763.9,48858.65
2021-02-24 22:35:00,48970.27,48891.0,49004.72,48967.75,48621.63,48857.0,48712.84,,48605.98,48949.83,48974.5,48766.28
2021-02-24 22:40:00,48711.49,48731.5,48740.35,48703.25,48717.45,48800.0,48699.57,,48675.0,48720.89,48767.9,48814.3
2021-02-24 22:45:00,48772.34,48622.0,48710.88,48657.75,48762.92,48676.0,48700.0,,48515.28,48648.8,48682.3,48635.07
2021-02-24 22:50:00,48757.13,48800.5,48859.23,48832.0,48701.26,48792.0,48797.44,,48716.94,48738.24,48789.4,48852.0
2021-02-24 22:55:00,48880.26,48902.0,48803.19,48885.75,48894.64,48775.0,48844.8,,48801.18,48871.19,48800.0,48825.0
2021-02-24 23:00:00,49251.35,48934.5,49035.43,48900.0,48872.47,49237.0,48919.99,,48828.68,48859.86,49240.0,49224.0
2021-02-24 23:05:00,49300.0,49406.0,49480.21,49308.0,49326.37,49462.0,49502.37,,49373.51,49400.0,49500.0,49367.0
2021-02-24 23:10:00,49359.8,49323.5,49338.27,49338.0,49476.33,49340.0,49366.65,,49298.62,49335.08,49392.1,49341.06
2021-02-24 23:15:00,49312.64,49282.5,49311.17,49256.0,49200.81,49197.0,49349.19,,49224.37,49276.15,49178.2,49224.37
2021-02-24 23:20:00,49248.67,49374.5,49431.3,49380.0,49287.72,49480.0,49279.06,,49354.5,49274.98,49238.1,49305.0
2021-02-24 23:25:00,49403.91,49384.0,49434.04,49440.25,49282.65,49450.0,49298.52,,49422.24,49479.78,49399.5,49366.83
2021-02-24 23:30:00,49433.08,49394.5,49527.28,49417.25,49526.51,49497.0,49443.49,,49388.45,49446.78,49477.3,49481.0
2021-02-24 23:35:00,49641.0,49644.5,49737.56,49760.75,49714.29,49625.0,49656.27,,49450.0,49627.27,49591.1,49565.0
2021-02-24 23:40:00,49600.0,49565.0,49646.46,49617.75,49596.42,49518.0,49629.7,49603.44,49591.74,49609.7,49510.1,49625.58
2021-02-24 23:45:00,49628.93,49690.0,49753.1,49619.75,49649.21,49655.0,49708.64,,49586.17,49659.64,49610.0,49732.0
2021-02-24 23:50:00,49749.86,49625.5,49546.42,49700.0,49583.42,49611.0,49704.6,,49566.23,49598.52,49704.1,49775.6
2021-02-24 23:55:00,49728.06,49725.5,49639.2,49607.0,49693.16,49694.0,49689.17,49712.15,49600.0,49613.04,49627.0,49653.73
