timestamp,stmp_vwap,lmax_vwap,gmni_vwap,itbi_vwap,okcn_vwap,bfnx_vwap,btrx_vwap,bfly_vwap,bnus_vwap,cbse_vwap,krkn_vwap,all_vwap
2021-02-24 01:35:00,49131.82,49049.02,49210.11,49146.63,49208.83,49144.6,49167.01,49140.16,49175.57,49178.03,49144.03,49161.15
2021-02-24 01:40:00,49559.93,49730.27,49657.65,49692.99,49685.82,49674.85,49580.12,49810.69,49593.33,49622.61,49573.33,49637.34
2021-02-24 01:45:00,49805.87,49795.27,49873.9,49726.87,49851.03,49863.17,49829.51,,49811.28,49806.05,49803.88,49817.46
2021-02-24 01:50:00,49739.19,49688.49,49704.17,49705.11,49733.93,49659.51,49674.56,,49689.71,49726.27,49681.28,49701.98
2021-02-24 01:55:00,49968.83,49967.17,50105.42,50024.55,49959.25,49953.1,50011.12,50161.64,49950.03,50014.25,49989.99,49994.27
2021-02-24 02:00:00,50219.5,50224.3,50146.37,50390.22,50159.24,50270.7,50213.19,50196.82,50227.76,50263.63,50243.85,50254.3
2021-02-24 02:05:00,50528.1,50418.44,50482.12,50402.57,50425.09,50394.29,50484.45,,50443.07,50466.66,50426.57,50453.41
2021-02-24 02:10:00,50207.17,50212.16,50184.76,50171.69,50156.87,50155.59,50253.75,,50174.28,50190.28,50170.07,50185.51
2021-02-24 02:15:00,50049.98,50074.46,50077.72,50107.75,50117.6,50030.56,50181.69,50136.78,50116.7,50092.68,50056.73,50077.18
2021-02-24 02:20:00,49951.81,49915.88,50018.72,49949.94,49953.1,49910.0,50018.2,,49899.12,49981.91,49973.3,49960.47
2021-02-24 02:25:00,50049.82,49996.84,50009.29,49978.99,50039.61,49962.14,50043.93,,50012.19,50016.3,49996.36,50009.06
2021-02-24 02:30:00,50219.69,50159.82,50308.54,50203.98,50200.05,50264.02,50278.16,,50223.26,50255.19,50221.63,50240.9
2021-02-24 02:35:00,50365.86,50397.56,50403.45,50362.25,50358.64,50415.47,50354.54,,50382.06,50389.88,50393.05,50393.99
2021-02-24 02:40:00,50271.44,50229.02,50173.47,50185.52,50180.37,50168.5,50123.5,,50179.14,50215.82,50161.47,50213.65
2021-02-24 02:45:00,50333.52,50340.33,50339.75,50291.85,50314.39,50292.42,50358.41,,50304.84,50337.35,50293.88,50323.75
2021-02-24 02:50:00,50312.45,50326.49,50347.2,50318.26,50328.89,50288.78,50350.95,,50316.85,50329.89,50330.54,50322.31
2021-02-24 02:55:00,50366.12,50277.52,50301.5,50267.01,50292.96,50197.37,50308.21,,50291.66,50316.73,50292.4,50297.26
2021-02-24 03:00:00,50361.44,50330.74,50388.98,50260.29,50186.14,50258.13,50332.74,,50255.73,50298.98,50291.93,50313.8
2021-02-24 03:05:00,50460.72,50478.46,50515.48,50435.19,50455.33,50467.44,50479.98,,50466.57,50493.79,50481.98,50483.56
2021-02-24 03:10:00,50393.81,50387.14,50410.78,50323.22,50344.97,50342.47,50478.55,,50367.4,50410.53,50401.93,50397.22
2021-02-24 03:15:00,50368.1,50363.74,50310.64,50363.28,50376.11,50315.34,50385.37,,50362.06,50384.24,50347.27,50356.23
2021-02-24 03:20:00,50367.78,50342.87,50360.15,50343.7,50352.57,50273.55,50382.82,,50328.52,50370.59,50350.89,50359.01
2021-02-24 03:25:00,50286.84,50280.97,50274.91,50293.7,50272.09,50225.14,50312.09,,50264.97,50290.28,50282.72,50282.82
2021-02-24 03:30:00,50290.3,50269.42,50289.05,50274.69,50301.07,50244.3,50297.4,,50280.37,50291.19,50285.14,50285.85
2021-02-24 03:35:00,50409.18,50401.22,50416.53,50400.62,50432.92,50382.25,50429.23,,50366.38,50406.98,50402.78,50404.0
2021-02-24 03:40:00,50478.45,50460.28,50514.57,50473.06,50511.54,50440.58,50521.44,,50487.84,50497.09,50494.7,50481.56
2021-02-24 03:45:00,50587.14,50416.89,50474.26,50555.65,50490.72,50462.27,50673.81,,50479.32,50541.87,50525.69,50502.44
2021-02-24 03:50:00,50825.46,50807.0,50842.7,50834.51,50824.9,50770.24,50859.38,,50826.88,50848.0,50827.74,50818.78
2021-02-24 03:55:00,50924.14,50942.23,50947.13,50932.91,50954.19,50921.1,50920.07,50948.0,50868.59,50937.7,50937.15,50927.97
2021-02-24 04:00:00,51037.26,51035.72,51051.26,50981.23,51046.43,51016.95,51037.39,51018.86,51021.53,51044.8,51047.68,51037.95
2021-02-24 04:05:00,51181.01,51181.64,51192.05,51142.88,51230.82,51096.27,51204.85,,51168.74,51201.15,51191.72,51184.55
2021-02-24 04:10:00,51263.15,51252.31,51258.17,51268.83,51233.15,51241.65,51255.35,,51269.68,51269.49,51246.54,51260.35
2021-02-24 04:15:00,51146.97,51224.59,51117.22,51166.51,51196.86,51092.27,51138.39,,51144.39,51143.86,51142.43,51143.78
2021-02-24 04:20:00,50962.39,50982.89,50987.05,50992.5,50982.75,50956.06,50991.84,,50975.16,50979.42,50960.36,50973.71
2021-02-24 04:25:00,50912.37,50873.33,50944.61,50919.56,50787.56,50799.33,50853.47,50741.72,50842.93,50836.32,50869.65,50851.88
2021-02-24 04:30:00,50802.33,50787.94,50811.57,50751.76,50787.11,50763.0,50733.79,,50756.9,50783.87,50752.11,50781.24
2021-02-24 04:35:00,50701.7,50707.57,50708.22,50749.16,50750.14,50682.74,50702.47,,50740.43,50714.76,50662.27,50703.09
2021-02-24 04:40:00,50551.74,50465.98,50501.67,50512.11,50541.79,50473.35,50515.32,,50494.89,50482.92,50515.47,50486.98
2021-02-24 04:45:00,50549.18,50597.39,50541.06,50589.39,50554.83,50611.29,50635.44,,50534.17,50604.38,50556.47,50593.07
2021-02-24 04:50:00,50903.43,50864.48,50906.93,50840.05,50867.04,50871.75,50908.38,,50897.13,50872.88,50859.15,50873.43
2021-02-24 04:55:00,50813.03,50778.48,50745.81,50776.37,50806.23,50671.44,50834.49,,50771.09,50774.02,50766.67,50750.59
2021-02-24 05:00:00,50827.29,50833.64,50865.92,50833.47,50819.92,50809.14,50834.96,,50796.88,50837.73,50840.51,50833.3
2021-02-24 05:05:00,50929.33,50954.16,50914.72,50968.1,50955.71,50951.69,50971.6,,50959.86,50944.31,50988.81,50945.6
2021-02-24 05:10:00,50762.86,50752.84,50776.77,50811.42,50739.16,50771.34,50848.06,,50726.6,50777.25,50829.57,50775.17
2021-02-24 05:15:00,50459.77,50380.09,50419.62,50369.63,50550.18,50354.37,50467.08,,50379.18,50411.68,50397.53,50412.45
2021-02-24 05:20:00,50147.96,50193.45,50163.83,50156.48,50169.48,50083.06,50162.55,,50146.23,50158.57,50191.57,50147.67
2021-02-24 05:25:00,50182.55,50218.96,50234.34,50154.59,50210.95,50091.33,50214.36,,50199.44,50210.57,50182.95,50181.61
2021-02-24 05:30:00,50286.43,50300.32,50277.95,50342.8,50270.56,50206.83,50307.25,,50276.75,50299.09,50316.81,50282.55
2021-02-24 05:35:00,50447.54,50405.69,50416.28,50476.12,50445.45,50367.44,50449.13,,50468.15,50429.92,50435.77,50428.47
2021-02-24 05:40:00,50406.6,50424.98,50416.91,50378.65,50447.77,50309.27,50461.76,,50380.77,50426.13,50390.62,50389.57
2021-02-24 05:45:00,50405.06,50440.06,50399.24,50474.54,50425.75,50338.5,50426.24,,50387.46,50414.92,50402.54,50394.94
2021-02-24 05:50:00,50388.03,50375.54,50379.49,50415.82,50421.73,50320.75,50387.56,,50339.24,50362.26,50404.26,50357.82
2021-02-24 05:55:00,50347.25,50307.01,50331.64,50382.08,50357.7,50246.01,50346.25,,50307.06,50330.58,50327.05,50296.38
2021-02-24 06:00:00,50438.0,50436.13,50460.0,50433.78,50531.13,50424.15,50405.44,,50445.16,50468.96,50468.41,50451.45
2021-02-24 06:05:00,50508.7,50580.92,50584.39,50560.16,50598.93,50497.72,50579.13,,50496.9,50552.15,50548.94,50550.96
2021-02-24 06:10:00,49957.09,50068.5,49987.19,49905.76,50213.08,49668.06,49941.77,49698.24,50061.45,49957.81,49917.49,49889.13
2021-02-24 06:15:00,49729.23,49630.78,49674.0,49644.54,49666.17,49420.95,49713.18,,49613.97,49676.28,49655.19,49580.9
2021-02-24 06:20:00,49909.57,49790.06,49854.8,49982.57,49839.85,49888.35,49821.87,,49804.94,49896.81,49867.71,49878.07
2021-02-24 06:25:00,49925.54,49876.19,49819.16,49722.21,49900.37,49686.96,49839.91,,49774.73,49805.77,49900.12,49769.27
2021-02-24 06:30:00,49781.0,49792.72,49722.06,49790.68,49858.0,49726.99,49741.45,,49694.71,49757.26,49786.11,49766.88
2021-02-24 06:35:00,49739.56,49757.22,49701.72,49732.31,49767.34,49660.02,49754.73,,49686.02,49729.42,49725.79,49719.4
2021-02-24 06:40:00,49931.46,49870.93,49930.89,49889.65,49895.91,49817.15,49897.56,49949.95,49837.13,49900.96,49862.92,49880.53
2021-02-24 06:45:00,50251.46,50191.05,50207.26,50273.56,50254.89,50143.78,50305.66,50017.76,50332.06,50209.68,50172.3,50204.86
2021-02-24 06:50:00,50042.36,50012.64,50047.56,50108.18,50091.6,49945.49,50091.68,50018.9,50043.19,50042.86,50040.9,50024.24
2021-02-24 06:55:00,50078.86,50058.77,50054.92,50097.04,50085.32,49980.02,50050.31,,50080.85,50055.05,50060.21,50050.01
2021-02-24 07:00:00,50080.9,50007.06,50021.09,50103.56,50154.98,49967.53,50053.22,,50024.83,50047.07,50045.71,50033.48
2021-02-24 07:05:00,49896.67,49944.92,49903.99,49866.75,49841.72,49860.42,49950.49,,49845.7,49886.24,49917.69,49896.75
2021-02-24 07:10:00,49739.08,49769.36,49749.88,49667.51,49818.44,49646.33,49639.32,,49718.32,49733.54,49681.57,49722.83
2021-02-24 07:15:00,49694.55,49739.55,49727.62,49680.63,49734.15,49610.61,49696.47,49680.1,49581.24,49669.43,49692.08,49654.25
2021-02-24 07:20:00,49899.85,49891.86,49960.55,49993.62,49871.81,49833.02,49984.37,,49891.02,49913.65,49957.87,49904.89
2021-02-24 07:25:00,49803.24,49749.83,49790.42,49916.64,49724.52,49757.55,49890.68,,49811.83,49835.3,49774.85,49788.31
2021-02-24 07:30:00,49934.22,49969.35,49957.78,49952.97,49974.43,49895.04,49920.05,,49867.81,49925.83,49943.07,49925.02
2021-02-24 07:35:00,50075.82,50120.31,50091.44,50050.57,50127.03,50016.74,50072.14,,50020.47,50088.13,50081.2,50076.68
2021-02-24 07:40:00,50090.19,50106.67,50138.87,50103.58,50133.83,50040.42,50094.87,,50061.21,50080.7,50108.13,50086.86
2021-02-24 07:45:00,50113.89,50146.47,50076.38,50096.18,50162.7,50100.51,50186.48,,50097.66,50122.57,50147.71,50125.2
2021-02-24 07:50:00,50231.12,50219.12,50238.96,50194.56,50233.11,50253.45,50242.19,,50223.97,50222.34,50249.63,50232.72
2021-02-24 07:55:00,50144.11,50129.46,50142.48,50190.27,50130.3,50119.63,50180.36,,50105.73,50137.46,50163.18,50142.38
2021-02-24 08:00:00,50061.87,50040.46,50027.42,50108.96,50035.19,50086.01,50005.18,49890.34,50071.07,50047.7,50045.99,50057.77
2021-02-24 08:05:00,50299.92,50318.09,50311.25,50301.64,50324.12,50340.62,50332.86,,50290.29,50361.37,50279.02,50321.16
2021-02-24 08:10:00,50444.2,50403.85,50404.12,50452.72,50415.06,50439.83,50427.36,50410.65,50405.64,50412.38,50426.81,50425.55
2021-02-24 08:15:00,50695.48,50732.65,50768.42,50792.48,50692.99,50825.94,50787.79,,50737.99,50696.07,50692.21,50767.44
2021-02-24 08:20:00,50695.44,50650.04,50663.15,50693.82,50663.87,50741.84,50710.6,,50654.95,50665.68,50686.53,50700.88
2021-02-24 08:25:00,50647.91,50654.79,50610.16,50622.57,50641.48,50683.31,50652.27,,50611.47,50622.27,50651.86,50656.59
2021-02-24 08:30:00,50850.18,50795.44,50739.48,50784.29,50825.31,50771.94,50803.78,,50768.68,50772.49,50800.02,50814.87
2021-02-24 08:35:00,50744.35,50731.12,50765.88,50754.47,50774.56,50712.57,50750.94,50726.45,50741.94,50732.36,50764.99,50737.71
2021-02-24 08:40:00,50594.82,50615.08,50518.43,50685.41,50671.46,50553.14,50596.24,,50576.6,50560.31,50602.49,50582.42
2021-02-24 08:45:00,50493.41,50424.33,50466.09,50468.38,50436.85,50420.96,50470.52,,50420.27,50440.47,50474.37,50449.2
2021-02-24 08:50:00,50595.09,50616.99,50555.81,50583.5,50579.66,50551.11,50617.66,,50606.51,50611.8,50641.17,50597.24
2021-02-24 08:55:00,50701.69,50680.63,50721.28,50696.67,50720.33,50638.13,50712.31,,50671.9,50683.67,50684.89,50681.46
2021-02-24 09:00:00,50593.12,50555.75,50559.6,50583.84,50522.92,50503.26,50578.03,,50525.22,50543.34,50566.27,50557.05
2021-02-24 09:05:00,50547.59,50549.93,50538.8,50514.72,50555.88,50477.33,50517.71,,50511.3,50530.1,50542.52,50531.47
2021-02-24 09:10:00,50519.35,50509.78,50478.1,50525.53,50473.79,50427.11,50464.0,,50501.24,50520.31,50526.28,50491.22
2021-02-24 09:15:00,50820.9,50846.99,50819.66,50782.59,50801.62,50714.17,50860.4,50890.43,50795.95,50847.95,50774.58,50812.29
2021-02-24 09:20:00,50910.32,50897.76,50908.66,50884.56,50878.77,50806.48,50910.46,50900.0,50869.28,50877.77,50889.1,50874.81
2021-02-24 09:25:00,50829.95,50831.39,50805.84,50807.92,50809.57,50694.2,50816.61,,50811.78,50802.51,50845.61,50797.79
2021-02-24 09:30:00,50940.28,50901.82,50887.95,50886.38,50881.5,50824.85,50950.55,50907.35,50884.57,50902.66,50996.4,50921.56
2021-02-24 09:35:00,51077.13,51018.46,51042.73,51120.61,50920.83,50913.29,51066.9,50846.85,51058.47,51086.48,51070.68,50969.53
2021-02-24 09:40:00,51288.13,51311.88,51324.51,51265.82,51299.96,51201.45,51273.94,,51243.78,51274.86,51263.54,51261.75
2021-02-24 09:45:00,51171.01,51169.16,51152.29,51177.55,51197.15,51083.62,51264.16,,51145.76,51158.12,51208.57,51164.42
2021-02-24 09:50:00,50946.6,50947.9,50983.45,50957.38,50953.19,50840.27,51000.01,,50947.77,50938.38,50970.97,50927.95
2021-02-24 09:55:00,50905.25,50927.23,50900.65,50922.88,50911.47,50805.55,50979.16,,50894.99,50902.74,50912.6,50897.7
2021-02-24 10:00:00,50969.07,51000.09,50967.42,50981.83,50970.57,50880.25,50993.12,,50947.16,50956.62,50927.67,50935.17
2021-02-24 10:05:00,50901.26,50868.1,50880.61,50829.09,50864.87,50746.45,50967.67,,50862.23,50892.1,50921.51,50843.62
2021-02-24 10:10:00,50814.15,50793.76,50768.57,50852.43,50781.26,50701.34,50860.52,,50790.64,50761.43,50752.95,50750.7
2021-02-24 10:15:00,50575.12,50504.64,50533.09,50573.15,50586.06,50405.68,50565.31,,50501.72,50464.04,50579.96,50487.2
2021-02-24 10:20:00,50531.43,50478.03,50532.73,50560.24,50582.06,50397.76,50448.65,,50471.28,50510.09,50517.72,50499.0
2021-02-24 10:25:00,50385.95,50409.99,50382.5,50381.75,50401.12,50326.12,50424.37,,50368.42,50449.77,50395.63,50393.36
2021-02-24 10:30:00,50569.62,50572.82,50564.93,50595.04,50604.16,50446.56,50597.05,50544.26,50557.88,50578.79,50576.86,50531.8
2021-02-24 10:35:00,50328.87,50347.33,50343.85,50345.85,50388.59,50281.59,50393.09,50486.11,50354.55,50355.13,50371.56,50344.59
2021-02-24 10:40:00,50522.9,50497.82,50506.02,50493.57,50493.13,50398.11,50469.5,,50512.39,50498.76,50555.96,50491.72
2021-02-24 10:45:00,50562.28,50562.41,50523.86,50586.69,50561.69,50452.66,50567.86,,50535.49,50548.36,50556.81,50528.63
2021-02-24 10:50:00,50494.23,50496.67,50485.14,50498.72,50474.03,50411.67,50477.15,,50466.9,50502.52,50525.22,50486.69
2021-02-24 10:55:00,50265.35,50287.65,50310.49,50275.69,50307.37,50202.51,50250.83,,50222.47,50287.31,50259.54,50260.48
2021-02-24 11:00:00,50319.67,50330.81,50380.47,50306.69,50332.11,50284.4,50377.95,,50291.78,50349.07,50414.05,50342.9
2021-02-24 11:05:00,50541.35,50572.82,50560.28,50578.06,50543.36,50465.22,50566.61,,50566.51,50528.25,50568.26,50529.46
2021-02-24 11:10:00,50556.7,50537.74,50551.61,50558.32,50529.24,50490.76,50580.91,50500.0,50507.64,50518.23,50535.64,50516.47
2021-02-24 11:15:00,50390.5,50367.54,50397.91,50403.52,50391.26,50301.32,50379.44,,50376.44,50391.11,50447.18,50387.44
2021-02-24 11:20:00,50679.05,50596.48,50580.36,50588.87,50583.85,50528.94,50622.67,50436.16,50539.75,50540.5,50558.62,50583.77
2021-02-24 11:25:00,50808.07,50810.55,50812.95,50818.88,50825.8,50730.38,50815.91,,50792.94,50808.43,50817.75,50795.85
2021-02-24 11:30:00,50738.13,50751.02,50784.98,50783.76,50800.95,50715.93,50759.61,,50773.23,50759.21,50749.9,50744.58
2021-02-24 11:35:00,50681.15,50690.59,50673.32,50680.99,50682.58,50627.5,50719.43,50702.08,50712.59,50683.09,50665.94,50681.35
2021-02-24 11:40:00,50448.03,50471.85,50480.49,50620.39,50603.23,50479.01,50566.61,,50465.92,50525.06,50494.72,50483.17
2021-02-24 11:45:00,50404.06,50387.4,50393.06,50412.49,50485.2,50352.36,50394.8,,50415.57,50405.59,50398.22,50397.04
2021-02-24 11:50:00,50322.31,50299.25,50317.8,50327.53,50300.28,50251.08,50346.91,,50315.03,50328.21,50320.37,50313.07
2021-02-24 11:55:00,50364.43,50366.94,50384.0,50370.91,50392.23,50292.92,50360.61,,50354.97,50363.28,50374.04,50363.97
2021-02-24 12:00:00,50516.33,50542.98,50554.16,50492.76,50546.68,50467.08,50564.14,,50557.12,50508.78,50464.74,50509.81
2021-02-24 12:05:00,50646.12,50697.13,50656.82,50659.36,50642.71,50581.86,50658.99,,50633.11,50629.93,50655.73,50641.77
2021-02-24 12:10:00,50637.55,50465.14,50686.83,50516.34,50442.2,50521.92,50599.23,,50574.83,50600.58,50632.97,50573.75
2021-02-24 12:15:00,50852.9,50874.41,50831.17,50845.21,50881.29,50827.06,50855.37,,50820.67,50851.57,50832.52,50852.43
2021-02-24 12:20:00,50981.6,51019.83,51060.37,51047.41,51001.47,50967.48,51080.95,,50910.47,50993.4,50955.45,50989.92
2021-02-24 12:25:00,51104.68,51140.47,51106.74,51150.56,51149.64,51090.79,51086.32,51078.18,51108.04,51075.83,51089.21,51091.79
2021-02-24 12:30:00,51169.27,51160.24,51154.03,51187.54,51144.06,51115.72,51186.33,,51140.62,51157.73,51142.39,51144.41
2021-02-24 12:35:00,51187.3,51199.4,51188.9,51215.91,51245.92,51171.14,51179.51,51229.87,51210.6,51203.06,51192.83,51194.24
2021-02-24 12:40:00,51056.73,51038.58,51016.41,51080.95,51042.89,50964.7,51050.42,,51070.76,51065.72,51031.16,51046.66
2021-02-24 12:45:00,50988.79,50974.89,50958.08,50998.41,51043.83,50925.01,51001.84,,50997.7,50971.38,50980.26,50974.07
2021-02-24 12:50:00,50953.5,50898.59,50994.68,51006.76,50939.54,50866.07,50945.15,,50966.68,50921.0,50946.0,50918.21
2021-02-24 12:55:00,50762.14,50761.98,50724.65,50796.86,50754.61,50738.52,50799.44,,50780.57,50765.0,50775.37,50761.62
2021-02-24 13:00:00,50920.42,50948.08,50949.27,50922.76,51015.9,50938.72,50956.58,,50948.49,50968.01,50934.86,50946.42
2021-02-24 13:05:00,50627.52,50603.57,50620.19,50615.89,50613.95,50590.23,50653.41,,50622.37,50623.86,50619.54,50615.16
2021-02-24 13:10:00,50566.34,50530.69,50521.53,50539.47,50521.46,50456.4,50531.75,50500.0,50469.91,50549.08,50547.36,50534.39
2021-02-24 13:15:00,49906.9,49925.17,49944.42,49921.81,50083.57,49917.58,49858.44,50005.15,49943.79,49898.28,49908.44,49915.31
2021-02-24 13:20:00,49737.69,49732.14,49628.97,49643.74,49753.94,49607.7,49711.11,49560.79,49632.76,49739.62,49729.71,49692.09
2021-02-24 13:25:00,49778.06,49749.51,49785.62,49813.55,49740.53,49801.83,49793.45,,49794.08,49857.05,49823.8,49813.69
2021-02-24 13:30:00,49270.81,49324.57,49216.73,49452.07,49477.93,49235.31,49371.18,49218.02,49377.85,49304.31,49323.96,49300.96
2021-02-24 13:35:00,49402.33,49312.36,49376.88,49399.28,49402.42,49294.09,49355.97,,49375.78,49336.11,49354.16,49339.77
2021-02-24 13:40:00,49432.58,49414.56,49422.86,49444.68,49437.11,49396.46,49459.56,49381.93,49442.5,49454.09,49470.02,49435.32
2021-02-24 13:45:00,49532.82,49588.76,49586.58,49491.12,49723.55,49607.12,49715.27,49720.84,49567.13,49568.97,49630.56,49582.95
2021-02-24 13:50:00,49666.8,49609.59,49612.36,49699.27,49702.89,49647.78,49713.02,49699.0,49686.94,49652.09,49666.87,49640.05
2021-02-24 13:55:00,49469.78,49450.32,49460.99,49503.01,49486.8,49533.39,49515.76,,49477.7,49480.75,49450.58,49477.09
2021-02-24 14:00:00,49673.93,49701.4,49650.41,49687.03,49694.14,49655.85,49692.79,,49667.59,49658.03,49714.9,49668.58
2021-02-24 14:05:00,49578.04,49441.89,49444.35,49575.24,49440.24,49421.97,49510.84,49700.0,49658.01,49538.2,49539.47,49504.68
2021-02-24 14:10:00,49226.87,49290.92,49294.18,49317.75,49257.85,49233.59,49295.87,49282.5,49305.04,49290.94,49298.01,49278.63
2021-02-24 14:15:00,49497.77,49506.28,49477.61,49514.08,49587.42,49478.83,49465.25,49516.91,49527.9,49470.6,49503.55,49485.39
2021-02-24 14:20:00,49535.22,49527.36,49529.33,49515.75,49551.55,49513.35,49560.55,,49537.46,49539.15,49537.21,49534.52
2021-02-24 14:25:00,49437.02,49363.72,49394.41,49468.32,49427.62,49436.58,49501.5,,49453.81,49465.14,49471.87,49431.42
2021-02-24 14:30:00,49563.2,49551.42,49545.39,49528.29,49542.79,49479.95,49556.55,,49472.94,49515.52,49526.6,49529.14
2021-02-24 14:35:00,49274.52,49261.99,49250.77,49191.46,49307.52,49291.79,49245.2,49344.0,49317.33,49272.77,49285.96,49279.37
2021-02-24 14:40:00,49051.54,49077.69,48988.42,49007.1,48950.52,48941.74,49094.31,48953.43,49069.53,49023.17,48974.99,49006.11
2021-02-24 14:45:00,49029.49,49072.98,49046.62,48949.47,49098.07,48989.73,49069.96,49200.75,49076.11,49033.94,49039.35,49039.41
2021-02-24 14:50:00,49057.55,49088.91,49063.6,49093.05,49047.22,49068.72,49083.6,49026.73,49049.4,49052.31,49055.44,49063.81
2021-02-24 14:55:00,49163.72,49205.39,49219.86,49265.19,49255.22,49283.53,49267.81,,49271.53,49220.79,49340.28,49247.74
2021-02-24 15:00:00,49537.21,49528.74,49522.42,49541.73,49515.88,49559.29,49592.02,,49485.01,49523.67,49569.38,49532.8
2021-02-24 15:05:00,49363.12,49369.4,49431.91,49391.88,49412.01,49414.24,49430.72,,49448.01,49381.78,49258.68,49360.96
2021-02-24 15:10:00,48995.14,48998.93,49036.95,48980.69,49015.16,49022.54,49009.28,49106.24,49028.44,49018.17,49030.42,49016.78
2021-02-24 15:15:00,48880.78,48903.85,48858.11,48900.53,48817.48,48815.63,48955.08,,48881.73,48883.1,48900.36,48876.6
2021-02-24 15:20:00,48612.14,48624.51,48595.92,48624.31,48633.38,48542.85,48667.33,48602.61,48604.72,48598.46,48633.44,48589.3
2021-02-24 15:25:00,49027.09,49080.7,49060.97,48983.23,49114.47,49022.43,49125.27,48888.09,49118.73,49015.92,49061.13,49032.95
2021-02-24 15:30:00,49246.55,49249.4,49246.22,49250.14,49229.46,49111.27,49238.23,49304.15,49237.18,49210.86,49218.07,49191.7
2021-02-24 15:35:00,49459.93,49525.43,49512.89,49501.93,49496.93,49472.06,49545.47,,49458.17,49524.94,49508.23,49513.34
2021-02-24 15:40:00,49314.29,49297.2,49337.48,49345.99,49312.64,49261.45,49318.47,49321.43,49276.29,49338.81,49331.82,49319.08
2021-02-24 15:45:00,49573.1,49549.91,49461.32,49521.99,49636.12,49480.93,49594.13,,49538.04,49557.81,49523.19,49550.75
2021-02-24 15:50:00,49597.05,49566.58,49592.91,49590.89,49577.16,49564.15,49595.58,,49573.42,49574.87,49591.99,49578.17
2021-02-24 15:55:00,49748.5,49758.76,49743.71,49778.83,49791.7,49785.94,49816.89,,49787.77,49778.39,49830.73,49773.6
2021-02-24 16:00:00,49991.24,49973.02,50011.28,50036.64,50006.72,49962.94,50038.7,50043.64,49998.78,49966.55,50028.96,49980.12
2021-02-24 16:05:00,49894.03,49915.19,49917.92,49958.76,49928.98,49864.16,49925.92,49969.31,49895.97,49917.24,49859.3,49905.8
2021-02-24 16:10:00,49751.59,49747.21,49764.48,49827.83,49791.54,49727.15,49778.38,49766.92,49789.01,49750.27,49745.33,49750.52
2021-02-24 16:15:00,49661.53,49683.76,49674.03,49692.11,49680.43,49644.73,49746.0,,49629.54,49680.49,49668.2,49673.12
