timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,itbi_vwap,ecart_type,vwmp_lower
2021-02-24 00:00:00,43138796.0,48919.5,49100.0,47022.0,47225.25,18.2111689,870359.9834008325,47792.64791733564,652.206433343052,48200.0
2021-02-24 00:30:00,36960936.0,47270.25,48485.25,47270.25,48485.25,9.08936154,433847.9337434525,47731.39805630975,262.8892379904221,47806.75
2021-02-24 01:00:00,35961264.0,48485.25,49333.0,48447.75,49170.5,17.75013045,870701.3195949775,49053.23496340712,244.52427838357067,49016.25
2021-02-24 01:30:00,43422237.0,49205.5,50208.25,48791.25,50193.25,42.60801732,2117612.434031365,49699.858553084276,340.01318649827806,49700.0
2021-02-24 02:00:00,44233659.75,50193.25,50560.25,49821.5,50017.0,27.76994757,1395708.85565703,50259.68637999233,194.25912452632616,50467.0
2021-02-24 02:30:00,35642634.0,50044.0,50466.25,50027.0,50215.5,11.45282358,575639.189024155,50261.77038380215,96.34921411987821,50333.25
2021-02-24 03:00:00,33741552.25,50166.25,50529.0,50073.0,50262.75,8.18441781,411970.61388688,50335.970554132786,95.15582560637652,50326.75
2021-02-24 03:30:00,30748954.0,50282.25,50991.25,50244.0,50913.25,11.52937399,584242.2554091675,50674.239201183846,237.38981689296128,50940.0
2021-02-24 04:00:00,37538354.5,50913.25,51391.5,50696.5,50701.0,28.8877778,1476171.1852280675,51100.19868776709,148.21926735181515,51012.0
2021-02-24 04:30:00,29158891.5,50703.5,50965.25,50353.5,50650.5,8.50600002,431650.1468349125,50746.54900305449,131.38764457251602,50732.5
2021-02-24 05:00:00,30747391.0,50656.5,51046.5,50016.0,50414.0,12.87330854,649314.352752705,50438.80916356138,308.19396336144683,50994.5
2021-02-24 05:30:00,22221389.5,50401.75,50552.25,50209.0,50234.5,10.18297047,513097.5022497025,50387.8022391734,78.39278482635095,50455.75
2021-02-24 06:00:00,29085557.5,50248.25,50687.75,49500.0,49668.5,44.96695944,2245435.82836086,49935.2381465101,358.84770168300605,50530.0
2021-02-24 06:30:00,17232887.25,49687.25,50419.75,49601.75,50104.75,11.65145886,580261.88846986,49801.651058643474,189.47538623269176,49735.75
2021-02-24 07:00:00,17497249.5,50104.75,50199.25,49555.25,49698.75,6.50473864,324407.1247576825,49872.43034835946,150.96356798437355,50130.75
2021-02-24 07:30:00,15633201.0,49713.25,50327.75,49713.25,50085.5,3.05064955,152836.3888727,50099.62185682717,119.41412016352173,49996.5
2021-02-24 08:00:00,19199406.25,50109.5,50910.0,49842.0,50670.75,4.41921066,223417.236814845,50555.91462002064,267.8200547617755,50600.0
2021-02-24 08:30:00,21133558.75,50660.0,50868.75,50398.75,50680.25,2.94950261,149441.60932012,50666.71540260816,113.72926520643523,50661.5
2021-02-24 09:00:00,16418663.5,50680.25,51000.0,50420.0,50800.75,1.91881195,97180.398723565,50646.12961346473,167.56535497719565,50440.5
2021-02-24 09:30:00,16644419.25,50810.0,51397.0,50796.0,50929.5,6.594285,337110.36898102,51121.595287589174,155.4402594918199,50908.5
2021-02-24 10:00:00,17436956.75,50940.0,51041.75,50198.25,50440.75,5.22629671,264760.08324179,50659.21395836516,223.12826104956164,50499.0
2021-02-24 10:30:00,20689575.5,50495.75,50647.75,50127.25,50140.25,3.98353735,201147.50310643,50494.694898851645,114.83170372311127,50300.0
2021-02-24 11:00:00,21229660.25,50180.0,50928.0,50160.0,50800.25,3.61475433,182550.2229442575,50501.41898419345,172.80804737306244,50409.75
2021-02-24 11:30:00,21879402.0,50800.25,50851.0,50227.75,50400.25,7.86400716,397136.3623935175,50500.50874998408,173.80121815066371,50360.25
2021-02-24 12:00:00,28448780.75,50402.25,51227.0,50400.25,51130.5,8.55545124,434709.14005717,50810.778749429235,233.9858814370095,50520.25
2021-02-24 12:30:00,30934075.75,51167.5,51345.25,50680.25,50734.0,9.37899376,479159.64753914,51088.59860667398,151.65083996492461,50840.25
2021-02-24 13:00:00,47401804.5,50762.75,51095.25,49523.75,49624.0,50.91270029,2545305.475809055,49993.527377470295,443.3579652864804,50066.0
2021-02-24 13:30:00,40238801.75,49658.25,49898.5,49082.0,49506.75,32.91830347,1628642.5848803874,49475.28922213887,171.56311328418187,49351.25
2021-02-24 14:00:00,40100646.25,49540.25,49811.25,49200.25,49502.75,7.34661792,363653.759018035,49499.4789409213,133.92290538892348,49528.25
2021-02-24 14:30:00,42971516.5,49520.5,49710.75,48777.0,49427.25,13.253436820000001,651106.307890895,49127.35592539649,196.82920434778492,49520.5
2021-02-24 15:00:00,43355220.0,49433.25,49640.0,48495.75,49149.25,16.92836721,828103.7932202675,48918.11377597517,324.9840750516583,48952.75
2021-02-24 15:30:00,36813899.25,49149.0,49879.5,49060.25,49862.5,6.23694738,308455.55287920503,49456.17368335164,189.48984466997138,49469.0
2021-02-24 16:00:00,44992658.75,49879.5,50169.75,49460.0,49511.5,16.46830489,820332.026097175,49812.778642160236,168.93929088692238,49985.75
2021-02-24 16:30:00,35601632.75,49526.0,49860.0,49380.0,49385.75,12.76643563,634074.756948815,49667.328871246966,110.24764079139592,49761.25
2021-02-24 17:00:00,32673368.25,49425.75,50000.0,49391.5,49760.25,10.17496311,506669.309301705,49795.69005058584,153.00785253864836,49897.75
2021-02-24 17:30:00,30598565.5,49763.0,50105.5,49651.5,50096.0,6.75754264,336838.2289821325,49846.26023493838,98.03752588964161,49999.0
2021-02-24 18:00:00,29965226.25,50095.75,50095.75,49510.0,49720.25,8.50008114,423060.24881254,49771.31886679144,150.51334862375163,50020.25
2021-02-24 18:30:00,27203885.5,49681.0,50015.5,49600.25,49612.5,5.52550684,275298.6377299325,49823.237162065016,112.09019783575215,49612.75
2021-02-24 19:00:00,38039122.25,49624.25,49742.25,49400.0,49460.0,18.34582408,908782.2896624675,49536.193397449584,82.11740914805235,49520.0
2021-02-24 19:30:00,33526414.75,49460.0,49460.0,48893.0,48990.5,7.87615339,386880.4359381675,49120.48011017311,110.58057145039075,48945.5
2021-02-24 20:00:00,31043744.5,48973.0,49260.75,48800.25,48920.25,5.21478345,255536.6048067225,49002.3425242562,126.59023648677517,49162.0
2021-02-24 20:30:00,33804035.25,48920.25,49228.75,48642.0,49167.0,8.86570946,432722.77310678,48808.589437666946,132.3984032958649,49010.5
2021-02-24 21:00:00,35698528.25,49131.5,49192.75,48184.75,48200.5,12.317929340000001,598496.2230513275,48587.40511750065,277.04963468549295,48538.25
2021-02-24 21:30:00,37961694.75,48221.5,48927.75,48150.25,48798.5,12.32124119,597154.8305100875,48465.47691921998,184.15130896853873,48420.25
2021-02-24 22:00:00,32709027.5,48765.0,48765.25,48100.25,48699.0,7.36425675,356082.1458273275,48352.760898420274,155.7678507299494,48150.0
2021-02-24 22:30:00,28718573.25,48720.0,48975.0,48523.5,48833.25,4.29646221,209430.7891840375,48744.939195924526,95.4887563462716,48795.5
2021-02-24 23:00:00,27552150.25,48775.0,49533.25,48775.0,49355.25,3.14480194,154907.232404685,49258.18393659634,158.65212539455953,48893.5
2021-02-24 23:30:00,31749832.75,49360.0,49772.5,49360.0,49753.5,6.2176251,308468.284646925,49611.91446665464,94.3028535728696,49676.25
