timestamp,stmp_vwap,lmax_vwap,gmni_vwap,itbi_vwap,okcn_vwap,bfnx_vwap,btrx_vwap,bfly_vwap,bnus_vwap,cbse_vwap,krkn_vwap,all_vwap
2021-02-24 00:00:00,47982.61,47923.72,48088.06,47792.65,47943.65,47793.41,47864.8,47976.36,47941.85,48004.05,47627.94,47920.53
2021-02-24 00:30:00,47847.3,47760.0,47739.53,47731.4,47975.01,47743.43,47849.23,48039.65,47733.24,47822.24,47820.24,47800.29
2021-02-24 01:00:00,48958.77,48832.62,48920.44,49053.23,48886.5,48980.56,48911.97,48876.09,48892.37,48943.96,48861.94,48928.49
2021-02-24 01:30:00,49573.94,49645.59,49792.44,49699.86,49781.33,49684.93,49662.88,49793.95,49541.45,49622.08,49562.51,49637.09
2021-02-24 02:00:00,50263.02,50178.73,50243.57,50259.69,50149.92,50206.02,50253.13,50196.68,50156.21,50211.59,50189.33,50210.2
2021-02-24 02:30:00,50309.97,50284.93,50313.84,50261.77,50280.92,50281.11,50298.32,,50283.16,50304.63,50281.94,50296.35
2021-02-24 03:00:00,50376.11,50370.16,50419.05,50335.97,50348.22,50342.47,50456.21,,50345.6,50379.59,50379.8,50375.68
2021-02-24 03:30:00,50660.69,50530.17,50606.33,50674.24,50651.14,50753.2,50708.98,50948.0,50661.82,50620.86,50662.31,50647.81
2021-02-24 04:00:00,51112.57,51099.15,51091.57,51100.2,51148.92,51046.87,51108.93,50892.81,51074.62,51100.97,51094.75,51093.51
2021-02-24 04:30:00,50740.32,50651.06,50675.51,50746.55,50687.45,50689.76,50789.24,,50668.31,50689.34,50688.29,50688.77
2021-02-24 05:00:00,50490.29,50510.16,50619.3,50438.81,50407.41,50388.76,50597.99,,50394.06,50565.0,50447.16,50508.35
2021-02-24 05:30:00,50374.68,50356.46,50363.78,50387.8,50390.27,50287.83,50392.5,,50361.53,50380.5,50376.91,50353.74
2021-02-24 06:00:00,49952.88,50120.82,49969.44,49935.24,49952.63,49666.69,50029.71,49698.24,50031.25,50023.73,49914.64,49912.03
2021-02-24 06:30:00,49918.42,49943.46,49861.23,49801.65,49926.81,49880.36,50042.04,50004.36,50073.13,49909.51,49918.58,49916.31
2021-02-24 07:00:00,49838.14,49827.53,49836.21,49872.43,49849.61,49749.83,49875.42,49680.1,49679.96,49816.61,49825.04,49807.27
2021-02-24 07:30:00,50101.2,50133.89,50147.51,50099.62,50125.01,50051.64,50150.84,,50087.74,50115.4,50138.2,50110.45
2021-02-24 08:00:00,50494.22,50481.89,50298.34,50555.91,50344.64,50661.21,50478.81,50142.8,50495.95,50443.85,50486.61,50538.79
2021-02-24 08:30:00,50677.7,50632.44,50611.98,50666.72,50709.54,50543.75,50700.93,50726.45,50631.56,50634.0,50657.17,50633.0
2021-02-24 09:00:00,50752.35,50733.72,50654.72,50646.13,50773.64,50645.17,50712.67,50899.13,50719.91,50706.59,50745.84,50713.8
2021-02-24 09:30:00,51109.7,51164.41,51160.81,51121.6,51109.36,50982.01,51146.12,50877.1,51029.29,51076.93,51101.63,51061.09
2021-02-24 10:00:00,50683.6,50656.12,50527.25,50659.21,50658.13,50550.45,50772.43,,50587.09,50587.04,50714.72,50614.13
2021-02-24 10:30:00,50453.86,50446.67,50457.79,50494.69,50408.56,50365.56,50384.63,50536.6,50436.37,50439.53,50476.85,50429.3
2021-02-24 11:00:00,50513.53,50554.69,50411.35,50501.42,50635.86,50478.27,50612.42,50471.66,50475.13,50503.22,50529.57,50513.14
2021-02-24 11:30:00,50450.13,50468.17,50512.74,50500.51,50404.89,50529.49,50515.68,50702.08,50475.54,50493.73,50516.98,50485.09
2021-02-24 12:00:00,50898.36,50846.11,50924.43,50810.78,50896.85,50921.23,50814.33,51078.18,50744.68,50832.15,50794.66,50859.44
2021-02-24 12:30:00,50982.38,50962.4,50944.67,51088.6,50975.08,51049.34,51003.65,51229.87,51066.71,51009.1,50985.39,50996.7
2021-02-24 13:00:00,50324.69,50170.2,50009.08,49993.53,50335.66,49913.24,49994.32,50205.1,50035.27,50142.7,50021.82,50111.72
2021-02-24 13:30:00,49380.26,49389.51,49416.27,49475.29,49465.62,49382.97,49441.59,49487.34,49436.2,49412.91,49429.11,49404.03
2021-02-24 14:00:00,49505.69,49465.28,49456.78,49499.48,49477.35,49458.7,49487.38,49303.85,49519.86,49486.09,49472.73,49478.34
2021-02-24 14:30:00,49168.68,49172.39,49138.55,49127.36,49091.06,49118.74,49191.52,49140.87,49198.35,49157.92,49156.95,49157.66
2021-02-24 15:00:00,48960.41,48998.31,49090.24,48918.11,48917.79,48819.54,49079.53,48782.69,49145.18,48971.54,49028.05,48961.87
2021-02-24 15:30:00,49474.2,49553.17,49436.5,49456.17,49592.95,49330.37,49439.95,49318.55,49477.37,49475.78,49483.19,49468.93
2021-02-24 16:00:00,49794.51,49810.94,49778.56,49812.78,49861.1,49815.73,49867.25,49646.89,49841.31,49791.98,49827.35,49803.64
2021-02-24 16:30:00,49660.52,49647.82,49645.36,49667.33,49641.34,49570.27,49690.33,49537.17,49581.94,49661.83,49625.63,49643.44
2021-02-24 17:00:00,49804.01,49825.89,49834.99,49795.69,49778.33,49666.55,49777.0,49731.53,49779.92,49801.3,49802.56,49794.96
2021-02-24 17:30:00,49888.97,49860.54,49856.51,49846.26,49834.54,49879.2,49794.28,49710.81,49860.02,49826.08,49873.23,49849.39
2021-02-24 18:00:00,49826.3,49778.48,49817.11,49771.32,49810.37,49805.42,49790.23,49600.0,49782.91,49759.72,49818.19,49783.83
2021-02-24 18:30:00,49849.93,49824.28,49753.64,49823.24,49783.41,49778.21,49810.47,49700.0,49813.4,49822.54,49805.58,49817.61
2021-02-24 19:00:00,49513.52,49501.17,49513.64,49536.19,49508.76,49509.77,49531.23,49444.96,49549.56,49500.6,49520.55,49507.59
2021-02-24 19:30:00,49106.18,49076.57,49059.52,49120.48,49154.19,49065.6,49055.41,49122.64,49119.81,49060.55,49056.75,49068.6
2021-02-24 20:00:00,49046.47,49019.35,49005.91,49002.34,48875.53,48984.49,49006.67,49144.07,49030.1,49022.48,48988.19,49014.57
2021-02-24 20:30:00,48872.53,48904.14,48896.64,48808.59,48807.98,48817.29,48807.66,48924.7,48826.77,48840.55,48953.43,48865.42
2021-02-24 21:00:00,48553.53,48561.22,48638.86,48587.41,48495.27,48445.36,48532.51,48418.91,48526.98,48530.85,48529.28,48530.19
2021-02-24 21:30:00,48409.28,48426.79,48379.0,48465.48,48394.5,48429.25,48440.14,48380.37,48435.49,48400.51,48415.11,48409.36
2021-02-24 22:00:00,48388.88,48425.67,48441.6,48352.76,48433.03,48227.56,48426.41,48226.1,48398.34,48400.4,48348.42,48372.14
2021-02-24 22:30:00,48785.73,48792.8,48772.53,48744.94,48740.89,48802.95,48735.47,48864.19,48726.37,48764.17,48799.17,48777.13
2021-02-24 23:00:00,49327.75,49302.02,49340.79,49258.18,49304.28,49336.76,49322.77,,49261.39,49282.64,49282.85,49302.2
2021-02-24 23:30:00,49621.02,49604.11,49595.81,49611.91,49659.88,49585.81,49649.99,49610.56,49544.48,49613.33,49656.8,49617.55
