timestamp,Price [Md€],price_open,price_high,price_low,price_close,Amount [BTC],weighted_volume,all_vwap,sigma,all_vwmp (upper)
2021-02-24 19:00:00,0.93,49631.06,49748.4,49280.0,49457.47,1240.62,61419884.91870116,49507.59,85.07,49653.0
2021-02-24 19:30:00,1.16,49472.47,49475.25,48804.0,48990.27,1478.05,72525771.65711541,49068.6,118.12,49000.9
2021-02-24 20:00:00,0.96,48990.27,49293.55,48750.0,48898.07,1205.6,59091894.858589955,49014.57,137.21,48821.7
2021-02-24 20:30:00,1.15,48884.0,49279.32,48569.0,49174.4,1612.78,78809387.19283366,48865.42,162.04,48795.8
2021-02-24 21:00:00,1.28,49152.28,49193.77,48135.88,48173.98,1946.75,94476021.72486182,48530.19,273.88,48233.6
2021-02-24 21:30:00,1.02,48203.36,48968.01,48111.0,48757.56,1069.38,51767819.014705546,48409.36,189.32,48312.3
2021-02-24 22:00:00,1.02,48768.54,48790.49,48036.5,48710.0,951.95,46047913.6970151,48372.14,162.32,48289.0
2021-02-24 22:30:00,0.94,48710.06,49004.72,48489.0,48833.25,951.63,46417991.03237452,48777.13,102.09,48867.28
2021-02-24 23:00:00,1.24,48831.81,49579.74,48753.08,49360.0,1525.69,75219732.03155085,49302.2,157.08,49393.1
2021-02-24 23:30:00,1.01,49359.99,49840.2,49331.6,49737.82,1157.74,57444210.93523637,49617.55,93.37,49462.1
